,v1,v2
2047,1045,1724
2048,1046,415
2049,1046,808
2050,1048,262
2051,1048,450
2052,1048,657
2053,1048,688
2054,1050,550
2055,1050,1156
2056,1050,1675
2057,1051,506
2058,1052,796
2059,1053,1677
2060,1054,1844
2061,1056,830
2062,1057,877
2063,1058,977
2064,1058,1321
2065,1059,92
2066,1059,153
2067,1059,481
2068,1060,616
2069,1060,1074
2070,1060,1083
2071,1060,1677
2072,1062,948
2073,1063,1880
2074,1064,566
2075,1064,877
2076,1064,1084
2077,1064,1089
2078,1065,1368
2079,1066,1914
2080,1067,345
2081,1067,1090
2082,1067,1095
2083,1067,1368
2084,1068,100
2085,1072,249
2086,1072,291
2087,1072,1166
2088,1072,1182
2089,1072,1601
2090,1077,22
2091,1079,726
2092,1081,1905
2093,1082,37
2094,1082,453
2095,1082,1204
2096,1082,1377
2097,1082,1463
2098,1086,1897
2099,1088,590
2100,1088,597
2101,1088,698
2102,1088,804
2103,1091,144
2104,1091,273
2105,1091,357
2106,1091,500
2107,1091,641
2108,1091,670
2109,1091,695
2110,1091,709
2111,1091,899
2112,1091,1056
2113,1091,1366
2114,1091,1367
2115,1091,1438
2116,1091,1449
2117,1091,1819
2118,1092,376
2119,1092,420
2120,1092,511
2121,1092,514
2122,1092,533
2123,1092,759
2124,1092,760
2125,1093,739
2126,1093,866
2127,1094,69
2128,1100,366
2129,1100,1779
2130,1101,1772
2131,1102,286
2132,1102,857
2133,1102,859
2134,1102,1731
2135,1103,865
2136,1104,1733
2137,1105,731
2138,1106,1030
2139,1107,1124
2140,1107,1772
2141,1111,345
2142,1112,670
2143,1113,205
2144,1116,1140
2145,1117,548
2146,1118,1245
2147,1119,1582
2148,1120,690
2149,1120,871
2150,1120,872
2151,1120,879
2152,1121,144
2153,1121,278
2154,1121,284
2155,1121,296
2156,1121,309
2157,1121,437
2158,1121,597
2159,1121,1159
2160,1121,1182
2161,1122,314
2162,1123,201
2163,1123,211
2164,1123,498
2165,1123,843
2166,1123,1324
2167,1123,1556
2168,1125,1790
2169,1126,480
2170,1127,763
2171,1129,1119
2172,1130,312
2173,1130,638
2174,1130,1052
2175,1130,1094
2176,1130,1621
2177,1131,304
2178,1131,374
2179,1132,522
2180,1132,844
2181,1132,1025
2182,1132,1719
2183,1134,821
2184,1137,763
2185,1139,616
2186,1141,148
2187,1141,1174
2188,1141,1870
2189,1142,337
2190,1142,576
2191,1144,784
2192,1145,145
2193,1146,406
2194,1147,481
2195,1148,1320
2196,1150,910
2197,1150,912
2198,1150,1850
2199,1153,145
2200,1155,101
2201,1157,1670
2202,1158,1133
2203,1159,393
2204,1159,879
2205,1160,396
2206,1160,1206
2207,1161,161
2208,1161,272
2209,1161,415
2210,1162,1189
2211,1163,380
2212,1163,676
2213,1163,751
2214,1164,526
2215,1166,41
2216,1166,46
2217,1166,163
2218,1166,220
2219,1166,249
2220,1166,291
2221,1166,306
2222,1166,398
2223,1166,456
2224,1166,514
2225,1166,895
2226,1166,896
2227,1166,898
2228,1166,1118
2229,1166,1182
2230,1166,1205
2231,1166,1451
2232,1166,1818
2233,1166,1865
2234,1167,634
2235,1172,507
2236,1173,1555
2237,1173,1734
2238,1175,1071
2239,1176,858
2240,1178,248
2241,1179,506
2242,1181,550
2243,1181,1191
2244,1181,1339
2245,1182,41
2246,1182,456
2247,1184,134
2248,1184,662
2249,1184,1612
2250,1185,1502
2251,1186,1815
2252,1186,1833
2253,1187,1612
2254,1190,745
2255,1190,753
2256,1191,1097
2257,1192,1424
2258,1194,396
2259,1194,1379
2260,1196,1075
2261,1197,365
2262,1198,44
2263,1198,60
2264,1198,124
2265,1198,156
2266,1198,186
2267,1198,189
2268,1198,218
2269,1198,259
2270,1198,285
2271,1198,305
2272,1198,354
2273,1198,362
2274,1198,379
2275,1198,422
2276,1198,446
2277,1198,468
2278,1198,533
2279,1198,568
2280,1198,873
2281,1198,923
2282,1198,1136
2283,1198,1698
2284,1198,1761
2285,1198,1832
2286,1198,1845
2287,1199,1721
2288,1202,874
2289,1206,329
2290,1207,1165
2291,1209,516
2292,1209,1134
2293,1209,1181
2294,1212,321
2295,1213,331
2296,1213,841
2297,1214,67
2298,1214,153
2299,1214,1270
2300,1215,372
2301,1217,226
2302,1217,955
2303,1217,1519
2304,1218,614
2305,1220,813
2306,1221,33
2307,1222,1545
2308,1222,1632
2309,1223,1204
2310,1224,1773
2311,1225,1775
2312,1226,104
2313,1226,643
2314,1227,699
2315,1227,1206
2316,1230,1463
2317,1231,1593
2318,1231,1760
2319,1232,1174
2320,1233,1122
2321,1234,1576
2322,1234,1726
2323,1237,38
2324,1237,1364
2325,1239,1759
2326,1239,1791
2327,1240,612
2328,1240,1708
2329,1243,325
2330,1243,995
2331,1244,1139
2332,1247,26
2333,1247,248
2334,1247,287
2335,1247,411
2336,1247,471
2337,1247,814
2338,1247,816
2339,1247,942
2340,1247,1758
2341,1248,636
2342,1248,753
2343,1248,1298
2344,1248,1301
2345,1248,1304
2346,1248,1308
2347,1248,1464
2348,1248,1545
2349,1248,1855
2350,1249,723
2351,1249,738
2352,1251,1780
2353,1252,522
2354,1252,865
2355,1255,801
2356,1255,884
2357,1256,978
2358,1257,1789
2359,1259,133
2360,1259,1586
2361,1259,1597
2362,1259,1598
2363,1259,1610
2364,1261,84
2365,1261,88
2366,1261,719
2367,1261,1120
2368,1262,996
2369,1264,502
2370,1265,161
2371,1265,389
2372,1266,410
2373,1266,726
2374,1266,1274
2375,1267,184
2376,1267,716
2377,1267,1518
2378,1267,1806
2379,1269,1812
2380,1270,1275
2381,1270,1490
2382,1271,315
2383,1271,1172
2384,1272,1359
2385,1273,1918
2386,1274,202
2387,1274,644
2388,1276,104
2389,1276,315
2390,1276,325
2391,1276,370
2392,1276,609
2393,1276,928
2394,1279,811
2395,1279,1788
2396,1280,498
2397,1280,1029
2398,1280,1068
2399,1280,1466
2400,1280,1747
2401,1285,723
2402,1286,1721
2403,1286,1820
2404,1287,1409
2405,1288,120
2406,1288,312
2407,1288,330
2408,1288,412
2409,1288,418
2410,1288,1571
2411,1289,527
2412,1290,686
2413,1290,808
2414,1290,1036
2415,1290,1636
2416,1290,1679
2417,1290,1773
2418,1290,1775
2419,1290,1780
2420,1290,1903
2421,1291,20
2422,1291,816
2423,1291,1253
2424,1291,1574
2425,1291,1758
2426,1292,716
2427,1292,985
2428,1292,1609
2429,1294,67
2430,1294,92
2431,1294,236
2432,1294,481
2433,1294,1560
2434,1295,813
2435,1296,1865
2436,1298,1040
2437,1299,497
2438,1300,425
2439,1301,1260
2440,1303,57
2441,1303,176
2442,1303,1493
2443,1304,975
2444,1305,766
2445,1305,867
2446,1306,500
2447,1306,1187
2448,1308,729
2449,1309,451
2450,1311,143
2451,1311,414
2452,1311,1747
2453,1312,583
2454,1313,1542
2455,1313,1742
2456,1314,1534
2457,1314,1740
2458,1315,561
2459,1316,1544
2460,1318,456
2461,1318,895
2462,1318,896
2463,1318,1592
2464,1319,15
2465,1319,91
2466,1319,1545
2467,1320,502
2468,1321,725
2469,1322,636
2470,1324,1152
2471,1324,1180
2472,1324,1188
2473,1324,1246
2474,1325,472
2475,1326,1667
2476,1326,1810
2477,1328,118
2478,1329,166
2479,1329,178
2480,1329,1094
2481,1330,1118
2482,1332,137
2483,1332,694
2484,1332,701
2485,1332,764
2486,1333,74
2487,1333,157
2488,1333,563
2489,1333,628
2490,1333,814
2491,1333,1247
2492,1333,1291
2493,1333,1519
2494,1334,918
2495,1336,695
2496,1336,1122
2497,1337,897
2498,1338,84
2499,1338,88
2500,1338,311
2501,1338,719
2502,1339,653
2503,1340,312
2504,1341,873
2505,1342,282
2506,1342,284
2507,1342,492
2508,1342,704
2509,1342,764
2510,1342,1715
2511,1344,91
2512,1344,147
2513,1344,1159
2514,1346,116
2515,1346,181
2516,1346,1085
2517,1346,1169
2518,1346,1406
2519,1347,1030
2520,1348,262
2521,1348,276
2522,1348,288
2523,1348,396
2524,1348,711
2525,1348,791
2526,1348,1027
2527,1348,1441
2528,1348,1527
2529,1348,1670
2530,1348,1777
2531,1349,1341
2532,1351,783
2533,1351,880
2534,1352,105
2535,1352,366
2536,1352,582
2537,1352,1440
2538,1353,231
2539,1354,526
2540,1354,853
2541,1355,205
2542,1355,696
2543,1356,824
2544,1357,1739
2545,1358,124
2546,1358,168
2547,1358,1168
2548,1360,93
2549,1360,205
2550,1360,711
2551,1361,93
2552,1362,942
2553,1364,728
2554,1364,845
2555,1366,16
2556,1366,116
2557,1366,138
2558,1366,144
2559,1366,163
2560,1366,252
2561,1366,273
2562,1366,293
2563,1366,314
2564,1366,364
2565,1366,622
2566,1366,670
2567,1366,706
2568,1366,724
2569,1366,759
2570,1366,788
2571,1366,802
2572,1366,805
2573,1366,840
2574,1366,925
2575,1366,1053
2576,1366,1057
2577,1366,1065
2578,1366,1085
2579,1366,1101
2580,1366,1127
2581,1366,1168
2582,1366,1169
2583,1366,1346
2584,1366,1525
2585,1366,1785
2586,1366,1814
2587,1366,1873
2588,1367,1454
2589,1369,583
2590,1369,844
2591,1371,1527
2592,1372,426
2593,1372,430
2594,1372,855
2595,1372,1108
2596,1373,576
2597,1373,982
2598,1374,542
2599,1378,356
2600,1378,664
2601,1378,1034
2602,1378,1184
2603,1379,329
2604,1381,23
2605,1382,83
2606,1384,837
2607,1385,270
2608,1387,952
2609,1390,744
2610,1391,280
2611,1391,1036
2612,1391,1476
2613,1391,1516
2614,1391,1877
2615,1392,520
2616,1393,1857
2617,1395,244
2618,1396,31
2619,1396,261
2620,1396,376
2621,1396,404
2622,1396,496
2623,1396,924
2624,1396,1250
2625,1397,714
2626,1397,1894
2627,1398,828
2628,1399,265
2629,1400,104
2630,1400,1144
2631,1401,389
2632,1402,1394
2633,1403,894
2634,1403,1606
2635,1405,576
2636,1408,575
2637,1408,1636
2638,1409,220
2639,1409,398
2640,1409,408
2641,1409,514
2642,1411,1296
2643,1412,143
2644,1412,351
2645,1412,549
2646,1412,748
2647,1413,299
2648,1413,1717
2649,1414,1133
2650,1415,731
2651,1416,549
2652,1416,686
2653,1417,843
2654,1417,1029
2655,1418,57
2656,1419,1469
2657,1421,84
2658,1421,1015
2659,1422,350
2660,1422,1812
2661,1423,1611
2662,1423,1797
2663,1424,1310
2664,1424,1327
2665,1425,1176
2666,1425,1869
2667,1425,1872
2668,1426,664
2669,1427,414
2670,1428,799
2671,1429,1264
2672,1429,1320
2673,1430,817
2674,1431,45
2675,1432,384
2676,1432,575
2677,1432,1548
2678,1433,1800
2679,1435,166
2680,1437,472
2681,1437,1719
2682,1438,1580
2683,1439,549
2684,1439,1068
2685,1439,1469
2686,1440,885
2687,1440,900
2688,1440,1183
2689,1440,1774
2690,1442,173
2691,1442,559
2692,1442,1039
2693,1442,1170
2694,1443,1052
2695,1443,1571
2696,1444,1402
2697,1445,174
2698,1445,231
2699,1445,331
2700,1446,791
2701,1447,45
2702,1447,799
2703,1447,1621
2704,1448,27
2705,1448,670
2706,1448,1464
2707,1449,904
2708,1450,1101
2709,1451,456
2710,1451,895
2711,1451,896
2712,1451,1854
2713,1452,1298
2714,1455,844
2715,1455,847
2716,1457,976
2717,1461,847
2718,1461,1025
2719,1461,1738
2720,1462,912
2721,1462,1600
2722,1462,1850
2723,1464,1201
2724,1466,223
2725,1467,23
2726,1469,100
2727,1469,499
2728,1469,717
2729,1470,612
2730,1470,867
2731,1470,880
2732,1470,894
2733,1470,917
2734,1470,1742
2735,1470,1779
2736,1470,1786
2737,1470,1797
2738,1471,1764
2739,1471,1794
2740,1473,40
2741,1473,310
2742,1473,560
2743,1473,814
2744,1473,1247
2745,1474,1768
2746,1474,1798
2747,1475,1754
2748,1476,303
2749,1477,1304
2750,1478,187
2751,1479,154
2752,1479,1679
2753,1481,1025
2754,1482,708
2755,1483,133
2756,1483,1597
2757,1483,1598
2758,1483,1610
2759,1484,761
2760,1484,1785
2761,1485,13
2762,1485,492
2763,1485,753
2764,1488,689
2765,1488,813
2766,1488,1702
2767,1488,1724
2768,1488,1733
2769,1490,543
2770,1490,836
2771,1490,1628
2772,1490,1868
2773,1491,517
2774,1491,883
2775,1491,1555
2776,1491,1593
2777,1491,1667
2778,1491,1794
2779,1492,659
2780,1493,810
2781,1495,1127
2782,1496,362
2783,1496,379
2784,1496,435
2785,1496,533
2786,1496,768
2787,1497,322
2788,1498,351
2789,1499,944
2790,1500,370
2791,1500,1548
2792,1501,569
2793,1504,1320
2794,1505,510
2795,1505,596
2796,1505,754
2797,1505,1027
2798,1505,1138
2799,1505,1441
2800,1505,1486
2801,1505,1670
2802,1505,1946
2803,1507,1719
2804,1507,1738
2805,1508,1308
2806,1509,702
2807,1510,67
2808,1510,1030
2809,1511,778
2810,1511,798
2811,1511,801
2812,1511,811
2813,1511,1771
2814,1511,1798
2815,1512,433
2816,1512,746
2817,1512,878
2818,1512,1497
2819,1513,325
2820,1513,1493
2821,1514,201
2822,1514,1068
2823,1515,154
2824,1515,708
2825,1516,707
2826,1518,149
2827,1518,853
2828,1518,1350
2829,1519,193
2830,1519,942
2831,1523,57
2832,1523,166
2833,1523,189
2834,1523,299
2835,1523,309
2836,1523,389
2837,1523,414
2838,1523,419
2839,1523,439
2840,1523,472
2841,1523,568
2842,1523,636
2843,1523,659
2844,1523,702
2845,1523,987
2846,1523,1198
2847,1523,1652
2848,1524,292
2849,1524,313
2850,1524,652
2851,1524,938
2852,1524,1183
2853,1524,1569
2854,1525,795
2855,1526,1749
2856,1526,1894
2857,1528,304
2858,1529,676
2859,1529,1675
2860,1529,1688
2861,1530,1556
2862,1530,1747
2863,1531,643
2864,1532,318
2865,1533,380
2866,1533,1339
2867,1534,199
2868,1534,760
2869,1534,765
2870,1534,820
2871,1534,1284
2872,1535,351
2873,1535,569
2874,1535,1466
2875,1536,557
2876,1537,120
2877,1537,1621
2878,1538,714
2879,1538,1739
2880,1539,1328
2881,1540,928
2882,1541,392
2883,1541,439
2884,1542,979
2885,1542,1908
2886,1543,1845
2887,1544,99
2888,1544,159
2889,1544,825
2890,1545,620
2891,1546,155
2892,1546,182
2893,1546,368
2894,1546,1177
2895,1547,453
2896,1547,777
2897,1547,1608
2898,1547,1620
2899,1548,806
2900,1549,412
2901,1549,1094
2902,1550,570
2903,1550,1356
2904,1551,550
2905,1551,821
2906,1553,659
2907,1553,743
2908,1554,933
2909,1554,1249
2910,1554,1285
2911,1555,340
2912,1555,893
2913,1556,407
2914,1556,1188
2915,1556,1764
2916,1556,1794
2917,1557,643
2918,1557,921
2919,1557,995
2920,1557,1172
2921,1557,1273
2922,1558,356
2923,1558,1187
2924,1559,917
2925,1560,822
2926,1560,889
2927,1561,1273
2928,1562,756
2929,1563,663
2930,1564,995
2931,1565,356
2932,1565,444
2933,1565,500
2934,1565,664
2935,1565,1299
2936,1567,304
2937,1567,318
2938,1567,1478
2939,1568,419
2940,1571,578
2941,1571,778
2942,1571,796
2943,1571,868
2944,1573,299
2945,1575,1823
2946,1575,1844
2947,1576,203
2948,1576,1781
2949,1577,340
2950,1577,593
2951,1579,439
2952,1581,689
2953,1581,1838
2954,1584,18
2955,1584,521
2956,1584,861
2957,1584,1109
2958,1584,1647
2959,1584,1773
2960,1584,1775
2961,1584,1780
2962,1585,162
2963,1585,241
2964,1586,64
2965,1586,875
2966,1586,1520
2967,1587,418
2968,1587,638
2969,1589,920
2970,1589,1897
2971,1590,8
2972,1590,1176
2973,1590,1861
2974,1593,1047
2975,1593,1809
2976,1597,875
2977,1599,992
2978,1601,41
2979,1601,46
2980,1601,306
2981,1601,1260
2982,1602,333
2983,1602,901
2984,1603,933
2985,1603,1717
2986,1604,1804
2987,1605,557
2988,1605,1328
2989,1606,730
2990,1606,961
2991,1609,1099
2992,1611,963
2993,1611,1487
2994,1613,1134
2995,1613,1181
2996,1613,1551
2997,1614,1916
2998,1615,1172
2999,1617,992
3000,1619,1762
3001,1621,204
3002,1624,1390
3003,1624,1724
3004,1626,211
3005,1626,1466
3006,1629,984
3007,1630,985
3008,1630,1645
3009,1632,1236
3010,1633,126
3011,1633,1111
3012,1634,149
3013,1634,598
3014,1634,662
3015,1634,700
3016,1634,1765
3017,1637,993
3018,1637,1733
3019,1638,976
3020,1638,1645
3021,1639,258
3022,1640,337
3023,1640,982
3024,1641,663
3025,1641,756
3026,1642,25
3027,1642,144
3028,1642,273
3029,1642,670
3030,1642,1366
3031,1644,933
3032,1645,598
3033,1645,1350
3034,1645,1765
3035,1646,1285
3036,1649,70
3037,1649,419
3038,1651,1779
3039,1651,1824
3040,1652,124
3041,1652,540
3042,1652,905
3043,1652,986
3044,1652,998
3045,1652,1002
3046,1652,1008
3047,1652,1041
3048,1652,1136
3049,1652,1297
3050,1654,1628
3051,1655,62
3052,1655,353
3053,1655,406
3054,1655,944
3055,1655,1857
3056,1655,1905
3057,1656,813
3058,1658,554
3059,1658,674
3060,1659,280
3061,1659,1476
3062,1659,1516
3063,1659,1658
3064,1659,1674
3065,1659,1877
3066,1660,1518
3067,1660,1634
3068,1660,1645
3069,1660,1874
3070,1661,852
3071,1661,870
3072,1663,1761
3073,1663,1814
3074,1665,914
3075,1665,1786
3076,1666,1654
3077,1667,50
3078,1667,459
3079,1668,174
3080,1668,1478
3081,1669,150
3082,1669,922
3083,1670,594
3084,1671,8
3085,1672,326
3086,1672,976
3087,1672,1721
3088,1673,1906
3089,1674,17
3090,1674,250
3091,1674,674
3092,1675,546
3093,1675,653
3094,1676,1015
3095,1678,1739
3096,1680,751
3097,1680,1339
3098,1680,1675
3099,1681,121
3100,1681,870
3101,1683,874
3102,1683,1165
3103,1684,588
3104,1684,874
3105,1684,1165
3106,1685,1702
3107,1686,933
3108,1687,766
3109,1687,783
3110,1687,914
3111,1687,917
3112,1687,918
3113,1687,1542
3114,1687,1606
3115,1687,1611
3116,1687,1708
3117,1687,1824
3118,1688,541
3119,1688,653
3120,1689,94
3121,1691,842
3122,1693,37
3123,1693,1204
3124,1693,1377
3125,1693,1463
3126,1696,522
3127,1697,658
3128,1697,752
3129,1697,1009
3130,1697,1038
3131,1699,976
3132,1699,1184
3133,1699,1634
3134,1700,745
3135,1701,436
3136,1702,864
3137,1703,1762
3138,1704,369
3139,1705,372
3140,1705,516
3141,1705,888
3142,1706,860
3143,1707,1874
3144,1708,939
3145,1708,1594
3146,1709,1249
3147,1709,1717
3148,1710,8
3149,1710,1424
3150,1710,1778
3151,1710,1801
3152,1711,1632
3153,1712,513
3154,1712,1080
3155,1712,1242
3156,1712,1365
3157,1713,481
3158,1713,1560
3159,1714,530
3160,1714,672
3161,1714,1236
3162,1715,128
3163,1715,168
3164,1715,175
3165,1715,197
3166,1715,767
3167,1715,830
3168,1715,1834
3169,1717,738
3170,1718,1777
3171,1718,1817
3172,1719,966
3173,1719,1098
3174,1720,978
3175,1720,996
3176,1721,907
3177,1722,380
3178,1722,1339
3179,1722,1688
3180,1723,1176
3181,1723,1778
3182,1724,744
3183,1725,790
3184,1725,885
3185,1725,900
3186,1725,1774
3187,1726,203
3188,1726,752
3189,1727,1092
3190,1728,1784
3191,1729,179
3192,1729,226
3193,1729,599
3194,1729,628
3195,1729,699
3196,1729,955
3197,1729,1206
3198,1729,1519
3199,1730,280
3200,1730,965
3201,1730,1835
3202,1730,1903
3203,1733,972
3204,1734,340
3205,1734,593
3206,1735,191
3207,1735,1204
3208,1735,1377
3209,1735,1463
3210,1737,570
3211,1738,966
3212,1739,116
3213,1740,624
3214,1740,1284
3215,1741,700
3216,1742,979
3217,1742,1070
3218,1743,1354
3219,1743,1874
3220,1744,1763
3221,1745,883
3222,1746,1801
3223,1746,1861
3224,1747,407
3225,1748,1805
3226,1749,502
3227,1749,530
3228,1750,1771
3229,1752,1402
3230,1755,333
3231,1755,1038
3232,1756,1177
3233,1757,928
3234,1757,1144
3235,1757,1300
3236,1757,1493
3237,1757,1548
3238,1759,523
3239,1759,1009
3240,1760,1047
3241,1760,1852
3242,1762,655
3243,1763,901
3244,1763,922
3245,1763,1781
3246,1764,277
3247,1764,741
3248,1767,216
3249,1768,513
3250,1768,654
3251,1769,1842
3252,1769,1896
3253,1770,919
3254,1771,447
3255,1771,909
3256,1771,1826
3257,1773,926
3258,1775,303
3259,1777,538
3260,1778,858
3261,1778,1310
3262,1779,862
3263,1779,1203
3264,1780,707
3265,1783,1846
3266,1784,660
3267,1784,1622
3268,1786,1171
3269,1786,1282
3270,1787,1682
3271,1788,164
3272,1788,1242
3273,1789,322
3274,1791,523
3275,1792,1891
3276,1793,271
3277,1793,1833
3278,1794,277
3279,1797,1055
3280,1797,1487
3281,1798,654
3282,1800,617
3283,1801,839
3284,1801,1327
3285,1802,516
3286,1803,133
3287,1803,1272
3288,1803,1904
3289,1805,1335
3290,1806,853
3291,1807,661
3292,1807,1622
3293,1808,1069
3294,1810,50
3295,1810,586
3296,1811,37
3297,1811,1910
3298,1813,651
3299,1813,956
3300,1813,1878
3301,1815,185
3302,1815,655
3303,1816,484
3304,1816,913
3305,1816,1844
3306,1817,538
3307,1817,1821
3308,1819,87
3309,1819,116
3310,1819,134
3311,1819,742
3312,1819,1085
3313,1819,1169
3314,1820,1765
3315,1822,664
3316,1823,627
3317,1823,660
3318,1824,1203
3319,1825,917
3320,1827,650
3321,1827,1897
3322,1828,189
3323,1828,636
3324,1829,621
3325,1829,978
3326,1829,996
3327,1830,1402
3328,1830,1896
3329,1831,928
3330,1833,185
3331,1835,250
3332,1835,1766
3333,1835,1834
3334,1836,498
3335,1837,422
3336,1837,973
3337,1837,1370
3338,1838,152
3339,1839,312
3340,1840,1441
3341,1841,1027
3342,1842,1069
3343,1842,1394
3344,1844,627
3345,1846,773
3346,1847,1341
3347,1848,934
3348,1848,986
3349,1851,237
3350,1851,1773
3351,1851,1775
3352,1851,1780
3353,1855,620
3354,1855,729
3355,1855,975
3356,1855,1040
3357,1855,1201
3358,1855,1219
3359,1855,1260
3360,1855,1465
3361,1857,496
3362,1857,957
3363,1857,1078
3364,1858,95
3365,1858,323
3366,1858,420
3367,1858,440
3368,1858,536
3369,1859,460
3370,1860,292
3371,1860,313
3372,1860,442
3373,1860,915
3374,1860,938
3375,1860,1040
3376,1860,1520
3377,1861,839
3378,1863,1848
3379,1864,935
3380,1866,670
3381,1866,1739
3382,1869,460
3383,1869,613
3384,1869,858
3385,1872,460
3386,1874,853
3387,1874,1071
3388,1876,64
3389,1876,246
3390,1876,269
3391,1876,278
3392,1876,292
3393,1876,313
3394,1876,343
3395,1876,364
3396,1876,446
3397,1876,511
3398,1876,585
3399,1876,875
3400,1876,885
3401,1876,900
3402,1876,938
3403,1876,1566
3404,1876,1725
3405,1876,1774
3406,1876,1849
3407,1877,554
3408,1877,926
3409,1878,1317
3410,1880,1886
3411,1882,1653
3412,1883,1859
3413,1883,1872
3414,1884,570
3415,1887,326
3416,1887,716
3417,1887,1645
3418,1887,1820
3419,1888,642
3420,1888,1682
3421,1888,1790
3422,1889,1882
3423,1890,992
3424,1891,927
3425,1892,415
3426,1892,860
3427,1893,706
3428,1894,116
3429,1895,792
3430,1896,1394
3431,1897,423
3432,1898,1739
3433,1898,1894
3434,1899,107
3435,1899,1027
3436,1899,1441
3437,1899,1670
3438,1900,584
3439,1901,484
3440,1903,1766
3441,1904,64
3442,1904,652
3443,1904,1359
3444,1905,76
3445,1905,957
3446,1905,1873
3447,1906,954
3448,1907,213
3449,1907,984
3450,1907,1789
3451,1907,1800
3452,1909,542
3453,1910,0
3454,1910,848
3455,1911,122
3456,1911,1576
3457,1911,1602
3458,1911,1669
3459,1911,1763
3460,1911,1791
3461,1912,576
3462,1914,773
3463,1915,1399
3464,1916,1885
3465,1917,8
3466,1919,83
3467,1920,522
3468,1921,184
3469,1921,326
3470,1921,1034
3471,1921,1634
3472,1921,1741
3473,1921,1820
3474,1922,570
3475,1922,1942
3476,1923,584
3477,1924,1025
3478,1925,3
3479,1925,38
3480,1925,596
3481,1926,1754
3482,1927,689
3483,1928,457
3484,1929,1175
3485,1929,1806
3486,1929,1874
3487,1930,1356
3488,1930,1942
3489,1931,761
3490,1933,1502
3491,1934,933
3492,1935,243
3493,1936,837
3494,1938,187
3495,1939,328
3496,1939,1304
3497,1940,745
3498,1941,745
3499,1941,1320
3500,1941,1632
3501,1941,1714
3502,1941,1749
3503,1942,824
3504,1943,270
3505,1945,614
3506,1945,1050
3507,1945,1181
3508,1946,594
