,count
ligand21578-0,1
ligand740-0,1
ligand37705-0,1
ligand8896-0,1
ligand9999-0,1
ligand36061-0,1
ligand26471-0,1
ligand12645-0,1
ligand13904-0,1
ligand13121-0,1
ligand26226-0,1
ligand18449-0,1
ligand15217-0,1
ligand24803-0,1
ligand2005-0,1
ligand2930-0,1
ligand22438-0,1
ligand31605-0,1
ligand21118-0,1
ligand22647-0,1
ligand35567-0,1
ligand15745-0,1
ligand16971-0,1
ligand22978-0,1
ligand11010-0,1
ligand11009-0,1
ligand29304-0,1
ligand11070-1,1
ligand21806-0,1
ligand2276-0,1
ligand250-0,1
ligand17898-0,1
ligand37718-0,1
ligand24130-0,1
ligand10999-0,1
ligand10766-0,1
ligand33973-0,1
ligand6722-0,1
ligand5212-0,1
ligand9478-0,1
ligand36457-0,1
ligand220-0,1
ligand23381-0,1
ligand29392-0,1
ligand11646-0,1
ligand38045-0,1
ligand23812-0,1
ligand25773-0,1
ligand4006-0,1
ligand32385-0,1
ligand13956-0,1
ligand1162-0,1
ligand8097-0,1
ligand25210-0,1
ligand9794-0,1
ligand30421-0,1
ligand16489-0,1
ligand16892-0,1
ligand2745-0,1
ligand33758-0,1
ligand5945-0,1
ligand22172-0,1
ligand12701-0,1
ligand37778-0,1
ligand1193-0,1
ligand7142-0,1
ligand26695-0,1
ligand28346-0,1
ligand34273-0,1
ligand30347-0,1
ligand3252-0,1
ligand12109-0,1
ligand11877-0,1
ligand4100-0,1
ligand527-0,1
ligand33351-0,1
ligand29090-0,1
ligand22981-0,1
ligand17567-0,1
ligand21906-0,1
ligand25050-0,1
ligand111-0,1
ligand12003-0,1
ligand31455-0,1
ligand32099-0,1
ligand24835-0,1
ligand16486-0,1
ligand22414-0,1
ligand19320-0,1
ligand1129-0,1
ligand18129-0,1
ligand34432-0,1
ligand26432-0,1
ligand32951-0,1
ligand33488-0,1
ligand13789-0,1
ligand991-0,1
ligand37445-0,1
ligand5673-0,1
ligand16986-0,1
ligand32519-0,1
ligand5985-0,1
ligand20776-0,1
ligand19367-0,1
ligand5752-0,1
ligand12192-0,1
ligand18745-0,1
ligand8143-0,1
ligand36271-0,1
ligand2436-0,1
ligand14138-0,1
ligand36348-0,1
ligand18092-0,1
ligand36801-0,1
ligand9148-0,1
ligand11407-0,1
ligand1534-0,1
ligand11051-0,1
ligand21679-0,1
ligand26694-0,1
ligand15313-0,1
ligand1952-0,1
ligand15816-0,1
ligand6306-0,1
ligand34721-0,1
ligand6895-1,1
ligand13160-0,1
ligand20358-0,1
ligand36127-0,1
ligand2076-0,1
ligand33391-0,1
ligand35936-0,1
ligand17004-0,1
ligand27576-0,1
ligand37674-0,1
ligand12329-0,1
ligand7368-0,1
ligand30059-0,1
ligand6032-0,1
ligand14140-0,1
ligand5391-0,1
ligand29405-0,1
ligand31231-0,1
ligand1579-0,1
ligand21767-0,1
ligand31544-0,1
ligand17539-0,1
ligand7266-0,1
ligand18386-0,1
ligand31947-0,1
ligand5533-0,1
ligand21628-0,1
ligand3889-0,1
ligand34124-0,1
ligand601-0,1
ligand37440-0,1
ligand30364-0,1
ligand37774-0,1
ligand27889-0,1
ligand3509-0,1
ligand5740-0,1
ligand25121-0,1
ligand36556-0,1
ligand28842-0,1
ligand28854-0,1
ligand27221-0,1
ligand4933-0,1
ligand18108-0,1
ligand7580-0,1
ligand6785-0,1
ligand37080-0,1
ligand9612-0,1
ligand31803-0,1
ligand19260-0,1
ligand1415-0,1
ligand36397-0,1
ligand2427-0,1
ligand5026-0,1
ligand25060-0,1
ligand34287-0,1
ligand33234-0,1
ligand538-0,1
ligand13212-0,1
ligand32824-0,1
ligand29140-0,1
ligand5888-0,1
ligand23565-0,1
ligand1452-0,1
ligand20792-0,1
ligand15164-0,1
ligand1334-0,1
ligand4966-0,1
ligand24210-0,1
ligand36740-0,1
ligand30074-0,1
ligand35259-0,1
ligand13736-0,1
ligand13029-0,1
ligand14148-0,1
ligand9505-0,1
ligand13143-0,1
ligand27517-0,1
ligand23012-0,1
ligand9590-0,1
ligand16752-0,1
ligand17920-0,1
ligand18150-0,1
ligand14865-0,1
ligand37824-0,1
ligand28516-0,1
ligand29372-0,1
ligand37481-0,1
ligand22626-0,1
ligand33642-0,1
ligand18161-0,1
ligand25580-0,1
ligand23936-0,1
ligand16233-0,1
ligand29240-0,1
ligand7957-0,1
ligand17730-0,1
ligand21540-0,1
ligand21016-0,1
ligand762-0,1
ligand1920-0,1
ligand37649-0,1
ligand26351-0,1
ligand15500-0,1
ligand12180-1,1
ligand6332-0,1
ligand32538-0,1
ligand15106-0,1
ligand8086-0,1
ligand31136-0,1
ligand7465-0,1
ligand1712-0,1
ligand23495-0,1
ligand2794-0,1
ligand17263-0,1
ligand29619-0,1
ligand6057-0,1
ligand15219-0,1
ligand19849-0,1
ligand28826-0,1
ligand23597-0,1
ligand7871-0,1
ligand34153-0,1
ligand18164-0,1
ligand11065-0,1
ligand21690-0,1
ligand36821-0,1
ligand3328-0,1
ligand25975-0,1
ligand4941-0,1
ligand3556-0,1
ligand27525-0,1
ligand32814-0,1
ligand8138-0,1
ligand18007-0,1
ligand13892-0,1
ligand22813-0,1
ligand12387-0,1
ligand14265-0,1
ligand37057-0,1
ligand37056-0,1
ligand9280-0,1
ligand17128-0,1
ligand3037-0,1
ligand10810-0,1
ligand10914-0,1
ligand36360-0,1
ligand18698-0,1
ligand26733-0,1
ligand16679-0,1
ligand10610-0,1
ligand32667-0,1
ligand9761-0,1
ligand10039-0,1
ligand18881-0,1
ligand18669-0,1
ligand35255-0,1
ligand1349-0,1
ligand31588-0,1
ligand13098-0,1
ligand36516-0,1
ligand16066-0,1
ligand1796-0,1
ligand9988-0,1
ligand11134-0,1
ligand14037-0,1
ligand1560-0,1
ligand30891-0,1
ligand9807-0,1
ligand17891-0,1
ligand8027-0,1
ligand33375-0,1
ligand33374-0,1
ligand25138-0,1
ligand32738-0,1
ligand11070-0,1
ligand24580-0,1
ligand32869-0,1
ligand7190-0,1
ligand35419-0,1
ligand21467-0,1
ligand3190-0,1
ligand37484-0,1
ligand8898-0,1
ligand29238-0,1
ligand9719-0,1
ligand20814-0,1
ligand29517-0,1
ligand28701-0,1
ligand20171-0,1
ligand13564-0,1
ligand16187-0,1
ligand33678-0,1
ligand1326-0,1
ligand9447-0,1
ligand7529-0,1
ligand313-0,1
ligand26878-0,1
ligand32748-0,1
ligand13061-0,1
ligand27211-0,1
ligand27210-0,1
ligand5112-0,1
ligand960-0,1
ligand21222-0,1
ligand28712-0,1
ligand18010-0,1
ligand17489-0,1
ligand30195-0,1
ligand15612-0,1
ligand38108-0,1
ligand6821-0,1
ligand17371-0,1
ligand3233-0,1
ligand1778-0,1
ligand26483-0,1
ligand20022-0,1
ligand7501-0,1
ligand9075-0,1
ligand7029-0,1
ligand1104-0,1
ligand33620-0,1
ligand24788-0,1
ligand13730-0,1
ligand4373-0,1
ligand31215-0,1
ligand5039-0,1
ligand1664-0,1
ligand1885-0,1
ligand21006-0,1
ligand9780-0,1
ligand23919-0,1
ligand32499-0,1
ligand19358-0,1
ligand33210-0,1
ligand20909-0,1
ligand33103-0,1
ligand10579-0,1
ligand596-0,1
ligand10112-0,1
ligand19947-0,1
ligand32354-0,1
ligand862-0,1
ligand24018-0,1
ligand920-0,1
ligand16608-0,1
ligand32633-0,1
ligand31936-0,1
ligand16949-0,1
ligand20105-0,1
ligand14774-0,1
ligand7152-0,1
ligand10646-0,1
ligand34441-0,1
ligand37412-0,1
ligand23347-0,1
ligand12503-0,1
ligand223-0,1
ligand1210-0,1
ligand16454-0,1
ligand13628-0,1
ligand4549-0,1
ligand16451-0,1
ligand33541-0,1
ligand38291-0,1
ligand11299-0,1
ligand30940-0,1
ligand37439-0,1
ligand31813-0,1
ligand29634-0,1
ligand445-0,1
ligand5088-0,1
ligand31738-0,1
ligand18177-0,1
ligand16551-0,1
ligand19458-0,1
ligand30363-0,1
ligand14078-0,1
ligand27422-0,1
ligand30344-0,1
ligand37162-0,1
ligand11931-0,1
ligand1497-0,1
ligand28000-0,1
ligand29547-0,1
ligand29236-0,1
ligand19104-0,1
ligand20465-0,1
ligand27586-0,1
ligand27127-0,1
ligand5390-0,1
ligand13234-0,1
ligand30293-0,1
ligand13016-0,1
ligand6373-0,1
ligand19807-0,1
ligand35600-0,1
ligand29276-0,1
ligand20780-0,1
ligand17169-0,1
ligand28934-0,1
ligand13395-0,1
ligand15879-0,1
ligand5683-0,1
ligand7714-0,1
ligand9935-0,1
ligand1224-0,1
ligand19319-0,1
ligand25339-0,1
ligand24726-0,1
ligand20861-0,1
ligand8759-0,1
ligand35383-0,1
ligand24190-0,1
ligand10543-0,1
ligand9912-0,1
ligand1048-0,1
ligand9139-0,1
ligand21709-0,1
ligand5351-0,1
ligand5865-0,1
ligand20977-0,1
ligand25137-0,1
ligand21021-0,1
ligand12125-1,1
ligand37356-0,1
ligand5456-0,1
ligand10136-0,1
ligand18744-0,1
ligand31399-0,1
ligand12367-0,1
ligand5755-0,1
ligand25680-0,1
ligand14492-0,1
ligand9930-0,1
ligand9621-0,1
ligand13687-0,1
ligand9181-0,1
ligand8910-0,1
ligand16808-0,1
ligand2102-0,1
ligand3665-0,1
ligand25589-0,1
ligand14426-0,1
ligand2329-0,1
ligand1032-0,1
ligand11746-0,1
ligand11745-0,1
ligand20356-0,1
ligand22295-0,1
ligand37814-0,1
ligand25153-1,1
ligand16705-0,1
ligand29476-0,1
ligand13276-0,1
ligand17588-0,1
ligand5619-0,1
ligand28271-0,1
ligand27979-0,1
ligand20070-0,1
ligand8812-0,1
ligand1231-0,1
ligand2262-0,1
ligand10301-0,1
ligand22528-0,1
ligand19490-0,1
ligand1956-0,1
ligand2468-0,1
ligand10132-0,1
ligand567-0,1
ligand3145-0,1
ligand15649-0,1
ligand4194-0,1
ligand26076-0,1
ligand10819-0,1
ligand37342-0,1
ligand4547-0,1
ligand25094-0,1
ligand12660-0,1
ligand15364-0,1
ligand20753-0,1
ligand35461-0,1
ligand12771-0,1
ligand3787-0,1
ligand8367-0,1
ligand4361-0,1
ligand27916-0,1
ligand4360-0,1
ligand32306-0,1
ligand3151-0,1
ligand23454-0,1
ligand14389-0,1
ligand33637-0,1
ligand32399-0,1
ligand3543-0,1
ligand35215-0,1
ligand20498-0,1
ligand1504-0,1
ligand25056-0,1
ligand10853-0,1
ligand37065-0,1
ligand26404-0,1
ligand37269-0,1
ligand19836-0,1
ligand6429-0,1
ligand13581-0,1
ligand7331-0,1
ligand21413-0,1
ligand13526-0,1
ligand28328-0,1
ligand32931-0,1
ligand29529-0,1
ligand21382-0,1
ligand2211-0,1
ligand21288-0,1
ligand26719-0,1
ligand9838-0,1
ligand294-0,1
ligand2671-0,1
ligand33189-0,1
ligand23942-0,1
ligand20475-0,1
ligand9434-0,1
ligand2899-0,1
ligand11602-0,1
ligand9330-0,1
ligand11358-0,1
ligand30006-0,1
ligand34399-0,1
ligand6563-0,1
ligand14881-0,1
ligand30413-0,1
ligand35453-0,1
ligand17349-0,1
ligand9593-0,1
ligand33736-0,1
ligand2606-0,1
ligand26179-0,1
ligand9955-0,1
ligand36761-0,1
ligand36912-0,1
ligand17634-0,1
ligand4328-0,1
ligand28014-0,1
ligand24743-0,1
ligand24546-0,1
ligand2110-0,1
ligand4609-0,1
ligand5142-0,1
ligand2616-0,1
ligand7522-0,1
ligand6296-0,1
ligand4583-0,1
ligand23849-0,1
ligand8123-0,1
ligand33705-0,1
ligand31015-0,1
ligand5273-0,1
ligand25713-0,1
ligand34775-0,1
ligand32647-0,1
ligand4277-0,1
ligand7268-0,1
ligand36152-0,1
ligand36841-0,1
ligand31089-0,1
ligand37820-0,1
ligand34927-0,1
ligand26789-0,1
ligand31578-0,1
ligand28287-0,1
ligand19801-0,1
ligand26144-0,1
ligand37732-0,1
ligand29556-0,1
ligand30796-0,1
ligand26170-0,1
ligand27120-0,1
ligand17393-0,1
ligand17271-0,1
ligand8535-0,1
ligand29904-0,1
ligand19273-0,1
ligand23985-0,1
ligand97-0,1
ligand32628-0,1
ligand10216-0,1
ligand28352-0,1
ligand37841-0,1
ligand4947-0,1
ligand15760-0,1
ligand6973-0,1
ligand511-0,1
ligand8141-0,1
ligand23266-0,1
ligand6245-0,1
ligand20010-0,1
ligand36251-0,1
ligand8030-0,1
ligand17604-0,1
ligand19313-0,1
ligand25641-0,1
ligand4937-0,1
ligand31123-0,1
ligand9255-0,1
ligand35281-0,1
ligand36616-0,1
ligand28395-0,1
ligand19891-0,1
ligand10822-0,1
ligand5991-0,1
ligand34433-0,1
ligand4093-0,1
ligand12292-0,1
ligand26139-0,1
ligand6333-0,1
ligand4855-0,1
ligand19734-0,1
ligand9351-0,1
ligand3371-0,1
ligand1245-0,1
ligand29027-0,1
ligand26708-0,1
ligand3304-0,1
ligand35056-0,1
ligand4231-0,1
ligand9026-0,1
ligand15111-0,1
ligand14432-0,1
ligand12010-0,1
ligand13238-0,1
ligand35911-0,1
ligand28667-0,1
ligand9260-0,1
ligand6852-0,1
ligand25580-1,1
ligand6805-0,1
ligand3605-0,1
ligand16951-0,1
ligand34613-0,1
ligand11348-0,1
ligand14674-0,1
ligand19505-0,1
ligand1065-0,1
ligand23758-0,1
ligand5386-0,1
ligand21417-0,1
ligand19268-0,1
ligand34598-0,1
ligand37346-0,1
ligand32774-0,1
ligand10023-0,1
ligand9395-0,1
ligand16669-0,1
ligand33990-0,1
ligand33257-0,1
ligand18596-0,1
ligand21926-0,1
ligand9115-0,1
ligand7033-0,1
ligand3999-0,1
ligand37086-0,1
ligand16007-0,1
ligand37241-0,1
ligand30532-0,1
ligand15771-0,1
ligand815-0,1
ligand2975-0,1
ligand20884-0,1
ligand7130-0,1
ligand32286-0,1
ligand10115-0,1
ligand32230-0,1
ligand37009-0,1
ligand7091-0,1
ligand2355-0,1
ligand7682-0,1
ligand13787-0,1
ligand7496-0,1
ligand21497-0,1
ligand14451-0,1
ligand34631-0,1
ligand544-0,1
ligand18358-0,1
ligand1275-0,1
ligand11230-0,1
ligand22329-0,1
ligand7795-0,1
ligand32741-0,1
ligand15525-0,1
ligand15440-0,1
ligand1531-0,1
ligand11015-0,1
ligand17924-0,1
ligand8989-0,1
ligand6118-0,1
ligand199-0,1
ligand19397-0,1
ligand37867-0,1
ligand2165-0,1
ligand8173-0,1
ligand17008-0,1
ligand17165-0,1
ligand23177-0,1
ligand7849-0,1
ligand5079-0,1
ligand21109-0,1
ligand34359-0,1
ligand1845-0,1
ligand3796-0,1
ligand18886-0,1
ligand31394-0,1
ligand19380-0,1
ligand35356-0,1
ligand2595-0,1
ligand23654-0,1
ligand8397-0,1
ligand1865-0,1
ligand17333-0,1
ligand37930-0,1
ligand4526-0,1
ligand10777-0,1
ligand37895-0,1
ligand31700-0,1
ligand24277-0,1
ligand34510-0,1
ligand4779-0,1
ligand13286-0,1
ligand11938-0,1
ligand34819-0,1
ligand22648-0,1
ligand1433-0,1
ligand18183-0,1
ligand29288-0,1
ligand34227-0,1
ligand31035-0,1
ligand26790-0,1
ligand37886-0,1
ligand1594-0,1
ligand36860-0,1
ligand9805-0,1
ligand30833-0,1
ligand17648-0,1
ligand37691-0,1
ligand17725-0,1
ligand20985-0,1
ligand4246-0,1
ligand31453-0,1
ligand21767-1,1
ligand10324-0,1
ligand28545-0,1
ligand32379-0,1
ligand6152-0,1
ligand34288-0,1
ligand16630-0,1
ligand31433-0,1
ligand17114-0,1
ligand798-0,1
ligand32353-0,1
ligand36695-0,1
ligand6246-0,1
ligand32764-0,1
ligand30291-0,1
ligand3802-0,1
ligand4726-0,1
ligand38173-0,1
ligand32043-0,1
ligand37514-0,1
ligand10721-0,1
ligand1672-1,1
ligand940-0,1
ligand28550-0,1
ligand37769-0,1
ligand15120-0,1
ligand15051-0,1
ligand9726-0,1
ligand22022-0,1
ligand13057-0,1
ligand22251-0,1
ligand3106-0,1
ligand22775-0,1
ligand17926-0,1
ligand14910-0,1
ligand20527-0,1
ligand26235-0,1
ligand5868-0,1
ligand36394-0,1
ligand22806-0,1
ligand24055-0,1
ligand36747-0,1
ligand9645-0,1
ligand19211-0,1
ligand37382-0,1
ligand10090-0,1
ligand16900-1,1
ligand36923-0,1
ligand26590-0,1
ligand282-0,1
ligand23358-0,1
ligand3712-0,1
ligand23368-0,1
ligand27250-0,1
ligand13394-0,1
ligand2836-0,1
ligand15307-0,1
ligand11941-0,1
ligand26625-0,1
ligand21370-0,1
ligand2444-0,1
ligand4372-0,1
ligand36625-0,1
ligand4082-0,1
ligand3685-0,1
ligand20954-0,1
ligand34401-0,1
ligand29609-0,1
ligand28895-0,1
ligand21662-0,1
ligand1116-0,1
ligand36781-0,1
ligand28732-0,1
ligand9248-0,1
ligand15985-0,1
ligand18113-0,1
ligand28526-0,1
ligand20128-0,1
ligand12801-0,1
ligand11633-0,1
ligand25939-0,1
ligand23710-0,1
ligand24610-1,1
ligand33753-0,1
ligand34027-0,1
ligand4809-0,1
ligand16389-0,1
ligand14368-0,1
ligand15706-0,1
ligand27353-0,1
ligand303-0,1
ligand11201-0,1
ligand2641-0,1
ligand34823-0,1
ligand30791-0,1
ligand1637-0,1
ligand34595-0,1
ligand16763-0,1
ligand33443-0,1
ligand17620-0,1
ligand28125-0,1
ligand24003-0,1
ligand6307-0,1
ligand29700-0,1
ligand1970-0,1
ligand16882-0,1
ligand18625-0,1
ligand16409-0,1
ligand30057-0,1
ligand18680-0,1
ligand22713-0,1
ligand597-0,1
ligand8028-0,1
ligand5629-0,1
ligand32566-0,1
ligand2533-0,1
ligand33596-0,1
ligand2823-0,1
ligand13336-0,1
ligand17208-0,1
ligand1949-0,1
ligand31869-0,1
ligand9816-0,1
ligand37464-0,1
ligand6518-0,1
ligand35188-0,1
ligand2982-0,1
ligand10759-0,1
ligand34766-0,1
ligand6568-0,1
ligand31839-0,1
ligand16863-0,1
ligand31840-0,1
ligand30571-0,1
ligand36091-0,1
ligand2772-0,1
ligand27594-0,1
ligand28018-0,1
ligand113-0,1
ligand21797-0,1
ligand13811-0,1
ligand2670-0,1
ligand4917-0,1
ligand22112-0,1
ligand9982-0,1
ligand6799-0,1
ligand37899-0,1
ligand34373-0,1
ligand3218-0,1
ligand20768-0,1
ligand23146-0,1
ligand632-0,1
ligand7471-0,1
ligand24774-0,1
ligand3606-0,1
ligand1069-0,1
ligand35756-0,1
ligand14297-0,1
ligand27514-0,1
ligand11819-0,1
ligand12986-0,1
ligand19920-0,1
ligand14876-0,1
ligand23427-0,1
ligand27123-0,1
ligand33427-0,1
ligand11074-0,1
ligand9348-0,1
ligand17258-0,1
ligand16980-0,1
ligand23948-0,1
ligand16584-0,1
ligand7807-0,1
ligand9122-0,1
ligand6221-0,1
ligand10555-0,1
ligand31954-0,1
ligand6220-0,1
ligand4423-0,1
ligand20156-0,1
ligand483-0,1
ligand15546-0,1
ligand3590-0,1
ligand25989-0,1
ligand2466-0,1
ligand8485-0,1
ligand4430-0,1
ligand27294-0,1
ligand3340-0,1
ligand14863-1,1
ligand3693-0,1
ligand3274-0,1
ligand36872-0,1
ligand25515-0,1
ligand13916-0,1
ligand1776-0,1
ligand4213-0,1
ligand31970-0,1
ligand22663-0,1
ligand9465-0,1
ligand31346-0,1
ligand8169-0,1
ligand1831-0,1
ligand1786-0,1
ligand3531-0,1
ligand4232-0,1
ligand1781-0,1
ligand2816-0,1
ligand17822-0,1
ligand13538-0,1
ligand17096-0,1
ligand35477-0,1
ligand2101-0,1
ligand25193-0,1
ligand4455-0,1
ligand1643-0,1
ligand9692-0,1
ligand27067-0,1
ligand4914-0,1
ligand26666-0,1
ligand1142-0,1
ligand8412-0,1
ligand18133-0,1
ligand15437-0,1
ligand22114-0,1
ligand22218-0,1
ligand2962-0,1
ligand12538-0,1
ligand16738-0,1
ligand6564-0,1
ligand10389-0,1
ligand13772-0,1
ligand21968-0,1
ligand16751-0,1
ligand33623-0,1
ligand6163-0,1
ligand27151-0,1
ligand13932-0,1
ligand9087-0,1
ligand14547-0,1
ligand16576-0,1
ligand21258-0,1
ligand27475-0,1
ligand1619-0,1
ligand20863-0,1
ligand4991-0,1
ligand6697-0,1
ligand24895-0,1
ligand15750-0,1
ligand29349-0,1
ligand21096-0,1
ligand3832-0,1
ligand29104-0,1
ligand13531-0,1
ligand23888-0,1
ligand36060-0,1
ligand1927-0,1
ligand20724-0,1
ligand11460-0,1
ligand19009-0,1
ligand36043-0,1
ligand32394-0,1
ligand36472-0,1
ligand8039-0,1
ligand19938-0,1
ligand29168-0,1
ligand6874-0,1
ligand21602-0,1
ligand20006-0,1
ligand20837-0,1
ligand19952-0,1
ligand3864-0,1
ligand13260-0,1
ligand23150-0,1
ligand23803-0,1
ligand30620-0,1
ligand12772-0,1
ligand5841-0,1
ligand4263-0,1
ligand38218-0,1
ligand17562-0,1
ligand33395-0,1
ligand32508-0,1
ligand17974-0,1
ligand301-0,1
ligand17897-0,1
ligand25399-0,1
ligand35956-0,1
ligand393-0,1
ligand24950-0,1
ligand15571-0,1
ligand12455-0,1
ligand28658-0,1
ligand7989-0,1
ligand33355-0,1
ligand38105-0,1
ligand36181-0,1
ligand17762-0,1
ligand29401-0,1
ligand22965-0,1
ligand671-0,1
ligand16038-0,1
ligand23818-0,1
ligand32594-0,1
ligand7886-0,1
ligand24073-0,1
ligand7341-0,1
ligand30747-0,1
ligand36383-0,1
ligand4108-0,1
ligand5858-0,1
ligand29044-0,1
ligand3287-0,1
ligand6217-1,1
ligand3812-0,1
ligand16799-0,1
ligand3930-0,1
ligand28728-0,1
ligand9034-0,1
ligand9302-0,1
ligand18503-0,1
ligand8492-0,1
ligand6729-0,1
ligand32479-0,1
ligand8247-0,1
ligand959-0,1
ligand9314-0,1
ligand12855-0,1
ligand24263-0,1
ligand25912-0,1
ligand2043-0,1
ligand10500-0,1
ligand33991-0,1
ligand20033-0,1
ligand15133-0,1
ligand30170-0,1
ligand23831-0,1
ligand14410-0,1
ligand34930-0,1
ligand5900-0,1
ligand11468-0,1
ligand9938-0,1
ligand12711-0,1
ligand3527-0,1
ligand22896-0,1
ligand18396-0,1
ligand11714-0,1
ligand33142-0,1
ligand8200-0,1
ligand1260-0,1
ligand34238-0,1
ligand4872-0,1
ligand36094-0,1
ligand4871-0,1
ligand3385-0,1
ligand26633-0,1
ligand19596-0,1
ligand3565-0,1
ligand10153-0,1
ligand1605-0,1
ligand2594-0,1
ligand3412-0,1
ligand15272-0,1
ligand22621-0,1
ligand18234-0,1
ligand27717-0,1
ligand16919-0,1
ligand13025-0,1
ligand19569-0,1
ligand35889-0,1
ligand20739-0,1
ligand31557-0,1
ligand27836-0,1
ligand3390-0,1
ligand35665-0,1
ligand1538-0,1
ligand34306-0,1
ligand4788-0,1
ligand8021-0,1
ligand21585-0,1
ligand9568-0,1
ligand5230-0,1
ligand34892-0,1
ligand7318-0,1
ligand37692-0,1
ligand25584-0,1
ligand24808-0,1
ligand5492-0,1
ligand36389-0,1
ligand33506-0,1
ligand20730-0,1
ligand9917-0,1
ligand271-0,1
ligand5648-0,1
ligand8520-0,1
ligand33807-0,1
ligand1178-0,1
ligand27028-0,1
ligand26744-0,1
ligand10280-0,1
ligand7946-0,1
ligand25965-0,1
ligand34408-0,1
ligand8366-0,1
ligand33478-0,1
ligand9651-0,1
ligand3330-0,1
ligand32820-0,1
ligand3500-0,1
ligand29048-0,1
ligand4413-0,1
ligand28035-0,1
ligand35542-0,1
ligand35258-0,1
ligand25394-0,1
ligand13622-0,1
ligand10217-0,1
ligand31924-0,1
ligand31761-0,1
ligand30756-0,1
ligand5014-0,1
ligand20469-0,1
ligand7824-0,1
ligand6693-0,1
ligand763-0,1
ligand31259-0,1
ligand17795-0,1
ligand7487-0,1
ligand7546-0,1
ligand36708-0,1
ligand13957-0,1
ligand24742-0,1
ligand14667-0,1
ligand8154-0,1
ligand12589-0,1
ligand10754-0,1
ligand1585-0,1
ligand7083-0,1
ligand1066-0,1
ligand13240-0,1
ligand35831-0,1
ligand37940-0,1
ligand5715-0,1
ligand11327-0,1
ligand18356-0,1
ligand16806-0,1
ligand16053-0,1
ligand33032-0,1
ligand17651-0,1
ligand25859-0,1
ligand37915-0,1
ligand28795-0,1
ligand8174-0,1
ligand11053-0,1
ligand32442-0,1
ligand31162-0,1
ligand6944-0,1
ligand36339-0,1
ligand24128-0,1
ligand34428-0,1
ligand24518-0,1
ligand36667-0,1
ligand37470-0,1
ligand18985-0,1
ligand15950-0,1
ligand37524-0,1
ligand3070-0,1
ligand1098-0,1
ligand37191-0,1
ligand25032-0,1
ligand25054-0,1
ligand31704-0,1
ligand36962-0,1
ligand19768-0,1
ligand175-0,1
ligand24839-0,1
ligand4005-0,1
ligand24404-0,1
ligand6217-0,1
ligand657-0,1
ligand1802-0,1
ligand9801-0,1
ligand8904-0,1
ligand34522-0,1
ligand8808-0,1
ligand33242-0,1
ligand28747-0,1
ligand23185-0,1
ligand27071-0,1
ligand23109-0,1
ligand22900-0,1
ligand16497-0,1
ligand16572-0,1
ligand28958-0,1
ligand14568-0,1
ligand5105-0,1
ligand24022-0,1
ligand7440-0,1
ligand36332-0,1
ligand16240-0,1
ligand3231-0,2
ligand2987-0,2
ligand770-0,2
ligand31810-0,2
ligand9176-0,2
ligand8280-0,2
ligand13371-0,2
ligand19601-0,2
ligand21800-0,2
ligand14898-0,2
ligand6099-0,2
ligand3112-0,2
ligand33961-0,2
ligand1352-0,2
ligand11898-0,2
ligand23517-0,2
ligand22998-0,2
ligand10553-0,2
ligand5671-0,2
ligand165-0,2
ligand7666-0,2
ligand21389-0,2
ligand23745-0,2
ligand16467-0,2
ligand4848-0,2
ligand4090-0,2
ligand8113-0,2
ligand8947-0,2
ligand13272-0,2
ligand1519-0,2
ligand9563-0,2
ligand3549-0,2
ligand23351-0,2
ligand6262-0,2
ligand1115-0,2
ligand20338-0,2
ligand1011-0,2
ligand12293-0,2
ligand7151-0,2
ligand3815-0,2
ligand28806-0,2
ligand2701-0,2
ligand11550-0,2
ligand13122-0,2
ligand5734-0,2
ligand1721-0,2
ligand679-0,2
ligand4032-0,2
ligand2359-0,2
ligand11717-0,2
ligand11296-0,2
ligand513-0,2
ligand9635-0,2
ligand11080-0,2
ligand2064-0,2
ligand580-0,2
ligand19437-0,2
ligand19239-0,2
ligand15625-0,2
ligand2974-0,2
ligand7791-0,2
ligand5561-0,2
ligand17593-0,2
ligand6590-0,2
ligand29583-0,2
ligand18734-0,2
ligand3969-0,2
ligand9416-0,2
ligand1671-0,2
ligand897-0,2
ligand16100-0,2
ligand1087-0,2
ligand20714-0,2
ligand13792-0,2
ligand7187-0,2
ligand23043-0,2
ligand3644-0,2
ligand12596-0,2
ligand13727-0,2
ligand1827-0,2
ligand15123-0,2
ligand13231-0,2
ligand2393-1,2
ligand15941-0,2
ligand3071-0,2
ligand8930-0,2
ligand5365-0,2
ligand8513-0,2
ligand8218-0,2
ligand1714-0,2
ligand8511-0,2
ligand2749-0,2
ligand2414-0,2
ligand12504-0,2
ligand1938-0,2
ligand36944-0,2
ligand17399-0,2
ligand4031-0,2
ligand11593-0,2
ligand3803-0,2
ligand1837-0,2
ligand878-0,2
ligand27973-0,2
ligand9270-0,2
ligand9650-0,2
ligand10892-0,2
ligand12529-0,2
ligand11160-0,2
ligand2991-0,2
ligand1910-0,2
ligand9587-0,2
ligand1093-0,2
ligand39-0,2
ligand20393-0,2
ligand13977-0,2
ligand1356-0,2
ligand2524-0,2
ligand18830-0,2
ligand19025-0,2
ligand15501-0,2
ligand1683-0,2
ligand9420-0,2
ligand6980-0,2
ligand15559-0,2
ligand15783-0,2
ligand32866-0,2
ligand21502-0,2
ligand9800-0,2
ligand4419-1,2
ligand32065-0,2
ligand6871-0,2
ligand35870-0,2
