,count
ligand8092-0,1
ligand13439-0,1
ligand29252-0,1
ligand6077-0,1
ligand30690-0,1
ligand4398-0,1
ligand24912-0,1
ligand15691-0,1
ligand25748-0,1
ligand20109-0,1
ligand9981-0,1
ligand15806-0,1
ligand25675-0,1
ligand23167-0,1
ligand8269-0,1
ligand8986-0,1
ligand29781-0,1
ligand8765-0,1
ligand28019-0,1
ligand11200-0,1
ligand5366-0,1
ligand23258-0,1
ligand24881-0,1
ligand12433-0,1
ligand15000-0,1
ligand18524-0,1
ligand9513-0,1
ligand24119-0,1
ligand6604-0,1
ligand24461-0,1
ligand18662-0,1
ligand19123-0,1
ligand16805-0,1
ligand24164-0,1
ligand10149-0,1
ligand8548-0,1
ligand25843-0,1
ligand6587-0,1
ligand3855-0,1
ligand4812-0,1
ligand3342-0,1
ligand278-0,1
ligand12004-0,1
ligand11893-0,1
ligand2762-0,1
ligand27675-0,1
ligand234-0,1
ligand23559-0,1
ligand25985-0,1
ligand18771-0,1
ligand31214-0,1
ligand5012-0,1
ligand1141-0,1
ligand20520-0,1
ligand20520-1,1
ligand17798-0,1
ligand716-0,1
ligand31101-0,1
ligand20761-0,1
ligand19088-0,1
ligand6521-0,1
ligand28634-0,1
ligand21818-0,1
ligand29097-0,1
ligand15623-0,1
ligand8245-0,1
ligand25619-0,1
ligand22998-0,1
ligand13016-0,1
ligand11010-0,1
ligand30955-0,1
ligand17860-0,1
ligand2256-0,1
ligand22189-0,1
ligand22514-0,1
ligand12469-0,1
ligand25839-0,1
ligand23756-0,1
ligand10215-0,1
ligand14823-0,1
ligand11475-0,1
ligand29851-0,1
ligand5544-0,1
ligand15712-0,1
ligand21604-0,1
ligand2698-0,1
ligand29755-0,1
ligand11202-0,1
ligand681-0,1
ligand327-0,1
ligand1559-0,1
ligand16363-0,1
ligand15029-0,1
ligand27849-0,1
ligand2556-0,1
ligand19713-0,1
ligand21437-0,1
ligand11298-0,1
ligand13866-0,1
ligand14591-0,1
ligand22608-0,1
ligand12825-0,1
ligand11395-1,1
ligand11654-0,1
ligand21256-0,1
ligand2594-0,1
ligand26256-0,1
ligand21515-0,1
ligand23220-0,1
ligand15953-0,1
ligand29276-0,1
ligand481-0,1
ligand7410-0,1
ligand2059-0,1
ligand22671-0,1
ligand18120-0,1
ligand30406-0,1
ligand10315-0,1
ligand25781-0,1
ligand24498-0,1
ligand5277-0,1
ligand24058-0,1
ligand17688-0,1
ligand31079-0,1
ligand19837-0,1
ligand606-0,1
ligand26977-0,1
ligand8644-0,1
ligand21984-0,1
ligand13117-0,1
ligand14882-0,1
ligand743-0,1
ligand25195-0,1
ligand24694-0,1
ligand6951-0,1
ligand4012-0,1
ligand62-0,1
ligand2469-0,1
ligand5255-0,1
ligand25301-0,1
ligand13396-0,1
ligand4876-0,1
ligand25084-0,1
ligand19384-0,1
ligand24697-0,1
ligand20478-0,1
ligand19848-0,1
ligand26834-0,1
ligand13232-0,1
ligand1073-0,1
ligand4998-0,1
ligand31283-0,1
ligand13797-0,1
ligand15349-0,1
ligand26438-0,1
ligand1634-0,1
ligand21668-0,1
ligand22140-0,1
ligand30630-0,1
ligand6076-0,1
ligand7737-0,1
ligand27475-0,1
ligand10300-0,1
ligand27919-0,1
ligand30502-0,1
ligand1157-0,1
ligand20634-0,1
ligand31335-0,1
ligand6703-0,1
ligand24704-0,1
ligand15221-0,1
ligand148-0,1
ligand15665-0,1
ligand2042-0,1
ligand29439-0,1
ligand28341-0,1
ligand4626-0,1
ligand13721-0,1
ligand14054-0,1
ligand2532-0,1
ligand9820-0,1
ligand26590-0,1
ligand9256-0,1
ligand23321-0,1
ligand21717-0,1
ligand17230-0,1
ligand31452-0,1
ligand2921-0,1
ligand23470-0,1
ligand26395-0,1
ligand3358-0,1
ligand8996-0,1
ligand30776-0,1
ligand1942-0,1
ligand4991-0,1
ligand5286-0,1
ligand28400-0,1
ligand7496-0,1
ligand20223-0,1
ligand2189-0,1
ligand26408-0,1
ligand77-0,1
ligand26948-0,1
ligand23269-0,1
ligand11364-0,1
ligand22778-0,1
ligand26587-0,1
ligand11629-0,1
ligand26506-0,1
ligand5209-0,1
ligand10064-0,1
ligand22196-0,1
ligand19958-0,1
ligand18283-0,1
ligand3840-0,1
ligand15176-0,1
ligand24768-0,1
ligand14503-0,1
ligand12115-0,1
ligand25778-0,1
ligand30668-0,1
ligand12667-0,1
ligand26013-0,1
ligand25475-0,1
ligand28655-0,1
ligand14006-0,1
ligand8966-0,1
ligand23625-0,1
ligand25876-0,1
ligand24716-0,1
ligand20550-0,1
ligand13104-0,1
ligand16671-0,1
ligand6066-0,1
ligand25678-0,1
ligand8509-0,1
ligand25799-0,1
ligand27961-0,1
ligand24717-0,1
ligand26054-0,1
ligand26830-0,1
ligand2637-0,1
ligand27083-0,1
ligand5888-0,1
ligand1935-0,1
ligand22107-0,1
ligand18007-0,1
ligand15993-0,1
ligand25969-0,1
ligand19449-0,1
ligand553-0,1
ligand24662-0,1
ligand19020-0,1
ligand24284-0,1
ligand11656-0,1
ligand28004-0,1
ligand12092-0,1
ligand25115-0,1
ligand18680-0,1
ligand30754-0,1
ligand30717-0,1
ligand25080-0,1
ligand4058-0,1
ligand29112-0,1
ligand7083-0,1
ligand23544-0,1
ligand22259-0,1
ligand4989-0,1
ligand25845-0,1
ligand26923-0,1
ligand29393-0,1
ligand8505-0,1
ligand3575-0,1
ligand21293-0,1
ligand20869-0,1
ligand24833-0,1
ligand521-0,1
ligand28317-0,1
ligand849-0,1
ligand3797-0,1
ligand29563-0,1
ligand20118-0,1
ligand22640-0,1
ligand20968-0,1
ligand3040-0,1
ligand17158-0,1
ligand1262-0,1
ligand1409-0,1
ligand16883-0,1
ligand30760-0,1
ligand23063-0,1
ligand24362-0,1
ligand6180-0,1
ligand4076-0,1
ligand24640-0,1
ligand25421-0,1
ligand23886-0,1
ligand29-0,1
ligand1697-0,1
ligand6276-0,1
ligand29673-0,1
ligand29138-0,1
ligand16430-0,1
ligand29173-0,1
ligand1272-0,1
ligand3637-0,1
ligand27369-0,1
ligand26537-0,1
ligand15235-0,1
ligand23599-0,1
ligand2888-0,1
ligand12587-0,1
ligand26127-0,1
ligand1818-0,1
ligand28486-0,1
ligand12743-0,1
ligand14635-0,1
ligand31813-0,1
ligand7304-0,1
ligand12285-0,1
ligand30171-0,1
ligand19908-0,1
ligand15329-0,1
ligand7942-0,1
ligand6843-0,1
ligand13391-0,1
ligand22136-0,1
ligand15142-0,1
ligand15198-0,1
ligand24486-0,1
ligand2201-0,1
ligand12638-0,1
ligand15165-0,1
ligand15758-0,1
ligand25086-0,1
ligand17471-0,1
ligand20690-0,1
ligand4181-0,1
ligand9531-0,1
ligand9190-0,1
ligand24748-0,1
ligand3470-0,1
ligand6321-0,1
ligand299-0,1
ligand25570-0,1
ligand4102-0,1
ligand26205-0,1
ligand3763-0,1
ligand244-0,1
ligand5372-0,1
ligand19935-0,1
ligand10357-0,1
ligand21573-0,1
ligand15088-0,1
ligand11405-0,1
ligand26758-0,1
ligand20825-0,1
ligand26759-0,1
ligand9409-0,1
ligand15732-0,1
ligand17655-0,1
ligand10556-0,1
ligand5734-0,1
ligand5733-0,1
ligand13555-0,1
ligand3762-0,1
ligand13473-0,1
ligand31006-0,1
ligand10043-0,1
ligand8049-0,1
ligand805-0,1
ligand13131-0,1
ligand399-0,1
ligand31623-0,1
ligand6451-0,1
ligand23793-0,1
ligand1104-0,1
ligand21791-0,1
ligand13720-0,1
ligand23629-0,1
ligand5451-0,1
ligand9465-0,1
ligand7033-0,1
ligand16114-0,1
ligand27699-0,1
ligand29628-0,1
ligand14434-0,1
ligand12424-0,1
ligand21950-0,1
ligand16790-0,1
ligand29031-0,1
ligand23047-0,1
ligand22816-0,1
ligand13875-0,1
ligand27426-0,1
ligand30982-0,1
ligand3218-0,1
ligand21961-0,1
ligand13702-0,1
ligand8713-0,1
ligand10926-0,1
ligand25277-0,1
ligand30845-0,1
ligand10674-0,1
ligand4247-0,1
ligand30511-0,1
ligand23399-0,1
ligand12287-0,1
ligand13336-0,1
ligand28146-0,1
ligand26986-0,1
ligand29502-0,1
ligand29584-0,1
ligand22709-0,1
ligand23236-0,1
ligand1328-0,1
ligand14751-0,1
ligand20265-0,1
ligand26-0,1
ligand1714-0,1
ligand5777-0,1
ligand11101-0,1
ligand21660-0,1
ligand472-0,1
ligand11638-0,1
ligand2953-0,1
ligand2668-0,1
ligand26741-0,1
ligand31110-0,1
ligand24564-0,1
ligand15836-0,1
ligand1820-0,1
ligand25704-0,1
ligand28441-0,1
ligand22109-0,1
ligand14051-0,1
ligand12898-0,1
ligand23878-0,1
ligand11799-0,1
ligand31460-0,1
ligand11508-0,1
ligand22268-0,1
ligand20819-0,1
ligand4019-0,1
ligand30604-0,1
ligand2075-0,1
ligand25600-0,1
ligand17809-0,1
ligand13318-0,1
ligand9265-1,1
ligand22660-0,1
ligand21929-0,1
ligand25889-0,1
ligand10290-0,1
ligand16974-0,1
ligand13694-0,1
ligand11053-0,1
ligand15589-0,1
ligand2829-0,1
ligand23730-0,1
ligand24664-0,1
ligand23889-0,1
ligand23832-0,1
ligand2036-0,1
ligand2911-0,1
ligand12366-0,1
ligand19584-0,1
ligand10838-0,1
ligand11899-0,1
ligand872-0,1
ligand19013-0,1
ligand22788-0,1
ligand26921-0,1
ligand23107-0,1
ligand5675-0,1
ligand5303-0,1
ligand26118-0,1
ligand17725-0,1
ligand14987-0,1
ligand6660-0,1
ligand26455-0,1
ligand27123-0,1
ligand3205-0,1
ligand25566-0,1
ligand9937-0,1
ligand26318-0,1
ligand16465-0,1
ligand10915-0,1
ligand24731-0,1
ligand29524-0,1
ligand29672-0,1
ligand22141-0,1
ligand26098-0,1
ligand11882-0,1
ligand2284-0,1
ligand23065-0,1
ligand6151-0,1
ligand183-0,1
ligand18026-0,1
ligand27112-0,1
ligand4452-0,1
ligand25458-0,1
ligand24290-0,1
ligand25427-0,1
ligand23487-0,1
ligand17528-0,1
ligand25485-0,1
ligand29307-0,1
ligand27338-0,1
ligand13549-0,1
ligand1687-0,1
ligand11607-0,1
ligand14681-0,1
ligand8928-0,1
ligand4577-0,1
ligand13737-0,1
ligand29951-0,1
ligand7546-0,1
ligand18610-0,1
ligand5400-0,1
ligand12629-0,1
ligand25797-0,1
ligand24895-0,1
ligand17413-0,1
ligand16337-0,1
ligand19467-0,1
ligand20341-0,1
ligand29156-0,1
ligand29472-0,1
ligand17885-0,1
ligand9389-0,1
ligand26992-0,1
ligand4707-0,1
ligand29944-0,1
ligand27797-0,1
ligand22505-0,1
ligand26875-0,1
ligand13045-0,1
ligand17159-0,1
ligand28211-0,1
ligand1117-0,1
ligand19039-0,1
ligand7016-0,1
ligand2685-0,1
ligand4367-0,1
ligand22298-0,1
ligand8562-0,1
ligand13037-0,1
ligand30000-0,1
ligand8087-0,1
ligand30162-0,1
ligand27923-0,1
ligand25089-0,1
ligand15310-0,1
ligand29929-0,1
ligand20837-0,1
ligand18123-0,1
ligand29642-0,1
ligand13046-0,1
ligand9044-0,1
ligand11814-1,1
ligand29314-0,1
ligand5610-0,1
ligand16962-0,1
ligand19267-0,1
ligand20039-0,1
ligand28550-0,1
ligand918-0,1
ligand6245-0,1
ligand3462-0,1
ligand10221-0,1
ligand3932-0,1
ligand30181-0,1
ligand19311-0,1
ligand20171-0,1
ligand2278-0,1
ligand1489-0,1
ligand20759-0,1
ligand6160-0,1
ligand6257-0,1
ligand2420-0,1
ligand2863-0,1
ligand4874-0,1
ligand5862-0,1
ligand14983-0,1
ligand21242-0,1
ligand14352-0,1
ligand15662-0,1
ligand30028-0,1
ligand3158-0,1
ligand11836-0,1
ligand7974-0,1
ligand13103-0,1
ligand29543-0,1
ligand4317-0,1
ligand355-0,1
ligand18273-0,1
ligand19901-0,1
ligand31885-0,1
ligand29854-0,1
ligand10456-0,1
ligand23727-0,1
ligand25957-0,1
ligand19988-0,1
ligand601-0,1
ligand29730-0,1
ligand13489-0,1
ligand9107-0,1
ligand344-0,1
ligand345-0,1
ligand27960-0,1
ligand1666-0,1
ligand18495-0,1
ligand9518-0,1
ligand6373-0,1
ligand11021-0,1
ligand9439-0,1
ligand24591-0,1
ligand13556-0,1
ligand5005-0,1
ligand22626-0,1
ligand2831-0,1
ligand20737-0,1
ligand13893-0,1
ligand12972-0,1
ligand18126-0,1
ligand19294-0,1
ligand8688-0,1
ligand27509-0,1
ligand6751-0,1
ligand19821-0,1
ligand4563-0,1
ligand7510-0,1
ligand172-0,1
ligand15717-0,1
ligand2117-0,1
ligand27102-0,1
ligand12383-0,1
ligand1974-0,1
ligand11246-0,1
ligand10338-0,1
ligand27075-0,1
ligand11393-0,1
ligand11323-0,1
ligand28498-0,1
ligand12905-0,1
ligand19826-0,1
ligand15800-0,1
ligand1793-0,1
ligand21494-1,1
ligand11153-0,1
ligand14881-0,1
ligand12839-0,1
ligand13048-0,1
ligand1788-0,1
ligand12728-0,1
ligand11596-0,1
ligand22110-0,1
ligand13110-0,1
ligand9584-0,1
ligand15407-0,1
ligand30524-0,1
ligand23510-0,1
ligand28840-0,1
ligand31444-0,1
ligand19913-0,1
ligand855-0,1
ligand60-0,1
ligand5725-0,1
ligand2453-0,1
ligand25878-0,1
ligand14604-0,1
ligand13355-0,1
ligand18673-0,1
ligand12474-0,1
ligand20888-0,1
ligand750-0,1
ligand1727-0,1
ligand13097-0,1
ligand9014-0,1
ligand14654-0,1
ligand18223-0,1
ligand9972-0,1
ligand23359-0,1
ligand27954-0,1
ligand11259-0,1
ligand30689-0,1
ligand29746-0,1
ligand26950-0,1
ligand24215-0,1
ligand27789-0,1
ligand13269-0,1
ligand23429-0,1
ligand18124-0,1
ligand18392-0,1
ligand16015-0,1
ligand10903-0,1
ligand25979-0,1
ligand21101-0,1
ligand11634-0,1
ligand31425-0,1
ligand1436-0,1
ligand15874-0,1
ligand1870-0,1
ligand484-0,1
ligand11869-0,1
ligand19100-0,1
ligand19683-0,1
ligand15734-0,1
ligand8271-0,1
ligand24859-0,1
ligand31628-0,1
ligand3669-0,1
ligand15633-0,1
ligand14223-0,1
ligand17873-0,1
ligand29716-0,1
ligand28745-0,1
ligand28866-0,1
ligand26109-0,1
ligand22902-0,1
ligand29679-0,1
ligand15231-0,1
ligand14892-0,1
ligand30063-0,1
ligand10384-0,1
ligand31227-0,1
ligand27897-0,1
ligand21238-0,1
ligand6433-0,1
ligand8990-0,1
ligand29224-0,1
ligand14642-0,1
ligand12032-0,1
ligand1243-0,1
ligand18966-0,1
ligand13586-0,1
ligand28889-0,1
ligand13145-0,1
ligand6447-0,1
ligand13052-0,1
ligand7922-0,1
ligand14609-0,1
ligand305-0,1
ligand5446-0,1
ligand3599-0,1
ligand947-0,1
ligand6252-0,1
ligand29384-0,1
ligand28395-0,1
ligand1358-0,1
ligand111-0,1
ligand19675-0,1
ligand17269-0,1
ligand31883-0,1
ligand7334-0,1
ligand1833-0,1
ligand21325-0,1
ligand11533-0,1
ligand11534-0,1
ligand23375-0,1
ligand15225-0,1
ligand22831-0,1
ligand21655-0,1
ligand23386-0,1
ligand20180-0,1
ligand17819-0,1
ligand6310-0,1
ligand4024-0,1
ligand1453-0,1
ligand12949-0,1
ligand15267-0,1
ligand20323-0,1
ligand29558-0,1
ligand374-0,1
ligand19517-0,1
ligand26262-0,1
ligand25028-0,1
ligand26263-0,1
ligand30860-0,1
ligand17126-0,1
ligand5663-0,1
ligand25298-0,1
ligand25431-0,1
ligand9664-0,1
ligand5461-0,1
ligand362-0,1
ligand24019-0,1
ligand27518-0,1
ligand22999-0,1
ligand11686-0,1
ligand18706-0,1
ligand17202-0,1
ligand14579-0,1
ligand12065-0,1
ligand27891-0,1
ligand11614-0,1
ligand14498-0,1
ligand3476-0,1
ligand29141-0,1
ligand9606-0,1
ligand11989-0,1
ligand26574-0,1
ligand3043-1,1
ligand3417-1,1
ligand3417-0,1
ligand27767-0,1
ligand6058-0,1
ligand335-0,1
ligand9845-0,1
ligand11201-0,1
ligand3226-0,1
ligand249-0,1
ligand2212-0,1
ligand26683-0,1
ligand4623-0,1
ligand30308-0,1
ligand10635-0,1
ligand18456-0,1
ligand26371-0,1
ligand30508-0,1
ligand4209-0,1
ligand3250-0,1
ligand476-0,1
ligand23389-0,1
ligand23736-0,1
ligand5499-0,1
ligand2933-0,1
ligand21224-0,1
ligand29122-0,1
ligand1261-0,1
ligand21308-0,1
ligand24063-0,1
ligand15656-0,1
ligand12255-0,1
ligand12054-0,1
ligand19340-0,1
ligand25322-0,1
ligand18517-0,1
ligand557-0,1
ligand10052-0,1
ligand22135-0,1
ligand4967-0,1
ligand24443-0,1
ligand9647-0,1
ligand7773-0,1
ligand28502-0,1
ligand6611-0,1
ligand24097-0,1
ligand22409-0,1
ligand24628-0,1
ligand26344-0,1
ligand22161-0,1
ligand1416-0,1
ligand6387-0,1
ligand14175-0,1
ligand29175-0,1
ligand4237-0,1
ligand22034-0,1
ligand25782-0,1
ligand8517-0,1
ligand22260-0,1
ligand16718-0,1
ligand21754-0,1
ligand18848-0,1
ligand9172-0,1
ligand25313-0,1
ligand25118-0,1
ligand18694-0,1
ligand4193-0,1
ligand30815-0,1
ligand16881-0,1
ligand5174-0,1
ligand13979-0,1
ligand9238-0,1
ligand30628-0,1
ligand29621-0,1
ligand3481-0,1
ligand12374-0,1
ligand21494-0,1
ligand1713-0,1
ligand22299-0,1
ligand21491-0,1
ligand20093-0,1
ligand5205-0,1
ligand18516-0,1
ligand6742-0,1
ligand3645-0,1
ligand20135-0,1
ligand20593-0,1
ligand12962-0,1
ligand28507-0,1
ligand22031-0,1
ligand8224-0,1
ligand31822-0,1
ligand11982-0,1
ligand18537-0,1
ligand21007-0,1
ligand2815-0,1
ligand873-0,1
ligand10005-0,1
ligand6143-0,1
ligand5593-0,1
ligand2895-0,1
ligand29371-0,1
ligand17647-0,1
ligand8228-1,1
ligand9646-0,1
ligand371-0,1
ligand1040-0,1
ligand18086-0,1
ligand9029-0,1
ligand14307-0,1
ligand29742-0,1
ligand375-0,1
ligand679-0,1
ligand8934-0,1
ligand16944-0,1
ligand30064-0,1
ligand3375-0,1
ligand22263-0,1
ligand2580-0,1
ligand22984-0,1
ligand28209-0,1
ligand31677-0,1
ligand18232-0,1
ligand26876-0,1
ligand19887-0,1
ligand28266-0,1
ligand24806-0,1
ligand8899-0,1
ligand17584-0,1
ligand9745-0,1
ligand8822-0,1
ligand10098-0,1
ligand24268-0,1
ligand3850-0,1
ligand6358-0,1
ligand3000-0,1
ligand4296-0,1
ligand8724-0,2
ligand9520-0,2
ligand6926-0,2
ligand603-0,2
ligand21766-0,2
ligand4262-0,2
ligand4016-0,2
ligand8200-0,2
ligand7107-0,2
ligand18074-0,2
ligand4194-0,2
ligand8131-0,2
ligand18067-0,2
ligand3261-0,2
ligand14117-0,2
ligand13012-0,2
ligand169-0,2
ligand8876-0,2
ligand140-0,2
ligand5256-0,2
ligand8349-0,2
ligand20339-0,2
ligand15684-0,2
ligand4330-0,2
ligand9784-0,2
ligand14603-0,2
ligand3392-0,2
ligand1324-0,2
ligand3632-0,2
ligand9148-0,2
ligand4266-0,2
ligand5083-0,2
ligand1216-0,2
ligand17577-0,2
ligand91-0,2
ligand4503-0,2
ligand1168-0,2
ligand7293-0,2
ligand1533-0,2
ligand3178-0,2
ligand2485-0,2
ligand2232-0,2
ligand436-0,2
ligand5737-0,2
ligand633-0,2
ligand15438-0,2
ligand12231-0,2
ligand909-0,2
ligand3980-0,2
ligand13220-0,2
ligand7557-0,2
ligand201-0,2
ligand7925-0,2
ligand13657-0,2
ligand13658-0,2
ligand5014-0,2
ligand13260-0,2
ligand17445-0,2
ligand2281-0,2
ligand7196-0,2
ligand2287-0,2
ligand1588-0,2
ligand131-0,2
ligand4641-0,2
ligand21399-0,2
ligand7529-0,2
ligand298-0,2
ligand4101-0,2
ligand8592-0,2
ligand12886-0,2
ligand2372-0,2
ligand1400-0,2
ligand5080-0,2
ligand13390-0,2
ligand8002-0,2
ligand1823-0,2
ligand4813-0,2
ligand16988-0,2
ligand116-0,2
ligand5415-0,2
ligand813-0,2
ligand3718-0,2
ligand1768-0,2
ligand2470-0,2
ligand833-0,2
ligand20530-0,2
ligand5595-0,2
ligand1257-0,2
ligand3926-0,2
ligand24185-0,2
ligand5159-0,2
ligand7280-0,2
ligand757-0,2
ligand5755-0,2
ligand10479-0,2
ligand5019-0,2
ligand9809-0,2
ligand1397-0,2
ligand1147-0,2
ligand7291-0,2
ligand11583-0,2
ligand12138-0,2
ligand18579-0,2
ligand13249-0,2
ligand4157-0,2
ligand13531-0,2
ligand10589-0,2
ligand1787-0,2
ligand372-0,2
ligand383-0,2
ligand6882-0,2
ligand2788-0,2
ligand16628-0,2
ligand13672-0,2
ligand5334-0,2
ligand23904-0,2
ligand5383-0,2
ligand1116-0,2
ligand1296-0,2
ligand17176-0,2
ligand14226-0,2
ligand18292-0,2
ligand1378-0,2
ligand10260-0,2
ligand323-0,2
ligand2599-0,2
ligand1254-0,2
ligand10802-0,2
ligand5269-0,2
ligand4738-0,2
ligand3677-1,2
ligand8722-0,2
ligand1688-0,2
ligand15832-0,2
ligand620-0,2
ligand6904-0,2
ligand11994-0,2
ligand163-0,2
ligand9323-0,2
ligand11252-0,2
ligand1832-0,2
ligand11587-0,2
ligand3144-0,2
ligand152-0,2
ligand3852-0,2
ligand5849-0,2
ligand9943-0,2
ligand10117-0,2
ligand11206-0,2
ligand11111-0,2
ligand8553-0,2
ligand2028-0,2
ligand7890-0,2
ligand3156-0,2
ligand4207-0,2
ligand3876-0,2
ligand12519-0,2
ligand5085-0,2
ligand8699-0,2
ligand215-0,2
ligand3029-0,2
ligand1250-0,2
ligand1343-0,2
ligand20539-0,2
ligand1356-0,2
ligand18699-0,2
ligand10828-0,2
ligand24613-0,2
ligand3362-0,2
ligand1123-0,2
ligand17282-0,2
ligand6391-0,2
ligand26631-0,2
ligand4338-1,2
ligand6427-0,2
ligand7915-0,2
ligand4807-0,2
ligand9111-0,2
ligand9773-0,2
ligand4161-0,2
ligand14723-0,2
ligand22393-0,2
ligand1746-0,2
ligand5515-0,2
ligand7316-0,2
ligand3934-0,2
ligand5042-0,2
ligand11416-0,2
ligand162-0,2
ligand29568-0,2
ligand3043-0,2
ligand13862-0,2
ligand5649-0,2
ligand6944-0,2
ligand22557-0,2
ligand9713-0,2
ligand3757-0,2
ligand602-0,2
ligand3471-0,2
ligand2915-0,2
ligand6244-0,2
ligand4063-0,2
ligand845-0,2
ligand2650-0,2
ligand13175-0,2
ligand9933-0,2
ligand2823-0,2
ligand670-0,2
ligand584-0,2
ligand1786-0,2
ligand226-0,2
ligand7462-0,2
ligand12467-0,2
ligand17942-0,2
ligand20731-0,2
ligand149-0,2
ligand1817-0,2
ligand12660-0,2
ligand5387-0,2
ligand3117-0,2
ligand7648-0,2
ligand1779-0,2
ligand745-0,2
ligand4124-0,2
ligand5106-0,2
ligand5714-0,2
ligand588-0,2
ligand3205-1,2
ligand1712-0,2
ligand3700-0,2
ligand9815-0,2
ligand1631-0,2
ligand317-0,2
ligand1035-0,2
ligand1114-0,2
ligand4877-0,2
ligand1289-0,2
ligand1028-0,2
ligand11089-0,2
ligand4093-0,2
ligand8155-0,2
ligand5671-0,2
ligand4245-0,2
ligand13425-0,2
ligand24395-0,2
ligand15677-0,2
ligand1449-1,2
ligand20121-0,2
ligand662-0,2
ligand199-0,2
ligand1169-0,2
ligand1771-0,2
ligand8992-0,2
ligand2430-0,2
ligand7273-0,2
ligand1499-0,2
ligand5935-0,2
ligand393-0,2
ligand2087-0,2
ligand1309-0,2
ligand1469-0,2
ligand3120-0,2
ligand14523-0,2
ligand10712-0,2
ligand5133-0,2
ligand17069-0,2
ligand23197-0,2
ligand2693-0,2
ligand3937-0,2
ligand7172-0,2
ligand506-0,2
ligand9948-0,2
ligand22824-0,2
ligand1407-0,2
ligand2027-0,2
ligand9265-0,2
ligand11675-0,2
ligand17805-0,2
ligand20578-0,2
ligand12655-0,2
ligand5631-0,2
ligand2208-0,2
ligand9299-0,2
ligand6946-0,3
ligand6699-0,3
ligand1202-0,3
ligand12413-0,3
ligand3465-0,3
ligand5058-0,3
ligand9450-0,3
ligand321-0,3
ligand11698-0,3
ligand3285-0,3
ligand2376-0,3
ligand693-0,3
ligand9952-0,3
ligand2259-0,3
ligand1124-0,3
ligand488-0,3
ligand8593-0,3
ligand3453-0,3
ligand422-0,3
ligand1065-0,3
ligand430-0,3
ligand8969-0,3
ligand9753-0,3
ligand42-0,3
ligand7762-0,3
ligand4155-0,3
ligand176-0,3
ligand3350-0,3
ligand1113-0,3
ligand4720-0,3
ligand21371-0,3
ligand7213-0,3
ligand6067-0,3
ligand2862-0,3
ligand3051-0,3
ligand2526-0,3
ligand2308-0,3
ligand10497-0,3
ligand10872-0,3
ligand324-0,3
ligand447-0,3
ligand13068-0,3
ligand4065-0,3
ligand1317-0,3
ligand2238-0,3
ligand1575-0,3
ligand7238-0,3
ligand13551-0,3
ligand19906-0,3
ligand25836-0,3
ligand267-0,3
ligand16952-0,3
ligand2295-0,3
ligand11544-0,3
ligand4710-0,3
ligand9197-0,3
ligand11774-0,3
ligand16239-0,3
ligand8835-0,3
ligand10033-0,3
ligand768-0,3
ligand1211-0,3
ligand206-0,3
ligand1464-0,3
ligand22444-0,3
ligand178-0,3
ligand7126-0,3
ligand692-0,3
ligand656-0,3
ligand1379-0,3
ligand4795-0,3
ligand1959-0,3
ligand11606-0,3
ligand8916-0,3
ligand12130-0,3
ligand645-0,3
ligand20207-0,3
ligand1160-0,3
ligand83-0,3
ligand564-0,3
ligand9833-0,3
ligand23589-0,3
ligand13736-0,3
ligand4546-0,3
ligand1498-0,3
ligand2828-0,3
ligand12001-0,3
ligand9525-0,3
ligand1050-0,3
ligand2527-0,3
ligand32-0,3
ligand2068-0,3
ligand7075-0,4
ligand9491-0,4
ligand3707-0,4
ligand368-0,4
ligand11618-0,4
ligand777-0,4
ligand1773-0,4
ligand361-0,4
ligand465-0,4
ligand487-0,4
ligand1154-0,4
ligand1327-0,4
ligand13111-0,4
ligand7530-0,4
ligand314-1,4
ligand1831-0,4
ligand193-0,4
ligand1908-0,4
ligand8788-0,4
ligand6062-0,4
ligand352-0,4
ligand3647-0,4
ligand1025-0,4
ligand784-0,4
ligand2985-0,4
ligand16920-0,4
ligand3094-0,4
ligand13477-0,4
ligand4649-0,4
ligand40-0,4
ligand3416-0,4
ligand7150-0,4
ligand6017-0,4
ligand696-0,4
ligand1288-0,5
ligand4911-0,5
ligand780-0,5
ligand5483-0,5
ligand3712-0,5
ligand4090-0,5
ligand497-0,5
ligand1285-0,5
ligand17982-0,5
ligand235-0,5
ligand3721-0,5
ligand14703-0,5
ligand1536-0,5
ligand10151-0,5
ligand1153-0,5
ligand1900-0,5
ligand5630-0,5
ligand1844-0,5
ligand3035-0,5
ligand1530-0,5
ligand126-0,5
ligand19641-0,5
ligand694-0,5
ligand3225-0,5
ligand252-0,5
ligand1325-0,5
ligand358-0,6
ligand2906-0,6
ligand279-0,6
ligand596-0,6
ligand6455-0,6
ligand8-0,6
ligand69-0,6
ligand240-0,6
ligand560-0,6
ligand3157-0,6
ligand1149-0,6
ligand2328-0,7
ligand5331-0,7
ligand370-0,7
ligand1415-0,7
ligand370-1,7
ligand5614-0,7
ligand1015-0,7
ligand1828-0,7
ligand1451-0,7
ligand196-0,7
ligand1152-0,7
ligand384-0,7
ligand1219-0,7
ligand571-0,7
ligand1165-0,8
ligand366-0,8
ligand250-0,8
ligand2612-0,8
ligand3234-0,8
ligand1615-0,8
ligand3954-0,8
ligand1150-0,8
ligand68-0,8
ligand534-0,8
ligand868-0,9
ligand3244-0,9
ligand1294-0,9
