,cluster,set_median_graph_index,set_median_graph_pattern_id
99,99,1385,(w8-gp(w1-gp(w3-gp(w5-gp(w13-gp(w14-gp(w14-gp(w12-gp(w1-gp27-tp13-num1)-tp13-num1)-tp284-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp1-num1)
100,100,322,(w11-gp(w12-gp(w14-gp(w9-gp(w10-gp(w10-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp7-num1)-tp13-num1)-tp13-num1)-tp4-num2)-tp10-num1)-tp19-num1)-tp16-num1)
101,101,9,(w1-gp(w10-gp(w15-gp(w10-gp(w3-gp(w12-gp(w6-gp(w12-gp(w1-gp27-tp13-num1)-tp4-num1)-tp149-num1)-tp16-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp4-num1)
102,102,461,(w12-gp(w8-gp(w9-gp(w8-gp(w10-gp(w14-gp(w6-gp(w12-gp(w1-gp27-tp13-num1)-tp4-num1)-tp239-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp21-num1)-tp10-num1)-tp99-num1)
103,103,7,(w1-gp(w10-gp(w1-gp(w13-gp(w12-gp(w6-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp99-num1)-tp13-num1)-tp13-num1)-tp4-num2)-tp10-num1)-tp16-num1)-tp10-num1)
104,104,176,(w10-gp(w11-gp(w10-gp(w10-gp(w10-gp(w10-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp7-num1)-tp13-num1)-tp10-num1)-tp4-num1)-tp13-num1)-tp16-num1)-tp7-num1)
105,105,3213,(w2-gp(w10-gp(w3-gp(w14-gp(w11-gp(w6-gp(w7-gp(w7-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp6-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp21-num1)-tp13-num1)-tp4-num1)-tp4-num1)-tp4-num2)
106,106,894,(w3-gp(w14-gp(w4-gp(w7-gp(w10-gp(w6-gp(w6-gp(w12-gp(w1-gp27-tp13-num1)-tp4-num1)-tp1144-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp13-num1)-tp10-num1)-tp1-num1)
107,107,2862,(w10-gp(w6-gp(w3-gp(w12-gp(w3-gp(w7-gp(w12-gp(w13-gp(w13-gp(w5-gp(w1-gp27-tp16-num1)-tp16-num1)-tp149-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp7-num1)-tp4-num2)-tp4-num1)
108,108,38,(w1-gp(w13-gp(w15-gp(w5-gp(w10-gp(w11-gp(w6-gp(w12-gp(w1-gp27-tp13-num1)-tp4-num1)-tp3145-num1)-tp16-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp13-num1)-tp4-num1)
109,109,2856,(w10-gp(w4-gp(w8-gp(w13-gp(w13-gp(w10-gp(w11-gp(w14-gp(w2-gp(w12-gp(w1-gp27-tp13-num1)-tp284-num1)-tp16-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp13-num1)-tp10-num1)-tp64-num1)-tp4-num1)-tp4-num1)
110,110,160,(w10-gp(w1-gp(w9-gp(w6-gp(w6-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp19-num1)-tp10-num1)-tp1-num1)
111,111,99,(w1-gp(w5-gp(w5-gp(w9-gp(w3-gp(w10-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp64-num1)-tp13-num1)-tp19-num1)-tp10-num1)-tp13-num1)-tp13-num1)-tp64-num1)
112,112,34,(w1-gp(w13-gp(w10-gp(w3-gp(w4-gp(w6-gp(w13-gp(w5-gp(w1-gp27-tp16-num1)-tp16-num1)-tp77-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp10-num1)-tp10-num1)
113,113,691,(w15-gp(w14-gp(w13-gp(w7-gp(w11-gp(w7-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp134-num1)-tp13-num1)-tp21-num1)-tp4-num1)-tp13-num1)-tp16-num1)-tp10-num1)
114,114,15,(w1-gp(w10-gp(w7-gp(w4-gp(w6-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp10-num1)
115,115,24,(w1-gp(w11-gp(w4-gp(w7-gp(w10-gp(w6-gp(w6-gp(w12-gp(w1-gp27-tp13-num1)-tp4-num1)-tp1144-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp21-num1)-tp13-num1)-tp10-num1)
116,116,1656,(w1-gp(w4-gp(w13-gp(w10-gp(w15-gp(w4-gp(w11-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp79-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp149-num1)-tp79-num1)
117,117,473,(w13-gp(w10-gp(w13-gp(w1-gp(w1-gp(w8-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp36-num1)-tp13-num1)-tp13-num1)-tp21-num1)-tp13-num1)-tp10-num1)-tp79-num1)
118,118,89,(w1-gp(w4-gp(w11-gp(w13-gp(w12-gp(w6-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp99-num1)-tp13-num1)-tp13-num1)-tp40-num1)-tp4-num1)-tp10-num1)-tp16-num1)
119,119,2684,(w9-gp(w6-gp(w4-gp(w9-gp(w6-gp(w6-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp4-num1)-tp1-num1)
120,120,4,(w1-gp(w1-gp(w11-gp(w1-gp(w1-gp(w8-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp36-num1)-tp13-num1)-tp13-num1)-tp4-num2)-tp10-num1)-tp40-num1)-tp16-num1)
121,121,226,(w10-gp(w3-gp(w10-gp(w15-gp(w4-gp(w11-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp79-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp21-num1)-tp4-num1)-tp3145-num1)
122,122,1923,(w12-gp(w6-gp(w7-gp(w10-gp(w6-gp(w7-gp(w7-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp6-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp4-num1)-tp4-num1)-tp4-num1)
123,123,532,(w13-gp(w7-gp(w7-gp(w14-gp(w9-gp(w2-gp(w12-gp(w5-gp(w1-gp27-tp16-num1)-tp961-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp10-num1)
124,124,174,(w10-gp(w10-gp(w14-gp(w7-gp(w7-gp(w7-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp6-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp6-num1)-tp13-num1)-tp4-num1)
125,125,1,(w1-gp(w1-gp(w1-gp(w11-gp(w7-gp(w10-gp(w6-gp(w12-gp(w1-gp27-tp13-num1)-tp4-num1)-tp525-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp4-num1)-tp4-num1)
126,126,6,(w1-gp(w1-gp(w7-gp(w14-gp(w10-gp(w4-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp284-num1)-tp13-num1)-tp13-num1)-tp4-num2)-tp10-num1)-tp10-num1)-tp1-num1)
127,127,377,(w12-gp(w11-gp(w12-gp(w5-gp(w6-gp(w11-gp(w13-gp(w5-gp(w1-gp27-tp16-num1)-tp16-num1)-tp19-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp4-num1)
128,128,29,(w1-gp(w12-gp(w11-gp(w15-gp(w9-gp(w6-gp(w13-gp(w5-gp(w1-gp27-tp16-num1)-tp16-num1)-tp55-num1)-tp13-num1)-tp13-num1)-tp21-num1)-tp13-num1)-tp10-num1)-tp64-num1)
129,129,1703,(w10-gp(w10-gp(w3-gp(w10-gp(w15-gp(w4-gp(w11-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp79-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp21-num1)-tp4-num1)-tp55-num1)-tp79-num1)
130,130,2728,(w1-gp(w13-gp(w13-gp(w1-gp(w10-gp(w15-gp(w4-gp(w11-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp79-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp40-num1)-tp13-num1)-tp4-num1)-tp79-num1)-tp4-num1)
131,131,389,(w12-gp(w12-gp(w14-gp(w9-gp(w11-gp(w7-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp134-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp284-num1)-tp13-num1)-tp134-num1)
132,132,82,(w1-gp(w3-gp(w1-gp(w6-gp(w11-gp(w2-gp(w6-gp(w12-gp(w1-gp27-tp13-num1)-tp4-num1)-tp1085-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp13-num1)-tp21-num1)-tp10-num1)
133,133,2743,(w1-gp(w2-gp(w10-gp(w2-gp(w11-gp(w5-gp(w11-gp(w7-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp134-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp21-num1)-tp4-num1)-tp149-num1)-tp4-num1)-tp4-num1)
134,134,113,(w1-gp(w6-gp(w9-gp(w6-gp(w6-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp21-num1)-tp4-num1)-tp4-num1)
135,135,171,(w10-gp(w10-gp(w11-gp(w8-gp(w15-gp(w15-gp(w13-gp(w5-gp(w1-gp27-tp16-num1)-tp16-num1)-tp375-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp21-num1)-tp10-num1)-tp4-num3)
136,136,1799,(w11-gp(w1-gp(w6-gp(w9-gp(w6-gp(w6-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp21-num1)-tp4-num1)-tp1-num1)-tp4-num1)
137,137,2733,(w1-gp(w13-gp(w8-gp(w10-gp(w3-gp(w10-gp(w2-gp(w1-gp(w11-gp(w5-gp(w1-gp27-tp16-num1)-tp239-num1)-tp16-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp99-num1)-tp4-num1)-tp4-num1)
138,138,105,(w1-gp(w6-gp(w8-gp(w4-gp(w6-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp21-num1)-tp13-num1)-tp10-num1)
139,139,2832,(w10-gp(w15-gp(w8-gp(w8-gp(w1-gp(w15-gp(w4-gp(w11-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp79-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp4-num1)-tp239-num1)-tp4-num1)-tp4-num1)
140,140,2589,(w8-gp(w4-gp(w13-gp(w1-gp(w15-gp(w4-gp(w11-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp79-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp284-num1)-tp13-num1)-tp4-num1)-tp4-num2)
141,141,3358,(w4-gp(w13-gp(w5-gp(w14-gp(w2-gp(w14-gp(w10-gp(w4-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp284-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp4-num1)-tp4-num1)-tp1-num1)
142,142,3365,(w4-gp(w15-gp(w10-gp(w12-gp(w11-gp(w15-gp(w4-gp(w11-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp79-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp13-num1)-tp40-num1)-tp10-num1)-tp4-num1)-tp4-num1)
143,143,431,(w12-gp(w4-gp(w5-gp(w10-gp(w6-gp(w12-gp(w13-gp(w5-gp(w1-gp27-tp16-num1)-tp16-num1)-tp40-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp10-num1)-tp10-num1)-tp1-num1)
144,144,2464,(w6-gp(w6-gp(w8-gp(w12-gp(w4-gp(w12-gp(w6-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp99-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp21-num1)-tp4-num1)-tp4-num1)-tp99-num1)
145,145,374,(w12-gp(w11-gp(w11-gp(w4-gp(w9-gp(w10-gp(w11-gp(w13-gp(w1-gp27-tp21-num1)-tp16-num1)-tp961-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp4-num1)
146,146,236,(w10-gp(w3-gp(w7-gp(w6-gp(w6-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp13-num1)-tp10-num1)-tp21-num1)-tp13-num1)-tp13-num1)-tp1-num1)
147,147,343,(w11-gp(w5-gp(w10-gp(w10-gp(w10-gp(w10-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp7-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp13-num1)-tp19-num1)-tp7-num1)
148,148,999,(w4-gp(w11-gp(w10-gp(w10-gp(w10-gp(w10-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp7-num1)-tp13-num1)-tp10-num1)-tp4-num1)-tp13-num1)-tp284-num1)-tp7-num1)
149,149,2477,(w7-gp(w1-gp(w6-gp(w9-gp(w6-gp(w6-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp21-num1)-tp4-num1)-tp525-num1)-tp1-num1)
150,150,1264,(w6-gp(w8-gp(w12-gp(w4-gp(w12-gp(w6-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp99-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp21-num1)-tp4-num1)-tp4-num1)
151,151,870,(w3-gp(w12-gp(w11-gp(w6-gp(w7-gp(w7-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp6-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp10-num1)-tp21-num1)-tp4-num1)
152,152,2572,(w8-gp(w14-gp(w8-gp(w14-gp(w9-gp(w11-gp(w7-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp134-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp21-num1)-tp4-num1)-tp4-num1)-tp134-num1)
153,153,3479,(w6-gp(w2-gp(w12-gp(w14-gp(w14-gp(w15-gp(w9-gp(w6-gp(w13-gp(w5-gp(w1-gp27-tp16-num1)-tp16-num1)-tp55-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp1-num1)-tp4-num1)-tp4-num1)
154,154,711,(w15-gp(w4-gp(w1-gp(w15-gp(w4-gp(w11-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp79-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp4-num3)
155,155,2019,(w14-gp(w10-gp(w1-gp(w5-gp(w1-gp(w1-gp(w8-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp36-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp40-num1)-tp4-num1)-tp4-num1)
156,156,20,(w1-gp(w11-gp(w12-gp(w6-gp(w6-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp13-num1)-tp10-num1)-tp40-num1)-tp4-num1)-tp10-num1)-tp10-num1)
157,157,258,(w10-gp(w7-gp(w4-gp(w14-gp(w3-gp(w10-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp19-num1)-tp13-num1)-tp13-num1)-tp4-num2)-tp10-num1)-tp16-num1)-tp10-num1)
158,158,975,(w4-gp(w10-gp(w7-gp(w4-gp(w6-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp4-num1)-tp4-num1)
159,159,290,(w11-gp(w10-gp(w13-gp(w4-gp(w6-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp13-num1)-tp13-num1)-tp21-num1)-tp13-num1)-tp10-num1)-tp134-num1)
160,160,182,(w10-gp(w11-gp(w12-gp(w5-gp(w6-gp(w11-gp(w13-gp(w5-gp(w1-gp27-tp16-num1)-tp16-num1)-tp19-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp4-num3)
161,161,1860,(w11-gp(w8-gp(w2-gp(w10-gp(w6-gp(w7-gp(w7-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp6-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp284-num1)-tp10-num1)-tp4-num1)-tp4-num2)
162,162,331,(w11-gp(w13-gp(w8-gp(w9-gp(w12-gp(w3-gp(w6-gp(w12-gp(w1-gp27-tp13-num1)-tp4-num1)-tp221-num1)-tp21-num1)-tp13-num1)-tp4-num1)-tp13-num1)-tp13-num1)-tp10-num1)
163,163,2506,(w7-gp(w4-gp(w10-gp(w7-gp(w4-gp(w6-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp4-num1)-tp4-num2)-tp10-num1)
164,164,2749,(w1-gp(w3-gp(w10-gp(w6-gp(w3-gp(w15-gp(w3-gp(w10-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp64-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp19-num1)-tp4-num1)-tp4-num1)-tp4-num1)
165,165,2673,(w9-gp(w4-gp(w13-gp(w10-gp(w15-gp(w4-gp(w11-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp79-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp4-num1)-tp79-num1)
166,166,3252,(w2-gp(w7-gp(w4-gp(w10-gp(w7-gp(w4-gp(w6-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp4-num1)-tp4-num2)-tp4-num1)-tp4-num1)
167,167,2630,(w9-gp(w10-gp(w11-gp(w12-gp(w5-gp(w6-gp(w11-gp(w13-gp(w5-gp(w1-gp27-tp16-num1)-tp16-num1)-tp19-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp79-num1)-tp4-num1)
168,168,507,(w13-gp(w15-gp(w15-gp(w1-gp(w4-gp(w12-gp(w6-gp(w12-gp(w1-gp27-tp13-num1)-tp4-num1)-tp149-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp13-num1)-tp10-num1)-tp79-num1)
169,169,609,(w14-gp(w14-gp(w14-gp(w15-gp(w9-gp(w6-gp(w13-gp(w5-gp(w1-gp27-tp16-num1)-tp16-num1)-tp55-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp4-num1)
170,170,2054,(w14-gp(w4-gp(w14-gp(w10-gp(w4-gp(w6-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp21-num1)-tp13-num1)-tp4-num1)-tp4-num1)
171,171,3270,(w3-gp(w11-gp(w14-gp(w10-gp(w1-gp(w15-gp(w4-gp(w11-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp79-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp21-num1)-tp4-num1)-tp4-num2)-tp4-num1)-tp4-num1)
172,172,420,(w12-gp(w15-gp(w13-gp(w1-gp(w6-gp(w14-gp(w6-gp(w12-gp(w1-gp27-tp13-num1)-tp4-num1)-tp491-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp13-num1)-tp10-num1)-tp7-num1)
173,173,589,(w14-gp(w13-gp(w10-gp(w10-gp(w10-gp(w10-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp7-num1)-tp13-num1)-tp10-num1)-tp4-num1)-tp10-num1)-tp10-num1)-tp1-num1)
174,174,749,(w2-gp(w11-gp(w4-gp(w12-gp(w15-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp19-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp13-num1)-tp1-num1)
175,175,2747,(w1-gp(w2-gp(w15-gp(w4-gp(w1-gp(w15-gp(w4-gp(w11-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp79-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp4-num1)-tp4-num1)-tp4-num1)
176,176,3010,(w13-gp(w11-gp(w15-gp(w4-gp(w1-gp(w15-gp(w4-gp(w11-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp79-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp4-num2)-tp4-num1)-tp4-num1)
177,177,3212,(w2-gp(w10-gp(w3-gp(w14-gp(w11-gp(w6-gp(w7-gp(w7-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp6-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp21-num1)-tp13-num1)-tp4-num1)-tp4-num1)-tp4-num1)
178,178,3262,(w3-gp(w1-gp(w4-gp(w12-gp(w14-gp(w9-gp(w10-gp(w10-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp7-num1)-tp13-num1)-tp13-num1)-tp4-num2)-tp10-num1)-tp10-num1)-tp10-num1)-tp4-num1)-tp4-num1)
179,179,2151,(w2-gp(w1-gp(w3-gp(w8-gp(w10-gp(w3-gp(w10-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp64-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp21-num1)-tp4-num1)-tp4-num1)-tp4-num1)
180,180,1949,(w13-gp(w10-gp(w3-gp(w10-gp(w15-gp(w4-gp(w11-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp79-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp21-num1)-tp4-num1)-tp525-num1)-tp79-num1)
181,181,313,(w11-gp(w12-gp(w10-gp(w8-gp(w11-gp(w7-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp134-num1)-tp13-num1)-tp40-num1)-tp10-num1)-tp13-num1)-tp13-num1)-tp4-num1)
182,182,215,(w10-gp(w2-gp(w12-gp(w6-gp(w6-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp13-num1)-tp10-num1)-tp19-num1)-tp4-num1)-tp13-num1)-tp16-num1)
183,183,95,(w1-gp(w5-gp(w11-gp(w6-gp(w7-gp(w7-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp6-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp13-num1)-tp16-num1)-tp10-num1)
184,184,1627,(w1-gp(w12-gp(w14-gp(w14-gp(w15-gp(w9-gp(w6-gp(w13-gp(w5-gp(w1-gp27-tp16-num1)-tp16-num1)-tp55-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp79-num1)-tp4-num1)
185,185,205,(w10-gp(w15-gp(w3-gp(w3-gp(w11-gp(w3-gp(w1-gp(w5-gp(w1-gp27-tp16-num1)-tp4-num1)-tp77-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp13-num1)-tp13-num1)-tp10-num1)
186,186,1702,(w10-gp(w10-gp(w3-gp(w10-gp(w15-gp(w4-gp(w11-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp79-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp21-num1)-tp4-num1)-tp4-num2)-tp79-num1)
187,187,2193,(w2-gp(w4-gp(w11-gp(w10-gp(w10-gp(w10-gp(w10-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp7-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp21-num1)-tp4-num1)-tp491-num1)-tp7-num1)
188,188,1786,(w10-gp(w8-gp(w3-gp(w6-gp(w14-gp(w3-gp(w9-gp(w1-gp(w5-gp(w1-gp27-tp16-num1)-tp4-num1)-tp284-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp1-num1)-tp4-num2)
189,189,1474,(w8-gp(w7-gp(w11-gp(w1-gp(w6-gp(w14-gp(w6-gp(w12-gp(w1-gp27-tp13-num1)-tp4-num1)-tp491-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp21-num1)-tp4-num1)-tp4-num1)
190,190,286,(w11-gp(w10-gp(w11-gp(w13-gp(w2-gp(w7-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp6-num1)-tp40-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp10-num1)-tp16-num1)
191,191,3633,(w8-gp(w5-gp(w14-gp(w11-gp(w14-gp(w7-gp(w7-gp(w7-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp6-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp21-num1)-tp4-num1)-tp4-num1)-tp4-num1)-tp4-num1)
192,192,22,(w1-gp(w11-gp(w14-gp(w7-gp(w7-gp(w7-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp6-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp10-num1)
193,193,65,(w1-gp(w15-gp(w5-gp(w11-gp(w13-gp(w8-gp(w15-gp(w12-gp(w1-gp27-tp13-num1)-tp40-num1)-tp4-num1)-tp13-num1)-tp10-num1)-tp10-num1)-tp10-num1)-tp13-num1)-tp10-num2)
194,194,68,(w1-gp(w2-gp(w13-gp(w11-gp(w7-gp(w10-gp(w6-gp(w12-gp(w1-gp27-tp13-num1)-tp4-num1)-tp525-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp13-num1)-tp10-num1)-tp1-num1)
195,195,2187,(w2-gp(w3-gp(w12-gp(w11-gp(w6-gp(w7-gp(w7-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp6-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp10-num1)-tp21-num1)-tp4-num1)-tp4-num1)
