,count
ligand21991-0,1
ligand21455-0,1
ligand8281-0,1
ligand1775-0,1
ligand7184-0,1
ligand3530-0,1
ligand25103-0,1
ligand31704-0,1
ligand30928-0,1
ligand6883-0,1
ligand11016-0,1
ligand1903-0,1
ligand29592-0,1
ligand17519-0,1
ligand27865-0,1
ligand7423-0,1
ligand28402-0,1
ligand18380-0,1
ligand4515-0,1
ligand18644-0,1
ligand18736-0,1
ligand6115-0,1
ligand4830-0,1
ligand15123-0,1
ligand19678-0,1
ligand12376-0,1
ligand22427-0,1
ligand31028-0,1
ligand27603-0,1
ligand30856-0,1
ligand26290-0,1
ligand29973-0,1
ligand29432-0,1
ligand20888-0,1
ligand782-0,1
ligand26209-0,1
ligand29650-0,1
ligand20485-0,1
ligand20608-0,1
ligand27219-0,1
ligand20088-0,1
ligand23168-0,1
ligand7822-0,1
ligand16273-0,1
ligand1364-0,1
ligand8190-0,1
ligand1828-0,1
ligand9338-0,1
ligand27242-0,1
ligand17339-0,1
ligand4525-0,1
ligand13684-0,1
ligand11155-0,1
ligand9246-0,1
ligand28730-0,1
ligand30050-0,1
ligand27588-0,1
ligand12475-0,1
ligand29908-0,1
ligand25188-0,1
ligand1752-0,1
ligand15825-0,1
ligand4896-0,1
ligand22858-0,1
ligand28430-0,1
ligand29177-0,1
ligand11940-0,1
ligand874-0,1
ligand19125-0,1
ligand4866-0,1
ligand31382-0,1
ligand29378-0,1
ligand17950-0,1
ligand17007-0,1
ligand5836-0,1
ligand30457-0,1
ligand1489-0,1
ligand24876-0,1
ligand8816-0,1
ligand27605-0,1
ligand25813-0,1
ligand26268-0,1
ligand10489-0,1
ligand2649-0,1
ligand21202-0,1
ligand17891-0,1
ligand24860-0,1
ligand23527-0,1
ligand28131-0,1
ligand23720-0,1
ligand7071-0,1
ligand18741-0,1
ligand371-0,1
ligand12853-0,1
ligand28080-0,1
ligand377-0,1
ligand30665-0,1
ligand30540-0,1
ligand4180-0,1
ligand13146-0,1
ligand17610-0,1
ligand27377-0,1
ligand25401-0,1
ligand12252-0,1
ligand26521-0,1
ligand18094-0,1
ligand27333-0,1
ligand25030-0,1
ligand29092-0,1
ligand17027-0,1
ligand8254-0,1
ligand8255-0,1
ligand17657-0,1
ligand31238-0,1
ligand16760-0,1
ligand12237-0,1
ligand2702-0,1
ligand18726-0,1
ligand13594-0,1
ligand28248-0,1
ligand23403-0,1
ligand20408-0,1
ligand7757-0,1
ligand29547-0,1
ligand28449-0,1
ligand31377-0,1
ligand13320-0,1
ligand7750-0,1
ligand7620-0,1
ligand11446-0,1
ligand19041-0,1
ligand23087-0,1
ligand11554-0,1
ligand27599-0,1
ligand28997-0,1
ligand16830-0,1
ligand26144-0,1
ligand17889-0,1
ligand11768-0,1
ligand7956-0,1
ligand21358-0,1
ligand221-1,1
ligand20360-0,1
ligand31591-0,1
ligand22728-0,1
ligand11189-0,1
ligand4904-0,1
ligand7993-0,1
ligand31361-0,1
ligand2955-0,1
ligand14801-0,1
ligand26335-0,1
ligand29579-0,1
ligand14377-0,1
ligand21316-0,1
ligand12928-0,1
ligand26968-0,1
ligand2665-0,1
ligand4433-0,1
ligand13659-0,1
ligand5496-0,1
ligand28728-0,1
ligand24551-0,1
ligand5118-0,1
ligand11234-0,1
ligand11904-0,1
ligand27866-0,1
ligand26479-0,1
ligand18176-0,1
ligand20019-0,1
ligand9231-0,1
ligand26000-0,1
ligand18317-0,1
ligand23178-0,1
ligand18638-0,1
ligand29338-0,1
ligand14683-0,1
ligand11401-0,1
ligand4750-0,1
ligand19067-0,1
ligand19068-0,1
ligand13609-0,1
ligand26936-0,1
ligand2016-0,1
ligand13885-0,1
ligand10567-0,1
ligand22878-0,1
ligand12683-0,1
ligand16016-0,1
ligand29718-0,1
ligand9368-0,1
ligand3153-0,1
ligand28318-0,1
ligand1957-0,1
ligand17756-0,1
ligand30083-0,1
ligand12038-0,1
ligand19661-0,1
ligand29037-0,1
ligand8596-0,1
ligand22976-0,1
ligand19156-0,1
ligand796-0,1
ligand3095-0,1
ligand26680-0,1
ligand21029-0,1
ligand21002-0,1
ligand25496-0,1
ligand22537-0,1
ligand21313-0,1
ligand6099-0,1
ligand22771-0,1
ligand8072-0,1
ligand8073-0,1
ligand5932-0,1
ligand5839-0,1
ligand18081-0,1
ligand21905-0,1
ligand29076-0,1
ligand21335-0,1
ligand4944-0,1
ligand4943-0,1
ligand18881-0,1
ligand30205-0,1
ligand330-0,1
ligand1193-0,1
ligand28619-0,1
ligand15925-0,1
ligand16895-0,1
ligand14697-0,1
ligand24417-0,1
ligand13088-0,1
ligand3875-0,1
ligand25166-0,1
ligand18522-0,1
ligand7958-0,1
ligand10162-1,1
ligand24796-0,1
ligand24797-0,1
ligand25790-0,1
ligand25846-0,1
ligand28597-0,1
ligand15736-0,1
ligand29639-0,1
ligand1351-0,1
ligand14067-0,1
ligand25093-0,1
ligand5449-0,1
ligand11051-0,1
ligand19696-0,1
ligand2569-0,1
ligand26645-0,1
ligand25520-0,1
ligand8861-0,1
ligand5788-0,1
ligand5332-0,1
ligand17397-0,1
ligand2684-0,1
ligand25133-0,1
ligand2968-0,1
ligand19695-0,1
ligand28011-0,1
ligand21337-0,1
ligand6700-0,1
ligand31707-0,1
ligand1395-0,1
ligand5727-0,1
ligand9516-0,1
ligand14585-0,1
ligand6929-0,1
ligand6485-0,1
ligand28185-0,1
ligand24030-0,1
ligand28671-0,1
ligand2917-0,1
ligand17926-0,1
ligand6605-0,1
ligand31722-0,1
ligand11952-0,1
ligand16071-0,1
ligand5981-0,1
ligand1397-0,1
ligand26738-0,1
ligand9047-0,1
ligand9893-0,1
ligand15867-0,1
ligand31215-0,1
ligand11046-0,1
ligand14895-0,1
ligand9824-0,1
ligand29507-0,1
ligand15411-0,1
ligand4784-0,1
ligand31221-0,1
ligand7195-0,1
ligand17865-0,1
ligand30835-0,1
ligand22891-0,1
ligand13241-0,1
ligand14598-0,1
ligand18632-0,1
ligand28187-0,1
ligand17525-0,1
ligand22947-0,1
ligand5693-0,1
ligand15164-0,1
ligand11162-0,1
ligand25505-0,1
ligand20308-0,1
ligand31723-0,1
ligand18280-0,1
ligand3005-0,1
ligand28908-0,1
ligand18039-0,1
ligand9617-0,1
ligand20180-0,1
ligand1212-0,1
ligand20966-0,1
ligand20097-0,1
ligand10250-0,1
ligand1590-0,1
ligand25062-0,1
ligand23581-0,1
ligand17884-0,1
ligand1031-0,1
ligand28147-0,1
ligand28914-0,1
ligand6675-0,1
ligand27346-0,1
ligand8663-0,1
ligand3336-0,1
ligand1381-0,1
ligand28353-0,1
ligand25697-0,1
ligand4663-0,1
ligand25481-0,1
ligand17612-0,1
ligand29990-0,1
ligand4948-0,1
ligand691-0,1
ligand3266-0,1
ligand824-0,1
ligand1627-0,1
ligand31817-0,1
ligand30392-0,1
ligand12901-0,1
ligand16774-1,1
ligand23972-0,1
ligand25237-0,1
ligand25674-0,1
ligand21288-0,1
ligand21591-0,1
ligand10214-0,1
ligand19670-0,1
ligand16730-0,1
ligand4843-0,1
ligand11267-0,1
ligand19593-0,1
ligand22512-0,1
ligand4818-0,1
ligand11423-0,1
ligand21118-0,1
ligand31118-0,1
ligand23519-0,1
ligand19183-1,1
ligand31816-0,1
ligand25488-0,1
ligand1819-0,1
ligand19314-0,1
ligand823-0,1
ligand11777-0,1
ligand26252-0,1
ligand23749-0,1
ligand21444-0,1
ligand13126-0,1
ligand28512-0,1
ligand15716-0,1
ligand4694-0,1
ligand27566-0,1
ligand3294-0,1
ligand22830-0,1
ligand2622-0,1
ligand20460-0,1
ligand962-0,1
ligand6433-0,1
ligand9043-0,1
ligand30858-0,1
ligand1886-0,1
ligand1716-0,1
ligand30302-0,1
ligand29604-0,1
ligand29626-0,1
ligand29627-0,1
ligand14215-0,1
ligand19709-0,1
ligand28024-0,1
ligand10580-0,1
ligand28536-0,1
ligand5239-0,1
ligand15757-0,1
ligand15620-0,1
ligand17729-0,1
ligand8406-0,1
ligand25866-0,1
ligand14366-0,1
ligand2050-0,1
ligand28380-0,1
ligand26393-0,1
ligand5456-0,1
ligand12628-0,1
ligand9782-0,1
ligand28217-0,1
ligand31538-0,1
ligand26331-0,1
ligand28554-0,1
ligand10804-0,1
ligand30525-0,1
ligand23685-0,1
ligand6589-0,1
ligand13563-0,1
ligand5542-0,1
ligand3886-0,1
ligand31158-0,1
ligand31860-0,1
ligand18269-0,1
ligand28063-0,1
ligand14817-0,1
ligand6823-0,1
ligand423-0,1
ligand3216-0,1
ligand31060-0,1
ligand29450-0,1
ligand31443-0,1
ligand11569-0,1
ligand12167-0,1
ligand26978-0,1
ligand24555-0,1
ligand24234-0,1
ligand17110-0,1
ligand4643-0,1
ligand190-0,1
ligand18829-0,1
ligand30613-0,1
ligand8203-0,1
ligand27871-0,1
ligand20169-0,1
ligand11780-0,1
ligand7226-0,1
ligand25950-0,1
ligand9021-0,1
ligand22386-0,1
ligand17771-0,1
ligand23379-0,1
ligand31138-0,1
ligand7326-0,1
ligand22815-0,1
ligand29306-0,1
ligand9671-0,1
ligand25593-0,1
ligand12176-0,1
ligand30444-0,1
ligand3074-0,1
ligand11671-0,1
ligand925-0,1
ligand6893-0,1
ligand2105-0,1
ligand22674-0,1
ligand23387-0,1
ligand17100-0,1
ligand17101-0,1
ligand7795-0,1
ligand11330-0,1
ligand27453-0,1
ligand16637-0,1
ligand11670-0,1
ligand21838-0,1
ligand28149-0,1
ligand7847-0,1
ligand15362-0,1
ligand11043-0,1
ligand18559-0,1
ligand13381-0,1
ligand10427-0,1
ligand30203-0,1
ligand16064-0,1
ligand17809-0,1
ligand26496-0,1
ligand24603-0,1
ligand29478-0,1
ligand16659-0,1
ligand890-0,1
ligand12374-0,1
ligand22524-0,1
ligand30652-0,1
ligand24959-0,1
ligand22438-0,1
ligand13984-0,1
ligand14795-0,1
ligand4494-0,1
ligand5354-0,1
ligand4493-0,1
ligand30542-0,1
ligand30541-0,1
ligand31140-0,1
ligand5919-0,1
ligand6961-0,1
ligand25652-0,1
ligand23388-0,1
ligand5983-0,1
ligand7109-0,1
ligand9205-0,1
ligand14820-0,1
ligand1877-0,1
ligand572-0,1
ligand31838-0,1
ligand28113-0,1
ligand3280-0,1
ligand31880-0,1
ligand23147-0,1
ligand23820-0,1
ligand23706-0,1
ligand21623-0,1
ligand12182-0,1
ligand20972-0,1
ligand27760-0,1
ligand25200-0,1
ligand12443-0,1
ligand1349-0,1
ligand7610-0,1
ligand19609-0,1
ligand20779-0,1
ligand21340-0,1
ligand831-0,1
ligand22723-0,1
ligand25246-0,1
ligand21059-0,1
ligand31818-0,1
ligand7419-0,1
ligand7888-0,1
ligand1745-0,1
ligand27092-0,1
ligand25001-0,1
ligand13348-0,1
ligand16994-0,1
ligand17628-0,1
ligand19152-0,1
ligand15872-0,1
ligand9494-0,1
ligand5102-0,1
ligand15136-0,1
ligand28417-0,1
ligand23650-0,1
ligand16511-0,1
ligand30941-0,1
ligand27715-0,1
ligand23751-0,1
ligand22555-0,1
ligand21711-0,1
ligand5469-0,1
ligand2088-0,1
ligand25945-0,1
ligand21156-0,1
ligand21155-0,1
ligand7011-0,1
ligand3910-0,1
ligand31311-0,1
ligand23630-0,1
ligand16592-0,1
ligand8924-0,1
ligand7868-0,1
ligand473-0,1
ligand23433-0,1
ligand4342-0,1
ligand462-0,1
ligand8871-0,1
ligand29467-0,1
ligand14541-0,1
ligand2290-0,1
ligand14870-0,1
ligand1897-0,1
ligand24131-0,1
ligand26784-0,1
ligand1579-0,1
ligand18948-0,1
ligand2566-0,1
ligand15190-0,1
ligand10502-0,1
ligand8232-0,1
ligand975-0,1
ligand15342-0,1
ligand31137-0,1
ligand2118-0,1
ligand26933-0,1
ligand15432-0,1
ligand6914-0,1
ligand8316-0,1
ligand8973-0,1
ligand13461-0,1
ligand6357-0,1
ligand27800-0,1
ligand19000-0,1
ligand5826-0,1
ligand17534-0,1
ligand15047-0,1
ligand21559-0,1
ligand27209-0,1
ligand5682-0,1
ligand28688-0,1
ligand13313-0,1
ligand29207-0,1
ligand29207-1,1
ligand29164-0,1
ligand27922-0,1
ligand27352-0,1
ligand10503-0,1
ligand21811-0,1
ligand8958-0,1
ligand1966-0,1
ligand23254-0,1
ligand27650-0,1
ligand10913-0,1
ligand2078-0,1
ligand10449-0,1
ligand15713-0,1
ligand9770-0,1
ligand28435-0,1
ligand17904-0,1
ligand24408-0,1
ligand8314-0,1
ligand3374-0,1
ligand26609-0,1
ligand6397-0,1
ligand31699-0,1
ligand21289-0,1
ligand15741-0,1
ligand27717-0,1
ligand7319-0,1
ligand23161-0,1
ligand28687-0,1
ligand20345-0,1
ligand3192-0,1
ligand21126-0,1
ligand21374-0,1
ligand9109-0,1
ligand29623-0,1
ligand27681-0,1
ligand5457-0,1
ligand24150-0,1
ligand15677-0,1
ligand18382-0,1
ligand16164-0,1
ligand21847-0,1
ligand17507-0,1
ligand19643-0,1
ligand27395-0,1
ligand7821-0,1
ligand27001-0,1
ligand18529-0,1
ligand19684-0,1
ligand18871-0,1
ligand2633-0,1
ligand4532-0,1
ligand24689-0,1
ligand11596-0,1
ligand17311-0,1
ligand19430-0,1
ligand19429-0,1
ligand28941-0,1
ligand1929-0,1
ligand22074-0,1
ligand14839-0,1
ligand17637-0,1
ligand18781-0,1
ligand16701-0,1
ligand22591-0,1
ligand15461-0,1
ligand31475-0,1
ligand26278-0,1
ligand915-0,1
ligand31535-0,1
ligand26076-0,1
ligand27192-0,1
ligand26529-0,1
ligand5101-0,1
ligand25007-0,1
ligand15745-0,1
ligand24265-0,1
ligand16798-0,1
ligand17811-0,1
ligand30249-0,1
ligand29021-0,1
ligand26338-0,1
ligand19841-0,1
ligand18462-0,1
ligand3344-0,1
ligand11620-0,1
ligand20870-0,1
ligand6580-0,1
ligand29845-0,1
ligand15397-0,1
ligand17135-0,1
ligand4355-0,1
ligand29181-0,1
ligand9591-0,1
ligand20906-0,1
ligand11481-0,1
ligand5875-0,1
ligand9964-0,1
ligand17330-0,1
ligand5557-0,1
ligand17902-0,1
ligand11647-0,1
ligand31861-0,1
ligand6556-0,1
ligand19529-0,1
ligand13714-0,1
ligand14243-0,1
ligand27803-0,1
ligand16831-0,1
ligand20518-0,1
ligand26383-0,1
ligand26384-0,1
ligand24961-0,1
ligand4592-0,1
ligand6093-0,1
ligand13170-0,1
ligand21876-0,1
ligand12860-0,1
ligand17501-0,1
ligand14022-0,1
ligand19046-0,1
ligand28374-0,1
ligand28373-0,1
ligand3415-0,1
ligand29771-0,1
ligand13447-0,1
ligand17346-0,1
ligand7964-0,1
ligand29043-0,1
ligand24027-0,1
ligand19986-0,1
ligand27764-0,1
ligand5264-0,1
ligand25506-0,1
ligand30675-0,1
ligand30674-0,1
ligand31204-0,1
ligand2987-0,1
ligand25139-0,1
ligand17229-0,1
ligand17373-0,1
ligand5698-0,1
ligand4082-0,1
ligand5244-0,1
ligand10233-0,1
ligand23563-0,1
ligand11128-0,1
ligand13254-0,1
ligand13486-0,1
ligand20442-0,1
ligand27981-0,1
ligand8495-0,1
ligand9177-0,1
ligand3134-0,1
ligand12680-0,1
ligand6754-0,1
ligand26569-0,1
ligand6971-0,1
ligand28659-0,1
ligand90-0,1
ligand1390-0,1
ligand20645-0,1
ligand23875-0,1
ligand31129-0,1
ligand17028-0,1
ligand22123-0,1
ligand24861-0,1
ligand654-0,1
ligand26100-0,1
ligand1462-0,1
ligand19595-0,1
ligand18142-0,1
ligand18249-0,1
ligand9841-0,1
ligand19128-0,1
ligand23083-0,1
ligand4585-0,1
ligand29015-0,1
ligand12311-0,1
ligand11683-0,1
ligand24483-0,1
ligand5990-0,1
ligand15660-0,1
ligand9925-0,1
ligand3250-0,1
ligand13831-0,1
ligand13430-0,1
ligand6838-0,1
ligand21858-0,1
ligand27652-0,1
ligand11275-0,1
ligand30466-0,1
ligand15675-0,1
ligand30227-0,1
ligand25860-0,1
ligand4817-0,1
ligand4816-0,1
ligand5821-0,1
ligand4295-0,1
ligand29388-0,1
ligand25356-0,1
ligand4378-0,1
ligand9173-0,1
ligand2628-0,1
ligand15578-0,1
ligand4724-0,1
ligand21344-0,1
ligand27770-0,1
ligand28508-0,1
ligand15352-0,1
ligand22702-0,1
ligand10874-0,1
ligand29588-0,1
ligand20974-0,1
ligand31850-0,1
ligand10638-0,1
ligand13062-0,1
ligand13936-0,1
ligand14053-0,1
ligand8934-0,1
ligand18090-0,1
ligand137-1,1
ligand27402-0,1
ligand7506-0,1
ligand2635-0,1
ligand9257-0,1
ligand786-0,1
ligand26497-0,1
ligand4395-0,1
ligand17957-0,1
ligand24819-0,1
ligand7605-0,1
ligand15530-0,1
ligand26065-0,1
ligand25010-0,1
ligand18235-0,1
ligand16660-0,1
ligand5887-0,1
ligand26926-0,1
ligand23481-0,1
ligand17228-0,1
ligand8076-0,1
ligand29624-0,1
ligand30779-0,1
ligand30778-0,1
ligand31250-0,1
ligand5189-0,1
ligand11789-0,1
ligand6146-0,1
ligand5797-0,1
ligand29562-1,1
ligand3256-0,1
ligand3646-0,1
ligand14384-0,1
ligand12643-0,1
ligand5701-0,1
ligand30622-0,1
ligand24175-0,1
ligand7228-0,1
ligand29542-0,1
ligand19616-0,1
ligand9735-0,1
ligand20616-0,1
ligand24929-0,1
ligand13962-0,1
ligand4292-0,1
ligand7834-0,1
ligand8015-0,1
ligand18335-0,1
ligand28003-0,1
ligand1406-0,1
ligand22556-0,1
ligand9834-0,1
ligand3617-0,1
ligand8880-0,1
ligand31868-0,1
ligand29515-0,1
ligand3186-0,1
ligand19564-0,1
ligand8451-0,1
ligand22893-0,1
ligand29562-0,1
ligand23814-0,1
ligand5813-0,1
ligand17546-0,1
ligand14422-0,1
ligand8568-0,1
ligand10920-0,1
ligand2679-0,1
ligand28644-0,1
ligand23278-0,1
ligand13442-0,1
ligand5074-0,1
ligand8528-0,1
ligand1253-0,1
ligand26152-0,1
ligand433-0,1
ligand27819-0,1
ligand10196-0,1
ligand29457-0,1
ligand29456-0,1
ligand16638-0,1
ligand15313-0,1
ligand23602-0,1
ligand16140-0,1
ligand30091-0,1
ligand20546-0,1
ligand2764-0,1
ligand9828-0,1
ligand15919-0,1
ligand26914-0,1
ligand28229-0,1
ligand17826-0,1
ligand17825-0,1
ligand19967-0,1
ligand18759-0,1
ligand24742-0,1
ligand21282-0,1
ligand10761-0,1
ligand26740-0,1
ligand29931-0,1
ligand30273-0,1
ligand22197-0,1
ligand340-0,1
ligand2698-0,1
ligand31833-0,1
ligand2911-0,1
ligand29491-0,1
ligand847-0,1
ligand26899-0,1
ligand8286-0,1
ligand5333-0,1
ligand3741-0,1
ligand8744-0,1
ligand23765-0,1
ligand27817-0,1
ligand8047-0,1
ligand17042-0,1
ligand19741-0,1
ligand25037-0,1
ligand9708-0,1
ligand23205-0,1
ligand20196-0,1
ligand899-0,1
ligand29660-0,1
ligand30376-0,1
ligand26074-0,1
ligand23705-0,1
ligand3087-0,1
ligand4416-0,1
ligand3803-0,1
ligand15921-0,1
ligand25779-0,1
ligand28066-0,1
ligand27949-0,1
ligand26507-0,1
ligand26021-0,1
ligand22868-0,1
ligand24195-0,1
ligand16563-0,1
ligand25222-0,1
ligand6067-0,1
ligand25019-0,1
ligand23063-0,1
ligand25123-0,1
ligand31229-0,1
ligand22269-0,1
ligand9924-0,1
ligand30360-0,1
ligand17041-0,1
ligand19397-0,1
ligand27261-0,1
ligand14731-0,1
ligand15752-0,1
ligand4223-0,1
ligand5367-0,1
ligand13307-0,1
ligand18716-0,1
ligand22921-0,1
ligand10079-0,1
ligand24076-0,1
ligand17946-0,1
ligand2787-0,1
ligand18499-0,1
ligand13679-0,1
ligand5534-0,1
ligand31556-0,1
ligand12881-0,1
ligand29712-0,1
ligand12097-0,1
ligand14988-0,1
ligand29317-0,1
ligand25718-0,1
ligand25464-0,1
ligand15738-0,1
ligand10965-0,1
ligand24262-0,1
ligand23637-0,1
ligand31294-0,1
ligand4624-0,1
ligand21352-0,1
ligand17329-0,1
ligand9801-0,1
ligand24292-0,1
ligand3719-0,1
ligand3720-0,1
ligand17256-0,1
ligand25512-0,1
ligand25793-0,1
ligand16051-0,1
ligand16052-0,1
ligand31450-0,1
ligand1600-0,1
ligand22272-0,1
ligand22369-0,1
ligand1863-0,1
ligand8096-0,1
ligand22416-0,1
ligand24478-0,1
ligand8123-0,1
ligand20699-0,1
ligand25194-0,1
ligand10972-0,1
ligand30337-0,1
ligand10646-0,1
ligand25189-0,1
ligand19835-0,1
ligand29724-0,1
ligand6837-0,1
ligand16420-0,1
ligand28305-0,1
ligand21504-0,1
ligand5756-0,1
ligand23135-0,1
ligand18944-0,1
ligand7481-0,1
ligand24786-0,1
ligand14913-0,1
ligand22813-0,1
ligand7849-0,1
ligand6176-0,1
ligand4339-0,1
ligand1560-0,1
ligand24177-0,1
ligand4168-0,1
ligand494-0,1
ligand25571-0,1
ligand7677-0,1
ligand18311-0,1
ligand11566-0,1
ligand1315-0,1
ligand30868-0,1
ligand2224-0,1
ligand26803-0,1
ligand26415-0,1
ligand28783-0,1
ligand19116-0,1
ligand10820-0,1
ligand15414-0,1
ligand30792-0,1
ligand20023-0,1
ligand20736-0,1
ligand1645-0,1
ligand9688-0,1
ligand31512-0,1
ligand27867-0,1
ligand30958-0,1
ligand393-0,1
ligand4537-0,1
ligand7617-0,1
ligand29995-0,1
ligand17094-0,1
ligand18082-0,1
ligand7490-0,1
ligand24685-0,1
ligand31648-0,1
ligand2099-0,1
ligand27839-0,1
ligand2375-0,1
ligand24847-0,1
ligand15376-0,1
ligand23488-0,1
ligand8997-0,1
ligand2314-0,1
ligand3418-0,1
ligand24206-0,1
ligand20148-0,1
ligand13857-0,1
ligand9075-0,1
ligand2225-0,1
ligand6437-0,1
ligand24065-0,1
ligand25672-0,1
ligand385-0,1
ligand21112-0,1
ligand31156-0,1
ligand16092-0,1
ligand14757-0,1
ligand23501-0,1
ligand22253-0,1
ligand15688-0,1
ligand2167-0,1
ligand15503-0,1
ligand28823-0,1
ligand3515-0,1
ligand17654-0,1
ligand8430-0,1
ligand12918-0,1
ligand27004-0,1
ligand2537-0,1
ligand29026-0,1
ligand10009-0,1
ligand3408-0,1
ligand9235-0,1
ligand6034-0,1
ligand18795-0,1
ligand23925-0,1
ligand16626-0,1
ligand23649-0,1
ligand18390-0,1
ligand16650-0,1
ligand9990-0,1
ligand27334-0,1
ligand12682-0,1
ligand8246-0,1
ligand25642-0,1
ligand16869-0,1
ligand10422-0,1
ligand3908-0,1
ligand20574-0,1
ligand4400-0,1
ligand23553-0,1
ligand7734-0,1
ligand22521-0,1
ligand27187-0,1
ligand16662-0,1
ligand17029-0,1
ligand5726-0,1
ligand14226-0,1
ligand28291-0,1
ligand14331-0,1
ligand16939-0,1
ligand24309-0,1
ligand31589-0,1
ligand24221-0,1
ligand3919-0,1
ligand6664-0,1
ligand11704-0,1
ligand30924-0,1
ligand6885-0,1
ligand30748-0,1
ligand15577-0,1
ligand7543-0,1
ligand11265-0,1
ligand19216-0,1
ligand25196-0,1
ligand29852-0,1
ligand21712-0,1
ligand23141-0,1
ligand16613-0,1
ligand25243-0,1
ligand26826-0,1
ligand25272-0,1
ligand30155-0,1
ligand853-0,1
ligand21862-0,1
ligand12051-0,1
ligand24105-0,1
ligand23346-0,1
ligand29301-0,1
ligand21479-0,1
ligand7041-0,1
ligand60-0,1
ligand10942-0,1
ligand8454-0,1
ligand19485-0,1
ligand10742-0,1
ligand10743-0,1
ligand13816-0,1
ligand27488-0,1
ligand30467-0,1
ligand30566-0,1
ligand23636-0,1
ligand1425-0,1
ligand26744-0,1
ligand19753-0,1
ligand15148-0,1
ligand20001-0,1
ligand25912-0,1
ligand5448-0,1
ligand1507-0,1
ligand17447-0,1
ligand11608-0,1
ligand15160-0,1
ligand27148-0,1
ligand8169-0,1
ligand10517-0,1
ligand30177-0,1
ligand28546-0,1
ligand23186-0,1
ligand11716-0,1
ligand25653-0,1
ligand2048-0,1
ligand16514-0,1
ligand562-0,1
ligand11765-0,1
ligand29073-0,1
ligand22711-0,1
ligand14843-0,1
ligand26941-0,1
ligand30236-0,1
ligand4141-0,1
ligand1292-0,1
ligand5054-0,1
ligand13512-0,1
ligand28072-0,1
ligand15886-0,1
ligand21072-0,1
ligand1641-0,1
ligand18695-0,1
ligand21362-0,1
ligand28198-0,1
ligand14567-0,1
ligand1028-0,1
ligand25022-0,1
ligand23655-0,1
ligand22128-0,1
ligand29392-0,1
ligand26201-0,1
ligand8828-0,1
ligand23218-0,1
ligand12341-0,1
ligand9746-0,1
ligand6298-0,1
ligand5731-0,1
ligand12144-0,1
ligand24512-0,1
ligand24459-0,1
ligand11042-0,1
ligand29662-0,1
ligand23991-0,1
ligand17085-0,1
ligand12058-0,1
ligand29529-0,1
ligand30889-0,1
ligand10344-0,1
ligand9927-0,1
ligand26056-0,1
ligand10677-0,1
ligand24160-0,1
ligand12894-0,1
ligand5529-0,1
ligand22655-0,1
ligand19797-0,1
ligand4256-0,1
ligand2269-0,1
ligand30432-0,1
ligand19333-0,1
ligand9724-0,1
ligand27211-0,1
ligand1174-0,1
ligand1324-1,1
ligand24235-0,1
ligand4571-0,1
ligand9639-0,1
ligand21078-0,1
ligand26715-0,1
ligand4154-0,1
ligand11932-0,1
ligand31270-0,1
ligand3925-0,1
ligand13292-0,1
ligand29419-0,1
ligand3297-0,1
ligand28722-0,1
ligand13367-0,1
ligand20628-0,1
ligand17108-0,1
ligand13426-0,1
ligand14546-0,1
ligand1332-0,1
ligand8118-0,1
ligand22086-0,1
ligand2146-0,1
ligand2074-0,1
ligand7029-0,1
ligand4545-0,1
ligand1655-0,1
ligand11822-0,1
ligand10437-0,1
ligand23159-0,1
ligand21113-0,1
ligand9704-0,1
ligand24725-0,1
ligand3649-0,1
ligand25926-0,1
ligand20482-0,1
ligand14218-0,1
ligand9951-0,1
ligand29833-0,1
ligand30072-0,1
ligand19622-0,1
ligand19623-0,1
ligand30859-0,1
ligand9330-0,1
ligand2549-1,1
ligand15430-0,1
ligand31820-0,1
ligand19381-0,1
ligand10531-0,1
ligand1105-0,1
ligand11982-0,1
ligand21951-0,1
ligand2590-0,1
ligand20914-0,1
ligand12119-0,1
ligand2860-0,1
ligand27248-0,1
ligand4522-0,1
ligand20833-0,1
ligand3048-0,1
ligand8776-0,1
ligand2613-0,1
ligand10546-0,1
ligand4946-0,1
ligand10050-0,1
ligand10537-0,1
ligand18156-0,1
ligand18157-0,1
ligand30383-0,1
ligand3180-0,1
ligand8903-0,1
ligand12508-0,1
ligand23275-0,1
ligand21466-0,1
ligand6417-0,1
ligand29283-0,1
ligand8142-0,1
ligand30042-0,1
ligand31135-0,1
ligand4852-0,1
ligand11611-0,1
ligand18336-0,1
ligand6384-0,1
ligand30217-0,1
ligand24021-0,1
ligand7218-0,1
ligand4273-0,1
ligand26103-0,1
ligand22922-0,1
ligand14952-0,1
ligand25980-0,1
ligand5641-0,1
ligand27942-0,1
ligand26686-0,1
ligand9425-0,1
ligand3774-0,1
ligand3773-0,1
ligand9577-0,1
ligand22229-0,1
ligand29227-0,1
ligand21198-0,1
ligand20835-0,1
ligand22692-0,1
ligand29825-0,1
ligand29469-1,1
ligand25510-0,1
ligand29289-0,1
ligand26343-0,1
ligand16231-0,1
ligand4834-0,1
ligand19199-0,1
ligand15244-0,1
ligand1000-0,1
ligand3985-0,1
ligand21666-0,1
ligand17243-0,1
ligand7891-0,1
ligand20562-0,1
ligand24434-0,1
ligand30567-0,1
ligand5546-0,1
ligand17298-0,1
ligand6900-0,1
ligand17289-0,1
ligand24657-0,1
ligand1674-0,1
ligand3578-0,1
ligand28469-0,1
ligand11734-0,1
ligand10082-0,1
ligand25511-0,1
ligand22384-0,1
