,count
ligand21283-0,1
ligand33925-0,1
ligand29767-0,1
ligand1466-0,1
ligand37976-0,1
ligand30661-0,1
ligand3054-0,1
ligand33385-0,1
ligand30658-0,1
ligand18618-0,1
ligand28468-0,1
ligand35085-0,1
ligand24154-0,1
ligand17717-0,1
ligand114-0,1
ligand36166-0,1
ligand20630-0,1
ligand14620-0,1
ligand15993-0,1
ligand32575-0,1
ligand28924-0,1
ligand27100-0,1
ligand26252-0,1
ligand27764-0,1
ligand6423-0,1
ligand17072-0,1
ligand18647-0,1
ligand35088-0,1
ligand3309-0,1
ligand21547-0,1
ligand2334-0,1
ligand2421-0,1
ligand25839-0,1
ligand3203-0,1
ligand21413-0,1
ligand33252-0,1
ligand20350-0,1
ligand1423-0,1
ligand8428-0,1
ligand34403-0,1
ligand30877-0,1
ligand32592-0,1
ligand34302-0,1
ligand33768-0,1
ligand5920-0,1
ligand13853-0,1
ligand25945-0,1
ligand20704-0,1
ligand32624-0,1
ligand21030-0,1
ligand9627-0,1
ligand24000-0,1
ligand26233-0,1
ligand4971-0,1
ligand20990-0,1
ligand6998-0,1
ligand18202-0,1
ligand18241-0,1
ligand20300-0,1
ligand12755-0,1
ligand22437-0,1
ligand15297-0,1
ligand34224-0,1
ligand13536-0,1
ligand6999-0,1
ligand31175-0,1
ligand27715-0,1
ligand2116-0,1
ligand11514-0,1
ligand28898-0,1
ligand31971-0,1
ligand10426-0,1
ligand18862-0,1
ligand31138-0,1
ligand18600-0,1
ligand3429-0,1
ligand35441-0,1
ligand24011-0,1
ligand24341-0,1
ligand26762-0,1
ligand1866-0,1
ligand33625-0,1
ligand37280-0,1
ligand16062-0,1
ligand20062-0,1
ligand19210-0,1
ligand23412-0,1
ligand11906-0,1
ligand16573-0,1
ligand15205-0,1
ligand24662-0,1
ligand37684-0,1
ligand15420-0,1
ligand25123-0,1
ligand24452-0,1
ligand24453-0,1
ligand1273-0,1
ligand29573-0,1
ligand6390-0,1
ligand37593-0,1
ligand20533-0,1
ligand35728-0,1
ligand31678-0,1
ligand10778-0,1
ligand22512-0,1
ligand11429-0,1
ligand16177-0,1
ligand17159-0,1
ligand21451-1,1
ligand18718-0,1
ligand7719-0,1
ligand2711-0,1
ligand17130-0,1
ligand28743-0,1
ligand35800-0,1
ligand16143-0,1
ligand22541-0,1
ligand5655-0,1
ligand12382-0,1
ligand16553-0,1
ligand4959-0,1
ligand28984-0,1
ligand6330-0,1
ligand23369-0,1
ligand30908-0,1
ligand698-0,1
ligand32363-0,1
ligand19785-0,1
ligand3069-0,1
ligand5989-0,1
ligand10228-0,1
ligand30767-0,1
ligand36368-0,1
ligand21705-0,1
ligand7284-0,1
ligand36096-0,1
ligand1503-0,1
ligand15792-0,1
ligand17863-0,1
ligand11605-0,1
ligand18544-0,1
ligand19081-0,1
ligand26899-0,1
ligand23608-0,1
ligand27156-0,1
ligand7929-0,1
ligand12139-0,1
ligand22610-0,1
ligand5849-0,1
ligand33065-0,1
ligand7566-0,1
ligand398-0,1
ligand24514-0,1
ligand37213-0,1
ligand9547-0,1
ligand7761-0,1
ligand24527-0,1
ligand23293-0,1
ligand36192-0,1
ligand7261-0,1
ligand4595-0,1
ligand21714-0,1
ligand28615-0,1
ligand33615-0,1
ligand37637-0,1
ligand13537-0,1
ligand27441-0,1
ligand6823-0,1
ligand26151-0,1
ligand26012-0,1
ligand5613-0,1
ligand7570-0,1
ligand5991-0,1
ligand19934-0,1
ligand7448-0,1
ligand8287-0,1
ligand6162-0,1
ligand9412-0,1
ligand28611-0,1
ligand4876-0,1
ligand12730-0,1
ligand10068-0,1
ligand15286-0,1
ligand22924-0,1
ligand16140-0,1
ligand16410-0,1
ligand15104-0,1
ligand19148-0,1
ligand19582-0,1
ligand1845-0,1
ligand34995-0,1
ligand27308-0,1
ligand28155-0,1
ligand4271-0,1
ligand24260-0,1
ligand24399-0,1
ligand13054-0,1
ligand20389-0,1
ligand27357-0,1
ligand23905-0,1
ligand5229-0,1
ligand18459-0,1
ligand20882-0,1
ligand33933-0,1
ligand35363-0,1
ligand26040-0,1
ligand16662-0,1
ligand3909-0,1
ligand34824-0,1
ligand35834-0,1
ligand36050-0,1
ligand31081-0,1
ligand22048-0,1
ligand32530-0,1
ligand10323-0,1
ligand20551-0,1
ligand22525-0,1
ligand10666-0,1
ligand33089-0,1
ligand8222-0,1
ligand19777-0,1
ligand32551-0,1
ligand21776-0,1
ligand15052-0,1
ligand6728-0,1
ligand13338-0,1
ligand17133-0,1
ligand34607-0,1
ligand20938-0,1
ligand19386-0,1
ligand11645-0,1
ligand35113-0,1
ligand27360-0,1
ligand33348-0,1
ligand17598-0,1
ligand16937-0,1
ligand28488-0,1
ligand30732-0,1
ligand23206-0,1
ligand31079-0,1
ligand34634-0,1
ligand23916-0,1
ligand12238-0,1
ligand7322-0,1
ligand11340-0,1
ligand292-0,1
ligand27803-0,1
ligand21256-0,1
ligand30807-0,1
ligand27652-0,1
ligand5495-0,1
ligand25245-0,1
ligand20557-0,1
ligand29862-0,1
ligand27852-0,1
ligand32281-0,1
ligand29887-0,1
ligand36840-0,1
ligand23949-0,1
ligand16484-0,1
ligand10718-0,1
ligand16641-0,1
ligand5358-0,1
ligand28402-0,1
ligand35249-0,1
ligand16427-0,1
ligand34978-0,1
ligand465-0,1
ligand18457-0,1
ligand31191-0,1
ligand21514-0,1
ligand881-0,1
ligand7670-0,1
ligand12559-0,1
ligand20898-0,1
ligand9817-0,1
ligand27275-0,1
ligand31402-0,1
ligand24106-0,1
ligand1236-0,1
ligand9526-0,1
ligand16899-0,1
ligand13953-0,1
ligand21617-0,1
ligand4237-0,1
ligand15409-0,1
ligand20098-0,1
ligand36508-0,1
ligand1075-0,1
ligand36121-0,1
ligand38223-0,1
ligand6696-0,1
ligand10521-0,1
ligand27744-0,1
ligand21024-0,1
ligand286-0,1
ligand37466-0,1
ligand11104-0,1
ligand26785-0,1
ligand31537-0,1
ligand12256-0,1
ligand32020-0,1
ligand30201-0,1
ligand37418-0,1
ligand21471-0,1
ligand15687-0,1
ligand36365-0,1
ligand31957-0,1
ligand4281-0,1
ligand13020-0,1
ligand7010-0,1
ligand21056-0,1
ligand36892-0,1
ligand38192-0,1
ligand14112-0,1
ligand30530-0,1
ligand14611-0,1
ligand2025-0,1
ligand22638-0,1
ligand27978-0,1
ligand7882-0,1
ligand18801-0,1
ligand31202-0,1
ligand4012-0,1
ligand4013-0,1
ligand13601-0,1
ligand20204-0,1
ligand13128-0,1
ligand38212-0,1
ligand36786-0,1
ligand27733-0,1
ligand8924-0,1
ligand28549-0,1
ligand35543-0,1
ligand33082-0,1
ligand23021-0,1
ligand34776-0,1
ligand21355-0,1
ligand4807-0,1
ligand19598-0,1
ligand8409-0,1
ligand28757-0,1
ligand7385-0,1
ligand31014-0,1
ligand33501-0,1
ligand27591-0,1
ligand24789-0,1
ligand27212-0,1
ligand17956-0,1
ligand35892-0,1
ligand20857-0,1
ligand15946-0,1
ligand9542-0,1
ligand9064-0,1
ligand9065-0,1
ligand7813-0,1
ligand4994-0,1
ligand1807-0,1
ligand667-0,1
ligand11136-0,1
ligand12164-0,1
ligand35092-0,1
ligand28755-0,1
ligand32168-0,1
ligand12482-0,1
ligand27316-0,1
ligand33983-0,1
ligand20149-0,1
ligand28422-0,1
ligand6792-0,1
ligand31548-0,1
ligand21028-0,1
ligand11058-0,1
ligand27343-0,1
ligand15066-0,1
ligand1421-0,1
ligand8715-0,1
ligand26797-0,1
ligand7396-0,1
ligand23865-0,1
ligand23879-0,1
ligand29412-0,1
ligand20020-0,1
ligand3372-0,1
ligand35578-0,1
ligand18548-0,1
ligand26647-0,1
ligand34328-0,1
ligand5683-0,1
ligand3593-0,1
ligand645-0,1
ligand15663-0,1
ligand26069-0,1
ligand36938-0,1
ligand33283-0,1
ligand32825-0,1
ligand17000-0,1
ligand4941-0,1
ligand23382-0,1
ligand1837-0,1
ligand32348-0,1
ligand37927-0,1
ligand37598-0,1
ligand36440-0,1
ligand18888-0,1
ligand16402-0,1
ligand4246-0,1
ligand7420-0,1
ligand13043-0,1
ligand25132-0,1
ligand18048-0,1
ligand22239-0,1
ligand15492-0,1
ligand16702-0,1
ligand25009-0,1
ligand20778-0,1
ligand14324-0,1
ligand11356-0,1
ligand14557-0,1
ligand9610-0,1
ligand7296-0,1
ligand18194-0,1
ligand13801-0,1
ligand28963-0,1
ligand34512-0,1
ligand29848-0,1
ligand22152-0,1
ligand20984-0,1
ligand35789-0,1
ligand30665-0,1
ligand23041-0,1
ligand16266-0,1
ligand10663-0,1
ligand25233-0,1
ligand22748-0,1
ligand7956-0,1
ligand25647-0,1
ligand25648-0,1
ligand30793-0,1
ligand26829-0,1
ligand38198-0,1
ligand16309-0,1
ligand34215-0,1
ligand15541-0,1
ligand10283-0,1
ligand2195-0,1
ligand5949-0,1
ligand17240-0,1
ligand34314-0,1
ligand22888-0,1
ligand28776-0,1
ligand25867-0,1
ligand29694-0,1
ligand9422-0,1
ligand26909-0,1
ligand37142-0,1
ligand22206-0,1
ligand16503-0,1
ligand9918-0,1
ligand16122-0,1
ligand18879-0,1
ligand28803-0,1
ligand36868-0,1
ligand35953-0,1
ligand13042-0,1
ligand2040-0,1
ligand30589-0,1
ligand13587-0,1
ligand9111-0,1
ligand14954-0,1
ligand3273-0,1
ligand21381-0,1
ligand12322-0,1
ligand22887-0,1
ligand25400-0,1
ligand27612-0,1
ligand24710-0,1
ligand23336-0,1
ligand19784-0,1
ligand22107-0,1
ligand2085-0,1
ligand26122-0,1
ligand2482-0,1
ligand13269-0,1
ligand11674-0,1
ligand780-0,1
ligand781-0,1
ligand24635-0,1
ligand4597-0,1
ligand36596-0,1
ligand7847-0,1
ligand15247-0,1
ligand6946-0,1
ligand26349-0,1
ligand28365-0,1
ligand3975-0,1
ligand11440-0,1
ligand18272-0,1
ligand3758-0,1
ligand34897-0,1
ligand14599-0,1
ligand9546-0,1
ligand26332-0,1
ligand11222-0,1
ligand36231-0,1
ligand26798-0,1
ligand14489-0,1
ligand21829-0,1
ligand24815-0,1
ligand19292-0,1
ligand21137-0,1
ligand35057-0,1
ligand9174-0,1
ligand32338-0,1
ligand2883-0,1
ligand12039-0,1
ligand23522-0,1
ligand35293-0,1
ligand28254-0,1
ligand7039-0,1
ligand13919-0,1
ligand33884-0,1
ligand36832-0,1
ligand23372-0,1
ligand15762-0,1
ligand7299-0,1
ligand36563-0,1
ligand11521-0,1
ligand13990-0,1
ligand4473-0,1
ligand16983-0,1
ligand17121-0,1
ligand17120-0,1
ligand18514-0,1
ligand18515-0,1
ligand7333-0,1
ligand22604-0,1
ligand8009-0,1
ligand27066-0,1
ligand12215-0,1
ligand24460-0,1
ligand32120-0,1
ligand33693-0,1
ligand10622-0,1
ligand10855-0,1
ligand18445-0,1
ligand8876-0,1
ligand7422-0,1
ligand28966-0,1
ligand16217-0,1
ligand20877-0,1
ligand4160-0,1
ligand31147-0,1
ligand6662-0,1
ligand20520-0,1
ligand28646-0,1
ligand1330-0,1
ligand17519-0,1
ligand37084-0,1
ligand21292-0,1
ligand37658-0,1
ligand33273-0,1
ligand15236-0,1
ligand6885-0,1
ligand8969-0,1
ligand29514-0,1
ligand29761-0,1
ligand30369-0,1
ligand3161-0,1
ligand26115-0,1
ligand31178-0,1
ligand28720-0,1
ligand16595-0,1
ligand27774-0,1
ligand18835-0,1
ligand8048-0,1
ligand29234-0,1
ligand18890-0,1
ligand27887-0,1
ligand9419-0,1
ligand6175-0,1
ligand10470-0,1
ligand32793-0,1
ligand4059-0,1
ligand5632-0,1
ligand9232-0,1
ligand20766-0,1
ligand27188-0,1
ligand7720-0,1
ligand17161-0,1
ligand3031-0,1
ligand3676-0,1
ligand3007-0,1
ligand26579-0,1
ligand23243-0,1
ligand22544-0,1
ligand19896-0,1
ligand25488-0,1
ligand20616-0,1
ligand24612-0,1
ligand8219-0,1
ligand29870-0,1
ligand9633-0,1
ligand19249-0,1
ligand19248-0,1
ligand7914-0,1
ligand9226-0,1
ligand5810-0,1
ligand23234-0,1
ligand38187-0,1
ligand32753-0,1
ligand25819-0,1
ligand13732-0,1
ligand15751-0,1
ligand26387-0,1
ligand23138-0,1
ligand24829-0,1
ligand26280-0,1
ligand37373-0,1
ligand37624-0,1
ligand25563-0,1
ligand13782-0,1
ligand12483-0,1
ligand34283-0,1
ligand17188-0,1
ligand31662-0,1
ligand26843-0,1
ligand3213-0,1
ligand9608-0,1
ligand14270-0,1
ligand3679-0,1
ligand16822-0,1
ligand28719-0,1
ligand22262-0,1
ligand2016-0,1
ligand7046-0,1
ligand35507-0,1
ligand12378-0,1
ligand15157-0,1
ligand8065-0,1
ligand23993-0,1
ligand22312-0,1
ligand5149-0,1
ligand34825-0,1
ligand34511-0,1
ligand8294-0,1
ligand28156-0,1
ligand20589-0,1
ligand36795-0,1
ligand27403-0,1
ligand32704-0,1
ligand11171-0,1
ligand14807-0,1
ligand15497-0,1
ligand15844-0,1
ligand2698-0,1
ligand36528-0,1
ligand33323-0,1
ligand34252-0,1
ligand3289-0,1
ligand30478-0,1
ligand31657-0,1
ligand23847-0,1
ligand7007-0,1
ligand19037-0,1
ligand15410-0,1
ligand29970-0,1
ligand37185-0,1
ligand35517-0,1
ligand19803-0,1
ligand25029-0,1
ligand16247-0,1
ligand32411-0,1
ligand18441-0,1
ligand32032-0,1
ligand7094-0,1
ligand5560-0,1
ligand34604-0,1
ligand33931-0,1
ligand11692-0,1
ligand7750-0,1
ligand2774-0,1
ligand15919-0,1
ligand13311-0,1
ligand3174-0,1
ligand36899-0,1
ligand17443-0,1
ligand3489-0,1
ligand33075-0,1
ligand14021-0,1
ligand22526-0,1
ligand25998-0,1
ligand37923-0,1
ligand7930-0,1
ligand18414-0,1
ligand28730-0,1
ligand18949-0,1
ligand10875-0,1
ligand31905-0,1
ligand13955-0,1
ligand25509-0,1
ligand24418-0,1
ligand22506-0,1
ligand20890-0,1
ligand36498-0,1
ligand37526-0,1
ligand2918-0,1
ligand19411-0,1
ligand32110-0,1
ligand20234-0,1
ligand7599-0,1
ligand25228-0,1
ligand10807-0,1
ligand27704-0,1
ligand19444-0,1
ligand3168-0,1
ligand35918-0,1
ligand17451-0,1
ligand37738-0,1
ligand19024-0,1
ligand27098-0,1
ligand1288-0,1
ligand576-0,1
ligand797-0,1
ligand30123-0,1
ligand392-0,1
ligand4143-0,1
ligand30664-0,1
ligand19205-0,1
ligand33745-0,1
ligand31498-0,1
ligand29101-0,1
ligand30317-0,1
ligand23296-0,1
ligand20017-0,1
ligand37326-0,1
ligand9926-0,1
ligand22930-0,1
ligand2481-0,1
ligand12977-0,1
ligand37950-0,1
ligand26545-0,1
ligand20045-0,1
ligand3954-0,1
ligand16656-0,1
ligand28703-0,1
ligand30345-0,1
ligand32515-0,1
ligand33004-0,1
ligand16690-0,1
ligand37547-0,1
ligand7434-0,1
ligand3564-0,1
ligand31599-0,1
ligand35415-0,1
ligand24122-0,1
ligand26494-0,1
ligand32722-0,1
ligand37896-0,1
ligand21849-0,1
ligand1208-0,1
ligand21141-0,1
ligand17753-0,1
ligand7454-0,1
ligand5786-0,1
ligand2983-0,1
ligand3992-0,1
ligand24764-0,1
ligand8400-0,1
ligand15153-0,1
ligand19574-0,1
ligand30544-0,1
ligand24155-0,1
ligand18713-0,1
ligand5995-0,1
ligand36640-0,1
ligand18516-0,1
ligand4638-0,1
ligand2082-0,1
ligand36095-0,1
ligand26938-0,1
ligand10023-0,1
ligand34602-0,1
ligand21059-0,1
ligand17044-0,1
ligand26078-0,1
ligand37118-0,1
ligand30900-0,1
ligand17029-0,1
ligand15773-0,1
ligand34144-0,1
ligand1052-0,1
ligand843-0,1
ligand27477-0,1
ligand22061-0,1
ligand216-0,1
ligand15812-0,1
ligand26094-0,1
ligand30248-0,1
ligand1399-0,1
ligand7651-0,1
ligand16753-0,1
ligand14034-0,1
ligand8839-0,1
ligand4125-0,1
ligand20685-0,1
ligand3110-0,1
ligand28092-0,1
ligand25873-0,1
ligand20638-0,1
ligand12144-0,1
ligand29092-0,1
ligand23320-0,1
ligand14330-0,1
ligand35696-0,1
ligand12487-0,1
ligand23678-0,1
ligand37549-0,1
ligand23441-0,1
ligand3374-0,1
ligand6565-0,1
ligand2167-0,1
ligand27756-0,1
ligand2141-0,1
ligand38139-0,1
ligand3624-0,1
ligand18562-0,1
ligand22109-0,1
ligand11543-0,1
ligand11542-0,1
ligand28594-0,1
ligand30674-0,1
ligand36618-0,1
ligand16901-0,1
ligand37493-0,1
ligand11490-1,1
ligand32941-0,1
ligand13963-0,1
ligand16054-0,1
ligand14070-0,1
ligand7209-0,1
ligand26075-0,1
ligand28994-0,1
ligand4497-0,1
ligand14941-0,1
ligand408-0,1
ligand19143-0,1
ligand31723-0,1
ligand31820-0,1
ligand33709-0,1
ligand24997-0,1
ligand17066-0,1
ligand16476-0,1
ligand24240-0,1
ligand13202-0,1
ligand13947-0,1
ligand29748-0,1
ligand10975-0,1
ligand28429-0,1
ligand22202-0,1
ligand31398-0,1
ligand34237-0,1
ligand7591-0,1
ligand326-0,1
ligand12575-0,1
ligand35891-0,1
ligand8720-0,1
ligand8135-0,1
ligand13347-0,1
ligand34317-0,1
ligand33151-0,1
ligand34348-0,1
ligand33525-0,1
ligand31870-0,1
ligand30451-0,1
ligand38247-0,1
ligand22361-0,1
ligand25609-0,1
ligand12865-0,1
ligand11259-0,1
ligand24765-0,1
ligand36530-0,1
ligand13426-0,1
ligand14486-0,1
ligand5577-0,1
ligand347-0,1
ligand25398-0,1
ligand19151-0,1
ligand27375-0,1
ligand24454-0,1
ligand31334-0,1
ligand19885-0,1
ligand34148-0,1
ligand21192-0,1
ligand25022-0,1
ligand2475-0,1
ligand8159-0,1
ligand1316-0,1
ligand7432-0,1
ligand36074-0,1
ligand36150-0,1
ligand13786-0,1
ligand28758-0,1
ligand10544-0,1
ligand29589-0,1
ligand8890-0,1
ligand2997-0,1
ligand14800-0,1
ligand14799-0,1
ligand32323-0,1
ligand29706-0,1
ligand30651-0,1
ligand10079-0,1
ligand34597-0,1
ligand19400-0,1
ligand18180-0,1
ligand37656-0,1
ligand4460-0,1
ligand31845-0,1
ligand23527-0,1
ligand37292-0,1
ligand24105-0,1
ligand36579-0,1
ligand27565-0,1
ligand30703-0,1
ligand4774-0,1
ligand3635-0,1
ligand25499-0,1
ligand25500-0,1
ligand6323-0,1
ligand2462-0,1
ligand24398-0,1
ligand28864-0,1
ligand33018-0,1
ligand8940-0,1
ligand18909-0,1
ligand31567-0,1
ligand17056-0,1
ligand8830-0,1
ligand104-0,1
ligand21618-0,1
ligand35830-0,1
ligand27253-0,1
ligand29787-0,1
ligand31141-0,1
ligand31210-0,1
ligand17473-0,1
ligand31601-0,1
ligand2224-0,1
ligand6559-0,1
ligand24648-0,1
ligand24647-0,1
ligand8458-0,1
ligand4249-0,1
ligand17537-0,1
ligand25643-0,1
ligand29372-0,1
ligand36477-0,1
ligand34455-0,1
ligand14779-0,1
ligand17695-0,1
ligand10281-0,1
ligand13183-0,1
ligand10681-0,1
ligand6722-0,1
ligand34799-0,1
ligand37615-0,1
ligand20301-0,1
ligand8043-0,1
ligand35637-0,1
ligand1464-0,1
ligand14044-0,1
ligand13716-0,1
ligand25674-0,1
ligand6428-0,1
ligand34830-0,1
ligand32638-0,1
ligand29563-0,1
ligand27910-0,1
ligand16136-0,1
ligand22789-0,1
ligand11350-0,1
ligand19473-0,1
ligand30185-0,1
ligand8929-0,1
ligand29196-0,1
ligand15909-0,1
ligand15533-0,1
ligand9003-0,1
ligand34676-0,1
ligand20050-0,1
ligand5600-0,1
ligand27596-0,1
ligand965-0,1
ligand17032-0,1
ligand30823-0,1
ligand33010-0,1
ligand16684-0,1
ligand3377-0,1
ligand19749-0,1
ligand8696-0,1
ligand25083-0,1
ligand19943-0,1
ligand7129-0,1
ligand32944-0,1
ligand22678-0,1
ligand38028-0,1
ligand13535-0,1
ligand33121-0,1
ligand2132-0,1
ligand5411-0,1
ligand17690-0,1
ligand34444-0,1
ligand28357-0,1
ligand8210-0,1
ligand25494-0,1
ligand8823-0,1
ligand37192-0,1
ligand14710-0,1
ligand3092-0,1
ligand6408-0,1
ligand5095-0,1
ligand1283-0,1
ligand25894-0,1
ligand32639-0,1
ligand8031-0,1
ligand30669-0,1
ligand8255-0,1
ligand16873-0,1
ligand36702-0,1
ligand29380-0,1
ligand37528-0,1
ligand24170-0,1
ligand24169-0,1
ligand24321-0,1
ligand742-0,1
ligand6035-0,1
ligand26517-0,1
ligand26688-0,1
ligand12277-0,1
ligand12548-0,1
ligand14988-0,1
ligand15284-0,1
ligand32979-0,1
ligand30477-0,1
ligand37574-0,1
ligand23898-0,1
ligand26239-0,1
ligand36669-0,1
ligand17984-0,1
ligand15580-0,1
ligand24656-0,1
ligand33079-0,1
ligand20668-0,1
ligand17535-0,1
ligand32516-0,1
ligand21048-0,1
ligand12787-0,1
ligand8122-0,1
ligand9274-0,1
ligand35309-0,1
ligand23960-0,1
ligand31889-0,1
ligand19523-0,1
ligand11491-0,1
ligand16024-0,1
ligand15852-0,1
ligand35091-0,1
ligand9470-0,1
ligand34681-0,1
ligand6606-0,1
ligand6011-0,1
ligand23571-0,1
ligand13133-0,1
ligand7988-0,1
ligand36590-0,1
ligand16592-0,1
ligand6071-0,1
ligand14222-0,1
ligand8147-0,1
ligand14951-0,1
ligand8949-0,1
ligand20082-0,1
ligand16036-0,1
ligand25726-0,1
ligand23606-0,1
ligand23605-0,1
ligand13945-0,1
ligand6796-0,1
ligand12059-0,1
ligand33154-0,1
ligand29456-0,1
ligand25949-0,1
ligand24308-0,1
ligand36354-0,1
ligand36355-0,1
ligand11204-0,1
ligand7800-0,1
ligand30341-0,1
ligand15278-0,1
ligand33653-0,1
ligand29531-0,1
ligand10443-0,1
ligand29578-0,1
ligand32871-0,1
ligand20673-0,1
ligand22847-0,1
ligand7489-0,1
ligand28663-0,1
ligand27739-0,1
ligand25887-0,1
ligand36244-0,1
ligand34544-0,1
ligand18113-0,1
ligand14148-0,1
ligand23683-0,1
ligand18389-0,1
ligand37132-0,1
ligand9616-0,1
ligand814-0,1
ligand16687-0,1
ligand36260-0,1
ligand36259-0,1
ligand77-0,1
ligand26675-0,1
ligand17807-0,1
ligand13102-0,1
ligand2453-0,1
ligand27667-0,1
ligand7019-0,1
ligand29523-0,1
ligand28008-0,1
ligand17264-0,1
ligand31941-0,1
ligand16541-0,1
ligand35937-0,1
ligand5441-0,1
ligand27998-0,1
ligand16052-0,1
ligand7400-0,1
ligand8045-0,1
ligand9755-0,1
ligand684-0,1
ligand33849-0,1
ligand32995-0,1
ligand14309-0,1
ligand24753-0,1
ligand356-0,1
ligand33984-0,1
ligand24914-0,1
ligand8446-0,1
ligand19675-0,1
ligand704-0,1
ligand18532-0,1
ligand27914-0,1
ligand11855-0,1
ligand5815-0,1
ligand17893-0,1
ligand954-0,1
ligand14773-0,1
ligand24351-0,1
ligand31484-0,1
ligand2742-0,1
ligand13896-0,1
ligand7823-0,1
ligand19764-0,1
ligand8622-0,1
ligand25763-0,1
ligand12887-0,1
ligand37622-0,1
ligand34354-0,1
ligand35100-0,1
ligand29363-0,1
ligand16743-0,1
ligand8662-0,1
ligand11013-0,1
ligand21672-0,1
ligand13595-0,1
ligand10204-0,1
ligand34763-0,1
ligand32731-0,1
ligand19048-1,1
ligand19048-0,1
ligand9310-0,1
ligand36491-0,1
ligand16453-0,1
ligand17079-0,1
ligand32260-0,1
ligand12680-0,1
ligand33603-0,1
ligand22064-0,1
ligand10667-0,1
ligand28142-0,1
ligand1021-0,1
ligand23573-0,1
ligand29346-0,1
ligand37921-0,1
ligand2124-0,1
ligand9634-0,1
ligand13187-0,1
ligand24438-0,1
ligand19179-0,1
ligand5720-0,1
ligand34581-0,1
ligand20820-0,1
ligand15799-0,1
ligand26951-0,1
ligand32466-0,1
ligand10849-0,1
ligand17111-0,1
ligand24204-0,1
ligand19794-0,1
ligand5135-0,1
ligand9443-0,1
ligand4487-0,1
ligand36329-0,1
ligand3148-0,1
ligand14877-0,1
ligand20911-0,1
ligand21303-0,1
ligand24659-0,1
ligand11992-0,1
ligand17759-0,1
ligand2412-0,1
ligand18446-0,1
ligand32498-0,1
ligand21770-0,1
ligand36364-0,1
ligand33687-0,1
ligand18952-0,1
ligand12005-0,1
ligand27050-0,1
ligand2753-0,1
ligand25594-0,1
ligand10160-0,1
ligand7059-0,1
ligand26997-0,1
ligand21943-0,1
ligand32210-0,1
ligand14870-0,1
ligand37392-0,1
ligand12674-0,1
ligand33126-0,1
ligand1008-0,1
ligand2408-0,1
ligand29194-0,1
ligand36336-0,1
ligand3360-0,1
ligand2925-0,1
ligand34006-0,1
ligand17375-0,1
ligand21643-0,1
ligand24498-0,1
ligand4694-0,1
ligand32126-0,1
ligand14176-0,1
ligand20409-0,1
ligand23859-0,1
ligand10971-0,1
ligand31336-0,1
ligand11985-0,1
ligand11449-0,1
ligand32672-0,1
ligand37390-0,1
ligand28870-0,1
ligand35581-0,1
ligand3181-0,1
ligand37938-0,1
ligand18776-0,1
ligand24575-0,1
ligand24431-0,1
ligand18641-0,1
ligand18642-0,1
ligand1724-0,1
ligand23137-0,1
ligand31464-0,1
ligand20883-0,1
ligand15685-0,1
ligand3259-0,1
ligand34385-0,1
ligand439-1,1
ligand28940-0,1
ligand17176-0,1
ligand32048-0,1
ligand37453-0,1
ligand20264-0,1
ligand7020-0,1
ligand9589-0,1
ligand15974-0,1
ligand29722-0,1
ligand25660-0,1
ligand15795-0,1
ligand11828-0,1
ligand20625-0,1
ligand4017-0,1
ligand21588-0,1
ligand37621-0,1
ligand5206-0,1
ligand3751-0,1
ligand16577-0,1
ligand852-0,1
ligand19951-0,1
ligand1431-0,1
ligand18692-0,1
ligand11894-0,1
ligand24652-0,1
ligand8216-0,1
ligand11289-0,1
ligand31344-0,1
ligand204-0,1
ligand31388-0,1
ligand31011-0,1
ligand5947-0,1
ligand26257-0,1
ligand32729-0,1
ligand26051-0,1
ligand33859-0,1
ligand16661-0,1
ligand37582-0,1
ligand23416-0,1
ligand20698-0,1
ligand33576-0,1
ligand23863-0,1
ligand6118-0,1
ligand35019-0,1
ligand16391-0,1
ligand10579-0,1
ligand9544-0,1
ligand27504-0,1
ligand37785-0,1
ligand17851-0,1
ligand16928-0,1
ligand7421-0,1
ligand28734-0,1
ligand14840-0,1
ligand27623-0,1
ligand10042-0,1
ligand32744-0,1
ligand14673-0,1
ligand23025-0,1
ligand30655-0,1
ligand30654-0,1
ligand1392-0,1
ligand30772-0,1
ligand24768-0,1
ligand30932-0,1
ligand33954-0,1
ligand11061-0,1
ligand3850-0,1
ligand10915-0,1
ligand18653-0,1
ligand28810-0,1
ligand25936-0,1
ligand26518-0,1
ligand30643-0,1
ligand9102-0,1
ligand22598-0,1
ligand25881-0,1
ligand25880-0,1
ligand19107-0,1
ligand28445-0,1
ligand24660-0,1
ligand27176-0,1
ligand23695-0,1
ligand33788-0,1
ligand24131-0,1
ligand17194-0,1
ligand8964-0,1
ligand11123-0,1
ligand31547-0,1
ligand9129-0,1
ligand2529-0,1
ligand12399-0,1
ligand15182-0,1
ligand28386-0,1
ligand7524-0,1
ligand20887-0,1
ligand6087-0,1
ligand16724-0,1
ligand13297-0,1
ligand35096-0,1
ligand23370-0,1
ligand19453-0,1
ligand13975-0,1
ligand17027-0,1
ligand9336-0,1
ligand30950-0,1
ligand9945-0,1
ligand23809-0,1
ligand13712-0,1
ligand28057-0,1
ligand36718-0,1
ligand35663-0,1
ligand32079-0,1
ligand23932-0,1
ligand2660-0,1
ligand30691-0,1
ligand23276-0,1
ligand32861-0,1
ligand3696-0,1
ligand36349-0,1
ligand35494-0,1
