,v1,v2
2056,528,1279
2057,528,1741
2058,529,1661
2059,534,110
2060,534,270
2061,534,279
2062,534,369
2063,534,398
2064,534,476
2065,534,508
2066,534,543
2067,534,567
2068,534,619
2069,534,640
2070,534,776
2071,534,844
2072,534,971
2073,534,1012
2074,534,1085
2075,534,1115
2076,534,1699
2077,536,346
2078,537,618
2079,537,1155
2080,539,532
2081,539,921
2082,540,29
2083,540,112
2084,540,346
2085,540,556
2086,541,101
2087,541,1519
2088,541,1521
2089,541,1658
2090,543,110
2091,543,290
2092,543,398
2093,543,493
2094,543,508
2095,543,640
2096,543,1085
2097,544,29
2098,544,207
2099,544,322
2100,544,325
2101,544,471
2102,544,693
2103,544,746
2104,544,804
2105,544,1523
2106,544,1692
2107,545,24
2108,545,171
2109,545,250
2110,545,302
2111,545,1228
2112,545,1427
2113,546,535
2114,547,418
2115,547,673
2116,548,441
2117,548,520
2118,548,621
2119,549,8
2120,549,493
2121,549,611
2122,549,1048
2123,550,438
2124,550,1136
2125,550,1660
2126,551,1660
2127,553,193
2128,553,378
2129,553,606
2130,553,1246
2131,553,1460
2132,553,1626
2133,554,8
2134,554,45
2135,554,110
2136,554,118
2137,554,155
2138,554,199
2139,554,257
2140,554,290
2141,554,298
2142,554,385
2143,554,438
2144,554,493
2145,554,508
2146,554,539
2147,554,543
2148,554,550
2149,554,581
2150,554,634
2151,554,702
2152,554,720
2153,554,749
2154,554,776
2155,554,835
2156,554,844
2157,554,955
2158,554,986
2159,554,1012
2160,554,1063
2161,554,1085
2162,554,1089
2163,554,1116
2164,554,1136
2165,554,1230
2166,554,1520
2167,554,1607
2168,554,1656
2169,554,1660
2170,555,165
2171,555,261
2172,555,309
2173,555,402
2174,555,406
2175,558,29
2176,558,246
2177,558,303
2178,558,327
2179,558,346
2180,558,510
2181,558,540
2182,558,601
2183,558,843
2184,558,1164
2185,558,1276
2186,558,1304
2187,559,3
2188,559,6
2189,559,144
2190,559,205
2191,559,210
2192,559,219
2193,559,278
2194,559,281
2195,559,298
2196,559,319
2197,559,366
2198,559,384
2199,559,394
2200,559,626
2201,559,737
2202,559,763
2203,559,800
2204,559,845
2205,559,855
2206,559,877
2207,559,885
2208,559,889
2209,559,891
2210,559,922
2211,559,1015
2212,559,1068
2213,559,1111
2214,559,1112
2215,559,1137
2216,559,1272
2217,559,1519
2218,559,1521
2219,559,1658
2220,559,1701
2221,559,1702
2222,559,1742
2223,560,177
2224,560,222
2225,560,571
2226,560,827
2227,561,754
2228,561,1428
2229,562,1725
2230,563,364
2231,563,761
2232,563,848
2233,563,1304
2234,564,21
2235,564,68
2236,564,91
2237,564,245
2238,564,293
2239,564,316
2240,564,784
2241,564,1025
2242,564,1136
2243,564,1612
2244,564,1613
2245,564,1614
2246,564,1615
2247,564,1616
2248,565,232
2249,565,379
2250,565,583
2251,565,707
2252,565,1251
2253,566,181
2254,566,217
2255,566,218
2256,566,407
2257,566,1250
2258,568,93
2259,568,183
2260,568,207
2261,568,322
2262,568,325
2263,568,573
2264,568,1372
2265,568,1430
2266,569,423
2267,569,703
2268,569,830
2269,569,909
2270,570,685
2271,570,767
2272,570,867
2273,570,972
2274,570,978
2275,570,1152
2276,571,1587
2277,575,33
2278,576,217
2279,576,1358
2280,577,16
2281,578,239
2282,578,561
2283,579,93
2284,579,183
2285,579,796
2286,579,831
2287,580,92
2288,580,251
2289,580,840
2290,580,1651
2291,581,222
2292,581,290
2293,581,333
2294,581,362
2295,581,508
2296,581,625
2297,581,720
2298,581,835
2299,581,1094
2300,581,1708
2301,582,246
2302,582,416
2303,582,647
2304,582,739
2305,582,843
2306,582,913
2307,582,1023
2308,583,232
2309,583,711
2310,583,775
2311,583,979
2312,583,1688
2313,583,1699
2314,584,339
2315,584,516
2316,585,456
2317,585,736
2318,585,1486
2319,587,210
2320,588,752
2321,589,1712
2322,590,363
2323,591,124
2324,591,248
2325,591,1216
2326,591,1611
2327,595,752
2328,595,1368
2329,597,92
2330,597,154
2331,597,757
2332,597,861
2333,597,1135
2334,599,193
2335,600,890
2336,600,909
2337,601,14
2338,601,25
2339,601,253
2340,601,316
2341,601,536
2342,601,766
2343,601,1140
2344,601,1676
2345,604,329
2346,604,823
2347,604,1112
2348,608,494
2349,608,793
2350,608,1217
2351,608,1344
2352,609,4
2353,609,1028
2354,609,1145
2355,610,159
2356,610,828
2357,610,1270
2358,611,628
2359,611,1243
2360,615,89
2361,615,228
2362,615,316
2363,615,389
2364,615,519
2365,615,715
2366,615,997
2367,615,1547
2368,615,1644
2369,615,1740
2370,617,571
2371,617,758
2372,617,1091
2373,619,51
2374,619,289
2375,619,734
2376,619,907
2377,619,1365
2378,621,1049
2379,621,1073
2380,621,1442
2381,622,829
2382,622,1654
2383,622,1655
2384,623,211
2385,623,216
2386,623,382
2387,623,765
2388,624,238
2389,624,1588
2390,624,1665
2391,627,122
2392,627,214
2393,628,676
2394,628,718
2395,629,255
2396,629,383
2397,629,657
2398,629,861
2399,629,937
2400,629,1651
2401,631,110
2402,631,238
2403,631,360
2404,631,514
2405,631,624
2406,631,850
2407,631,941
2408,631,1232
2409,631,1588
2410,631,1665
2411,632,24
2412,632,250
2413,632,302
2414,632,545
2415,632,1228
2416,633,367
2417,633,889
2418,634,1520
2419,636,182
2420,636,213
2421,637,639
2422,638,398
2423,638,1015
2424,639,1095
2425,640,393
2426,640,493
2427,640,1046
2428,641,146
2429,641,419
2430,645,132
2431,645,241
2432,645,538
2433,645,1433
2434,646,829
2435,647,796
2436,647,831
2437,648,18
2438,648,190
2439,648,802
2440,649,170
2441,649,205
2442,649,286
2443,649,388
2444,649,426
2445,649,484
2446,649,517
2447,649,661
2448,649,700
2449,649,706
2450,649,779
2451,649,880
2452,649,925
2453,649,955
2454,649,1151
2455,649,1482
2456,649,1645
2457,649,1653
2458,649,1657
2459,649,1661
2460,649,1686
2461,651,570
2462,651,685
2463,651,738
2464,651,972
2465,653,356
2466,653,794
2467,654,1658
2468,655,32
2469,655,1056
2470,656,1125
2471,657,25
2472,657,255
2473,657,316
2474,657,394
2475,657,464
2476,657,671
2477,657,861
2478,657,1135
2479,657,1139
2480,657,1153
2481,657,1651
2482,658,159
2483,658,1270
2484,659,810
2485,660,385
2486,661,706
2487,661,779
2488,661,925
2489,661,1653
2490,662,259
2491,664,283
2492,664,519
2493,664,590
2494,664,834
2495,664,1425
2496,664,1522
2497,665,643
2498,665,934
2499,666,1645
2500,667,616
2501,668,294
2502,669,579
2503,670,58
2504,671,759
2505,672,1678
2506,676,393
2507,676,435
2508,676,718
2509,676,1062
2510,677,351
2511,677,795
2512,677,836
2513,677,925
2514,677,1298
2515,678,212
2516,678,741
2517,678,822
2518,678,1014
2519,678,1678
2520,679,307
2521,679,359
2522,680,867
2523,680,1662
2524,682,279
2525,682,410
2526,682,430
2527,682,505
2528,682,918
2529,685,767
2530,686,29
2531,686,105
2532,686,198
2533,686,380
2534,686,589
2535,686,638
2536,686,715
2537,686,839
2538,686,872
2539,686,1031
2540,686,1740
2541,687,562
2542,687,1725
2543,688,8
2544,688,362
2545,688,493
2546,688,699
2547,688,704
2548,688,986
2549,688,1116
2550,688,1138
2551,688,1586
2552,689,1440
2553,689,1745
2554,690,524
2555,691,365
2556,691,764
2557,691,1648
2558,691,1666
2559,692,681
2560,692,719
2561,693,746
2562,694,459
2563,695,17
2564,696,299
2565,696,337
2566,697,64
2567,697,106
2568,697,148
2569,697,173
2570,697,226
2571,697,412
2572,697,566
2573,697,1591
2574,699,190
2575,699,222
2576,699,1359
2577,700,25
2578,700,29
2579,700,68
2580,700,316
2581,700,322
2582,700,351
2583,700,455
2584,700,484
2585,700,795
2586,700,994
2587,700,1075
2588,700,1123
2589,700,1706
2590,701,1
2591,701,25
2592,701,29
2593,701,93
2594,701,183
2595,701,253
2596,701,303
2597,701,316
2598,701,346
2599,701,536
2600,701,579
2601,701,796
2602,701,1003
2603,701,1023
2604,702,199
2605,702,257
2606,702,282
2607,702,353
2608,702,438
2609,702,506
2610,702,507
2611,702,862
2612,702,1607
2613,703,865
2614,703,909
2615,704,222
2616,704,362
2617,704,699
2618,704,1359
2619,706,20
2620,706,177
2621,706,248
2622,706,351
2623,706,677
2624,706,795
2625,706,925
2626,706,1013
2627,706,1159
2628,706,1429
2629,706,1604
2630,706,1686
2631,706,1706
2632,707,1031
2633,708,45
2634,708,71
2635,708,165
2636,708,309
2637,708,319
2638,708,402
2639,708,427
2640,708,478
2641,708,684
2642,708,710
2643,708,810
2644,708,829
2645,708,1061
2646,708,1065
2647,708,1165
2648,708,1535
2649,708,1654
2650,708,1655
2651,708,1745
2652,709,9
2653,709,12
2654,709,23
2655,709,40
2656,709,122
2657,709,137
2658,709,149
2659,709,248
2660,709,283
2661,709,289
2662,709,343
2663,709,376
2664,709,409
2665,709,432
2666,709,519
2667,709,522
2668,709,590
2669,709,591
2670,709,617
2671,709,748
2672,709,749
2673,709,758
2674,709,815
2675,709,834
2676,709,855
2677,709,944
2678,709,966
2679,709,1038
2680,709,1061
2681,709,1091
2682,709,1121
2683,709,1142
2684,709,1161
2685,709,1425
2686,709,1426
2687,709,1482
2688,709,1522
2689,709,1528
2690,709,1534
2691,709,1668
2692,709,1669
2693,709,1743
2694,710,45
2695,710,71
2696,710,165
2697,710,309
2698,710,319
2699,710,402
2700,710,427
2701,710,478
2702,710,684
2703,710,810
2704,710,829
2705,710,1061
2706,710,1065
2707,710,1165
2708,710,1535
2709,710,1654
2710,710,1655
2711,710,1745
2712,714,485
2713,714,1298
2714,716,190
2715,716,247
2716,716,648
2717,716,802
2718,717,17
2719,717,498
2720,717,1027
2721,718,136
2722,718,1046
2723,719,1352
2724,720,68
2725,720,91
2726,720,290
2727,720,298
2728,720,316
2729,720,398
2730,720,435
2731,720,508
2732,720,531
2733,720,532
2734,720,535
2735,720,611
2736,720,671
2737,720,851
2738,720,859
2739,720,1025
2740,720,1092
2741,720,1136
2742,720,1230
2743,721,1426
2744,722,1662
2745,722,1665
2746,725,40
2747,725,42
2748,725,49
2749,725,80
2750,725,98
2751,725,265
2752,725,1091
2753,725,1425
2754,726,19
2755,726,618
2756,727,170
2757,729,151
2758,729,1239
2759,729,1668
2760,732,8
2761,732,393
2762,732,435
2763,732,493
2764,732,704
2765,732,986
2766,732,1116
2767,732,1586
2768,733,925
2769,733,1706
2770,734,51
2771,734,339
2772,734,417
2773,734,557
2774,734,907
2775,734,1642
2776,735,413
2777,735,786
2778,735,1436
2779,736,456
2780,736,984
2781,736,1491
2782,736,1683
2783,737,442
2784,737,723
2785,737,775
2786,737,1688
2787,738,767
2788,739,1023
2789,742,617
2790,742,758
2791,742,1038
2792,742,1091
2793,742,1121
2794,742,1743
2795,743,1535
2796,744,309
2797,744,810
2798,744,1165
2799,744,1654
2800,745,309
2801,745,810
2802,745,1165
2803,745,1654
2804,746,29
2805,746,375
2806,746,530
2807,746,573
2808,746,1234
2809,747,166
2810,747,291
2811,747,346
2812,747,524
2813,747,536
2814,747,924
2815,747,1276
2816,748,590
2817,748,1038
2818,749,535
2819,750,517
2820,750,880
2821,750,1657
2822,751,23
2823,751,40
2824,751,748
2825,751,815
2826,751,1161
2827,751,1528
2828,753,182
2829,755,149
2830,756,737
2831,756,1251
2832,757,198
2833,758,93
2834,758,177
2835,758,997
2836,760,149
2837,760,231
2838,760,269
2839,760,281
2840,760,325
2841,760,381
2842,760,392
2843,760,444
2844,760,471
2845,760,499
2846,760,539
2847,760,544
2848,760,568
2849,760,804
2850,760,864
2851,760,888
2852,760,982
2853,760,1010
2854,760,1234
2855,760,1280
2856,760,1430
2857,760,1523
2858,760,1533
2859,760,1548
2860,760,1619
2861,760,1645
2862,760,1652
2863,760,1692
2864,760,1722
2865,761,183
2866,762,177
2867,762,320
2868,762,611
2869,762,733
2870,762,827
2871,762,1243
2872,762,1587
2873,763,877
2874,764,321
2875,764,496
2876,764,1343
2877,765,1149
2878,765,1603
2879,766,14
2880,766,29
2881,766,346
2882,768,147
2883,768,222
2884,768,305
2885,768,824
2886,769,837
2887,769,1154
2888,770,232
2889,771,3
2890,771,53
2891,773,916
2892,773,1580
2893,774,23
2894,774,815
2895,776,398
2896,776,1085
2897,777,889
2898,779,29
2899,779,322
2900,779,925
2901,780,145
2902,780,164
2903,780,621
2904,780,1146
2905,780,1160
2906,781,8
2907,781,493
2908,782,706
2909,782,925
2910,783,926
2911,785,76
2912,785,288
2913,785,458
2914,786,413
2915,786,1436
2916,787,275
2917,788,1150
2918,789,229
2919,789,302
2920,789,440
2921,789,607
2922,789,736
2923,789,763
2924,789,823
2925,789,1015
2926,789,1712
2927,790,231
2928,790,381
2929,790,888
2930,790,1010
2931,790,1280
2932,790,1354
2933,790,1533
2934,790,1652
2935,790,1722
2936,792,144
2937,792,206
2938,792,278
2939,792,541
2940,792,654
2941,792,1519
2942,792,1521
2943,792,1658
2944,792,1742
2945,793,1580
2946,794,596
2947,794,675
2948,794,805
2949,795,83
2950,795,351
2951,795,485
2952,795,1013
2953,795,1076
2954,795,1706
2955,796,831
2956,796,1676
2957,797,445
2958,797,722
2959,797,767
2960,797,941
2961,797,1152
2962,797,1225
2963,797,1248
2964,797,1582
2965,797,1662
2966,797,1665
2967,798,8
2968,798,199
2969,798,493
2970,798,508
2971,798,634
2972,798,844
2973,798,1089
2974,798,1520
2975,799,388
2976,799,661
2977,799,706
2978,799,779
2979,799,925
2980,799,1653
2981,800,278
2982,800,626
2983,800,845
2984,800,1015
2985,800,1521
2986,801,115
2987,801,496
2988,801,542
2989,802,190
2990,803,494
2991,803,753
2992,804,198
2993,804,346
2994,804,757
2995,804,834
2996,804,1234
2997,804,1276
2998,806,0
2999,806,1367
3000,807,866
3001,807,967
3002,809,29
3003,809,112
3004,809,119
3005,809,198
3006,809,1642
3007,813,1243
3008,814,329
3009,814,584
3010,814,604
3011,814,823
3012,814,839
3013,814,1222
3014,815,23
3015,815,40
3016,815,748
3017,815,1161
3018,815,1528
3019,816,319
3020,817,323
3021,817,1163
3022,817,1534
3023,818,225
3024,819,45
3025,819,71
3026,819,165
3027,819,309
3028,819,319
3029,819,402
3030,819,415
3031,819,427
3032,819,478
3033,819,684
3034,819,710
3035,819,810
3036,819,829
3037,819,1061
3038,819,1065
3039,819,1165
3040,819,1535
3041,819,1654
3042,819,1655
3043,819,1745
3044,820,9
3045,820,12
3046,820,23
3047,820,40
3048,820,122
3049,820,137
3050,820,149
3051,820,223
3052,820,248
3053,820,283
3054,820,289
3055,820,343
3056,820,376
3057,820,409
3058,820,432
3059,820,519
3060,820,522
3061,820,590
3062,820,591
3063,820,617
3064,820,748
3065,820,749
3066,820,758
3067,820,815
3068,820,834
3069,820,855
3070,820,944
3071,820,966
3072,820,1038
3073,820,1061
3074,820,1091
3075,820,1121
3076,820,1142
3077,820,1161
3078,820,1425
3079,820,1426
3080,820,1482
3081,820,1522
3082,820,1528
3083,820,1534
3084,820,1668
3085,820,1669
3086,820,1743
3087,821,458
3088,821,492
3089,821,993
3090,821,1045
3091,822,212
3092,823,839
3093,824,18
3094,824,73
3095,824,105
3096,824,305
3097,824,389
3098,824,893
3099,824,1281
3100,825,591
3101,825,1644
3102,827,305
3103,827,852
3104,828,0
3105,828,806
3106,828,926
3107,828,1277
3108,829,684
3109,830,865
3110,832,209
3111,832,1146
3112,832,1672
3113,833,24
3114,833,146
3115,833,300
3116,833,463
3117,833,735
3118,833,786
3119,833,1590
3120,833,1649
3121,834,198
3122,835,222
3123,835,290
3124,835,333
3125,835,362
3126,835,508
3127,835,625
3128,835,720
3129,835,1094
3130,835,1708
3131,836,315
3132,836,714
3133,836,795
3134,836,1076
3135,840,29
3136,840,1673
3137,841,23
3138,841,40
3139,841,748
3140,841,815
3141,841,1161
3142,841,1528
3143,842,575
3144,843,416
3145,843,647
3146,843,1023
3147,844,398
3148,844,493
3149,844,508
3150,845,1015
3151,846,181
3152,846,412
3153,848,761
3154,849,92
3155,849,251
3156,849,840
3157,849,1651
3158,850,21
3159,850,533
3160,850,614
3161,850,859
3162,854,30
3163,855,12
3164,857,837
3165,858,1147
3166,858,1290
3167,859,791
3168,860,247
3169,860,485
3170,860,1168
3171,860,1429
3172,861,316
3173,861,1135
3174,862,619
3175,863,213
3176,863,916
3177,863,1438
3178,864,512
3179,865,909
3180,866,1
3181,866,93
3182,866,183
3183,866,303
3184,866,579
3185,866,647
3186,868,773
3187,868,793
3188,868,1090
3189,868,1584
3190,869,922
3191,869,1228
3192,869,1593
3193,870,32
3194,870,1716
3195,871,1274
3196,872,963
3197,872,973
3198,873,246
3199,873,843
3200,873,913
3201,873,967
3202,874,23
3203,874,89
3204,874,93
3205,874,305
3206,874,316
3207,874,466
3208,874,519
3209,874,951
3210,874,997
3211,874,1284
3212,874,1547
3213,876,124
3214,876,1062
3215,878,1277
3216,879,442
3217,879,737
3218,879,1688
3219,880,638
3220,880,776
3221,880,845
3222,880,1012
3223,880,1015
3224,880,1161
3225,880,1304
3226,880,1523
3227,880,1528
3228,880,1692
3229,881,331
3230,881,367
3231,881,410
3232,881,527
3233,881,763
3234,881,845
3235,881,877
3236,881,907
3237,881,984
3238,881,1011
3239,881,1015
3240,881,1111
3241,881,1112
3242,881,1133
3243,881,1238
3244,881,1427
3245,881,1680
3246,881,1688
3247,881,1723
3248,883,399
3249,883,1147
3250,883,1290
3251,884,416
3252,884,796
3253,885,219
3254,885,1137
3255,885,1658
3256,886,292
3257,888,1533
3258,889,367
3259,889,1229
3260,890,11
3261,890,865
3262,891,875
3263,891,1011
3264,892,351
3265,892,695
3266,892,860
3267,892,1013
3268,892,1159
3269,892,1162
3270,894,440
3271,894,502
3272,894,569
3273,894,931
3274,894,1269
3275,894,1287
3276,895,499
3277,895,864
3278,895,1548
3279,898,661
3280,899,50
3281,899,188
3282,899,1060
3283,899,1679
3284,900,517
3285,901,286
3286,904,1743
3287,905,458
3288,906,229
3289,906,963
3290,907,557
3291,910,255
3292,910,464
3293,910,897
3294,911,110
3295,911,385
3296,911,550
3297,911,1089
3298,913,647
3299,913,796
3300,913,831
3301,913,1023
3302,914,10
3303,914,363
3304,914,368
3305,914,437
3306,914,480
3307,914,481
3308,914,512
3309,914,670
3310,914,687
3311,914,1055
3312,914,1340
3313,914,1342
3314,914,1724
3315,914,1725
3316,914,1726
3317,917,117
3318,917,396
3319,917,561
3320,917,754
3321,917,1149
3322,918,244
3323,918,652
3324,918,1007
3325,918,1134
3326,919,762
3327,920,643
3328,921,532
3329,922,939
3330,922,1427
3331,923,385
3332,923,624
3333,924,316
3334,924,536
3335,925,177
3336,925,1604
3337,925,1706
3338,926,1367
3339,927,420
3340,927,521
3341,927,1047
3342,928,974
3343,928,1549
3344,929,499
3345,931,502
3346,931,875
3347,931,1011
3348,933,546
3349,933,749
3350,933,986
3351,934,1653
3352,935,427
3353,936,1269
3354,937,1651
3355,938,566
3356,940,1061
3357,941,15
3358,941,21
3359,941,155
3360,941,1665
3361,942,1140
3362,942,1164
3363,943,29
3364,943,642
3365,943,912
3366,944,378
3367,944,606
3368,945,1365
3369,946,1368
3370,947,145
3371,947,164
3372,947,780
3373,947,832
3374,947,1110
3375,947,1265
3376,947,1434
3377,947,1671
3378,947,1672
3379,948,12
3380,948,25
3381,948,29
3382,948,50
3383,948,198
3384,948,316
3385,948,809
3386,948,1135
3387,948,1153
3388,948,1673
3389,950,1353
3390,951,586
3391,951,635
3392,952,50
3393,952,92
3394,952,118
3395,952,154
3396,952,251
3397,952,376
3398,952,394
3399,952,657
3400,952,757
3401,952,840
3402,952,861
3403,952,948
3404,952,1060
3405,952,1135
3406,952,1365
3407,952,1651
3408,953,117
3409,954,136
3410,954,968
3411,954,1138
3412,955,230
3413,955,1092
3414,956,1234
3415,957,585
3416,957,1486
3417,958,589
3418,959,235
3419,959,568
3420,959,1430
3421,959,1619
3422,960,285
3423,960,426
3424,960,1151
3425,960,1162
3426,960,1249
3427,961,235
3428,961,568
3429,961,1430
3430,961,1619
3431,962,54
3432,962,189
3433,962,229
3434,962,441
3435,962,511
3436,962,520
3437,962,963
3438,962,1527
3439,962,1625
3440,963,229
3441,964,295
3442,964,413
3443,966,57
3444,966,83
3445,966,105
3446,966,147
3447,966,177
3448,966,222
3449,966,516
3450,966,571
3451,966,768
3452,966,772
3453,966,802
3454,966,824
3455,967,647
3456,967,884
3457,967,913
3458,968,136
3459,968,190
3460,968,196
3461,968,1046
3462,969,413
3463,969,735
3464,970,678
3465,970,822
3466,972,867
3467,973,943
3468,973,971
3469,973,1238
3470,974,32
3471,974,264
3472,974,420
3473,974,1721
3474,976,50
3475,976,92
3476,976,118
3477,976,154
3478,976,251
3479,976,376
3480,976,394
3481,976,657
3482,976,757
3483,976,840
3484,976,861
3485,976,948
3486,976,1060
3487,976,1135
3488,976,1651
3489,977,891
3490,978,321
3491,978,764
3492,978,801
3493,978,867
3494,979,711
3495,980,60
3496,982,888
3497,982,1523
3498,982,1533
3499,982,1692
3500,984,456
3501,984,470
3502,986,8
3503,986,83
3504,986,177
3505,986,222
3506,986,362
3507,986,393
3508,986,435
3509,986,493
3510,986,611
3511,986,640
3512,986,813
3513,986,1586
3514,987,241
3515,987,1093
3516,987,1433
3517,988,227
3518,988,258
3519,988,313
3520,988,794
3521,989,86
3522,989,1063
3523,990,1068
3524,991,54
3525,992,1368
3526,993,492
3527,995,281
3528,996,937
3529,998,278
3530,998,626
3531,998,800
3532,998,845
3533,998,1015
3534,998,1521
3535,999,157
3536,999,524
3537,999,848
3538,999,1088
3539,1000,518
3540,1001,683
3541,1003,16
3542,1003,612
3543,1004,144
3544,1004,278
3545,1004,1424
3546,1004,1742
3547,1006,20
3548,1006,248
3549,1006,351
3550,1006,677
3551,1006,706
3552,1006,795
3553,1006,925
3554,1006,1013
3555,1006,1159
3556,1006,1429
3557,1006,1686
3558,1007,1134
3559,1008,256
3560,1008,412
3561,1009,107
3562,1009,318
3563,1009,1272
3564,1010,55
3565,1010,93
3566,1010,97
3567,1010,160
3568,1010,183
3569,1010,207
3570,1010,316
3571,1010,375
3572,1010,530
3573,1010,532
3574,1010,1372
3575,1010,1533
3576,1010,1652
3577,1010,1722
3578,1011,811
3579,1011,875
3580,1012,398
3581,1012,1085
3582,1013,17
3583,1013,20
3584,1013,468
3585,1013,1168
3586,1013,1604
3587,1016,269
3588,1016,444
3589,1016,544
3590,1016,1548
3591,1016,1652
3592,1017,534
3593,1018,9
3594,1018,12
3595,1018,23
3596,1018,40
3597,1018,122
3598,1018,137
3599,1018,149
3600,1018,248
3601,1018,283
3602,1018,289
3603,1018,343
3604,1018,376
3605,1018,409
3606,1018,432
3607,1018,519
3608,1018,522
3609,1018,590
3610,1018,591
3611,1018,617
3612,1018,748
3613,1018,749
3614,1018,758
3615,1018,815
3616,1018,834
3617,1018,855
3618,1018,944
3619,1018,966
3620,1018,1038
3621,1018,1061
3622,1018,1091
3623,1018,1121
3624,1018,1142
3625,1018,1161
3626,1018,1425
3627,1018,1426
3628,1018,1482
3629,1018,1522
3630,1018,1528
3631,1018,1534
3632,1018,1668
3633,1018,1669
3634,1018,1743
3635,1020,1348
3636,1021,360
3637,1021,550
3638,1022,445
3639,1023,647
3640,1023,1676
3641,1027,20
3642,1027,468
3643,1027,498
3644,1027,994
3645,1027,1123
3646,1028,857
3647,1029,474
3648,1030,645
3649,1032,275
3650,1033,934
3651,1034,410
3652,1034,428
3653,1035,491
3654,1035,944
3655,1036,149
3656,1036,231
3657,1036,269
3658,1036,281
3659,1036,325
3660,1036,381
3661,1036,392
3662,1036,444
3663,1036,471
3664,1036,499
3665,1036,539
3666,1036,544
3667,1036,568
3668,1036,804
3669,1036,864
3670,1036,888
3671,1036,982
3672,1036,1010
3673,1036,1234
3674,1036,1280
3675,1036,1430
3676,1036,1523
3677,1036,1533
3678,1036,1548
3679,1036,1619
3680,1036,1645
3681,1036,1652
3682,1036,1692
3683,1036,1722
3684,1037,1228
3685,1038,617
3686,1038,758
3687,1038,1091
3688,1038,1121
3689,1038,1743
3690,1039,240
3691,1040,1075
3692,1041,157
3693,1041,166
3694,1041,215
3695,1041,224
3696,1041,225
3697,1041,246
3698,1041,291
3699,1041,327
3700,1041,346
3701,1041,364
3702,1041,510
3703,1041,524
3704,1041,536
3705,1041,558
3706,1041,701
3707,1041,761
3708,1041,843
3709,1041,848
3710,1041,866
3711,1041,924
3712,1041,1063
3713,1041,1068
3714,1041,1088
3715,1041,1164
3716,1041,1276
3717,1041,1304
3718,1041,1426
3719,1044,16
3720,1044,25
3721,1044,253
3722,1044,316
3723,1044,536
3724,1044,965
3725,1044,1616
3726,1045,171
3727,1047,420
3728,1047,637
3729,1047,639
3730,1050,454
3731,1050,516
3732,1050,893
3733,1051,551
3734,1052,232
3735,1052,432
3736,1053,456
3737,1053,585
3738,1053,736
3739,1053,1486
3740,1054,235
3741,1054,568
3742,1054,1430
3743,1054,1619
3744,1055,670
3745,1056,639
3746,1058,383
3747,1059,814
3748,1060,242
3749,1060,255
3750,1060,464
3751,1060,1673
3752,1061,1704
3753,1062,1243
3754,1063,296
3755,1063,851
3756,1065,183
3757,1065,194
3758,1065,292
3759,1065,415
3760,1065,886
3761,1065,912
3762,1068,1711
3763,1069,128
3764,1069,1145
3765,1071,166
3766,1071,291
3767,1071,346
3768,1071,524
3769,1071,536
3770,1071,924
3771,1071,1276
3772,1072,489
3773,1072,1741
3774,1073,572
3775,1073,1671
3776,1074,1089
3777,1075,29
3778,1075,119
3779,1075,295
3780,1075,795
3781,1075,1123
3782,1076,468
3783,1076,485
3784,1076,852
3785,1077,474
3786,1078,71
3787,1079,323
3788,1079,1163
3789,1079,1534
3790,1080,235
3791,1080,568
3792,1080,1430
3793,1080,1619
3794,1082,510
3795,1082,1088
3796,1083,284
3797,1084,46
3798,1084,1353
3799,1085,1025
3800,1086,485
3801,1086,860
3802,1086,1429
3803,1087,357
3804,1087,595
3805,1088,225
3806,1088,510
3807,1088,1164
3808,1089,8
3809,1089,493
3810,1089,508
3811,1089,634
3812,1089,844
3813,1089,1520
3814,1090,793
3815,1105,575
3816,1107,260
3817,1108,466
3818,1108,951
3819,1109,617
3820,1109,758
3821,1109,1038
3822,1109,1091
3823,1109,1121
3824,1109,1743
3825,1110,1073
3826,1110,1160
3827,1110,1671
3828,1111,93
3829,1111,206
3830,1111,331
3831,1111,429
3832,1111,518
3833,1111,620
3834,1111,877
3835,1111,882
3836,1111,1000
3837,1111,1042
3838,1112,456
3839,1112,620
3840,1112,763
3841,1112,775
3842,1112,875
3843,1112,877
3844,1112,907
3845,1112,1015
3846,1112,1133
3847,1112,1229
3848,1112,1427
3849,1112,1723
3850,1116,8
3851,1116,124
3852,1116,177
3853,1116,222
3854,1116,362
3855,1116,393
3856,1116,435
3857,1116,493
3858,1116,611
3859,1116,640
3860,1116,699
3861,1116,813
3862,1116,968
3863,1116,986
3864,1116,1586
3865,1117,221
3866,1118,295
3867,1118,677
3868,1118,700
3869,1118,779
3870,1118,880
3871,1118,1040
3872,1118,1075
3873,1119,1068
3874,1120,23
3875,1120,40
3876,1120,748
3877,1120,815
3878,1120,1161
3879,1120,1528
3880,1121,29
3881,1121,635
3882,1121,772
3883,1122,132
3884,1122,358
3885,1126,221
3886,1127,218
3887,1127,557
3888,1127,907
3889,1127,1712
3890,1128,1142
3891,1129,885
3892,1130,492
3893,1130,993
3894,1130,1045
3895,1131,24
3896,1131,250
3897,1131,302
3898,1131,545
3899,1131,1228
3900,1132,440
3901,1132,502
3902,1132,931
3903,1132,1269
3904,1132,1287
3905,1133,175
3906,1135,198
3907,1137,175
3908,1138,190
3909,1138,247
3910,1141,278
3911,1141,626
3912,1141,800
3913,1141,845
3914,1141,1015
3915,1141,1521
3916,1142,171
3917,1142,492
3918,1142,993
3919,1144,92
