,v1,v2
2072,699,629
2073,701,190
2074,701,280
2075,701,542
2076,701,717
2077,701,763
2078,701,764
2079,701,931
2080,705,787
2081,705,814
2082,707,363
2083,707,643
2084,707,693
2085,707,698
2086,707,717
2087,707,734
2088,707,747
2089,707,801
2090,709,529
2091,709,1344
2092,710,566
2093,710,659
2094,710,747
2095,710,991
2096,710,1158
2097,711,350
2098,711,747
2099,711,1276
2100,713,9
2101,713,908
2102,715,120
2103,715,306
2104,715,454
2105,718,595
2106,719,136
2107,719,514
2108,719,988
2109,721,1014
2110,721,1349
2111,722,124
2112,722,1139
2113,724,235
2114,724,296
2115,724,479
2116,725,10
2117,725,11
2118,725,21
2119,725,33
2120,725,51
2121,725,75
2122,725,112
2123,725,128
2124,725,147
2125,725,154
2126,725,171
2127,725,253
2128,725,258
2129,725,348
2130,725,370
2131,725,397
2132,725,432
2133,725,506
2134,725,511
2135,725,515
2136,725,582
2137,725,623
2138,725,639
2139,725,676
2140,725,690
2141,725,1002
2142,725,1018
2143,725,1117
2144,725,1173
2145,725,1286
2146,725,1390
2147,729,630
2148,730,62
2149,736,746
2150,738,93
2151,738,653
2152,739,488
2153,739,954
2154,741,54
2155,742,58
2156,742,826
2157,742,1143
2158,742,1243
2159,743,788
2160,743,1144
2161,744,838
2162,745,395
2163,745,398
2164,745,407
2165,745,426
2166,745,451
2167,745,616
2168,745,684
2169,745,917
2170,745,950
2171,745,1084
2172,745,1441
2173,749,1125
2174,750,124
2175,750,560
2176,750,1139
2177,751,377
2178,752,312
2179,752,1400
2180,756,138
2181,756,1080
2182,759,539
2183,759,731
2184,760,0
2185,760,88
2186,760,161
2187,760,378
2188,760,403
2189,760,504
2190,760,703
2191,760,1239
2192,760,1358
2193,761,1316
2194,762,107
2195,762,123
2196,762,227
2197,762,266
2198,762,310
2199,762,382
2200,762,440
2201,762,879
2202,762,891
2203,762,1075
2204,765,1067
2205,766,636
2206,767,138
2207,767,210
2208,767,473
2209,767,1006
2210,767,1044
2211,767,1177
2212,767,1264
2213,767,1309
2214,767,1361
2215,767,1362
2216,767,1381
2217,768,458
2218,768,826
2219,768,1076
2220,768,1141
2221,768,1169
2222,768,1229
2223,771,608
2224,771,711
2225,771,1276
2226,774,913
2227,775,558
2228,775,1026
2229,776,1438
2230,781,186
2231,781,287
2232,782,6
2233,782,772
2234,782,865
2235,782,1390
2236,782,1495
2237,782,1504
2238,782,1538
2239,785,973
2240,786,975
2241,787,814
2242,788,1349
2243,789,39
2244,789,54
2245,789,400
2246,789,437
2247,789,480
2248,789,773
2249,789,796
2250,789,813
2251,789,819
2252,789,845
2253,790,1292
2254,791,405
2255,792,480
2256,793,556
2257,793,599
2258,793,990
2259,796,1483
2260,797,542
2261,799,46
2262,799,1381
2263,800,32
2264,800,382
2265,800,440
2266,802,32
2267,802,123
2268,802,227
2269,802,310
2270,802,382
2271,802,440
2272,802,762
2273,802,879
2274,802,1075
2275,803,522
2276,803,681
2277,805,922
2278,805,1069
2279,805,1101
2280,806,777
2281,806,975
2282,808,840
2283,809,589
2284,810,115
2285,811,721
2286,812,344
2287,812,377
2288,812,488
2289,812,497
2290,812,603
2291,812,607
2292,812,720
2293,812,901
2294,812,983
2295,813,1450
2296,815,30
2297,815,1264
2298,816,402
2299,816,535
2300,816,862
2301,816,1545
2302,817,845
2303,817,1466
2304,818,39
2305,819,1452
2306,820,223
2307,820,348
2308,820,448
2309,820,461
2310,820,469
2311,820,472
2312,820,476
2313,820,514
2314,820,540
2315,820,541
2316,820,576
2317,820,583
2318,820,662
2319,820,673
2320,820,704
2321,820,735
2322,820,902
2323,820,922
2324,820,946
2325,820,1213
2326,820,1536
2327,821,738
2328,822,1224
2329,823,1402
2330,824,712
2331,826,58
2332,826,1479
2333,827,257
2334,828,677
2335,828,722
2336,828,750
2337,830,680
2338,830,1156
2339,830,1292
2340,836,178
2341,836,345
2342,836,359
2343,837,314
2344,839,913
2345,842,45
2346,844,1274
2347,845,1466
2348,846,780
2349,847,503
2350,847,582
2351,847,725
2352,847,1117
2353,848,567
2354,849,309
2355,850,35
2356,852,347
2357,852,590
2358,852,921
2359,854,216
2360,854,363
2361,854,526
2362,854,1194
2363,854,1325
2364,856,210
2365,856,473
2366,856,493
2367,856,519
2368,856,1006
2369,856,1175
2370,856,1324
2371,856,1326
2372,856,1345
2373,856,1438
2374,857,343
2375,857,380
2376,857,442
2377,857,1393
2378,858,388
2379,858,645
2380,861,341
2381,861,361
2382,861,628
2383,865,700
2384,865,704
2385,865,784
2386,866,241
2387,868,487
2388,869,1292
2389,870,425
2390,870,1446
2391,871,2
2392,871,1298
2393,872,192
2394,874,516
2395,874,570
2396,874,656
2397,874,733
2398,874,748
2399,875,5
2400,875,1309
2401,876,19
2402,876,120
2403,876,597
2404,876,1140
2405,876,1239
2406,876,1287
2407,876,1302
2408,876,1317
2409,876,1529
2410,877,275
2411,877,422
2412,877,544
2413,879,891
2414,880,9
2415,881,34
2416,881,610
2417,881,637
2418,881,654
2419,881,1208
2420,883,658
2421,883,1006
2422,883,1217
2423,883,1290
2424,884,434
2425,885,380
2426,885,427
2427,885,1096
2428,887,371
2429,887,418
2430,887,501
2431,887,767
2432,887,1177
2433,890,158
2434,890,272
2435,890,350
2436,890,593
2437,890,659
2438,890,669
2439,890,710
2440,890,747
2441,890,1125
2442,890,1158
2443,892,1
2444,892,147
2445,892,506
2446,892,676
2447,892,690
2448,892,1173
2449,894,411
2450,894,562
2451,894,1427
2452,894,1460
2453,895,26
2454,896,1362
2455,897,595
2456,897,718
2457,899,31
2458,899,471
2459,905,45
2460,906,369
2461,908,1373
2462,908,1512
2463,909,92
2464,909,771
2465,909,1060
2466,909,1135
2467,910,1267
2468,912,584
2469,912,757
2470,912,996
2471,912,1472
2472,915,1292
2473,917,556
2474,917,599
2475,917,687
2476,917,696
2477,917,697
2478,917,793
2479,917,990
2480,917,1167
2481,917,1360
2482,917,1430
2483,918,229
2484,919,1096
2485,920,738
2486,923,924
2487,924,938
2488,924,1253
2489,924,1451
2490,925,284
2491,925,302
2492,925,954
2493,925,1131
2494,925,1484
2495,927,340
2496,928,718
2497,929,152
2498,929,462
2499,929,532
2500,929,614
2501,929,777
2502,929,975
2503,929,1017
2504,930,78
2505,930,79
2506,930,545
2507,930,608
2508,931,356
2509,931,717
2510,931,940
2511,931,1328
2512,932,283
2513,932,350
2514,932,1125
2515,933,23
2516,933,175
2517,933,279
2518,933,321
2519,933,409
2520,933,510
2521,933,879
2522,933,1062
2523,933,1460
2524,934,61
2525,934,104
2526,934,271
2527,934,310
2528,934,414
2529,934,431
2530,934,440
2531,934,762
2532,934,1075
2533,935,612
2534,937,94
2535,937,233
2536,937,463
2537,937,1475
2538,938,45
2539,938,192
2540,942,606
2541,942,726
2542,944,192
2543,945,447
2544,945,663
2545,945,955
2546,947,775
2547,948,104
2548,948,271
2549,948,440
2550,949,1432
2551,950,917
2552,950,995
2553,950,1016
2554,950,1071
2555,950,1088
2556,950,1167
2557,952,586
2558,952,1001
2559,953,254
2560,953,1141
2561,953,1157
2562,953,1260
2563,956,897
2564,956,928
2565,957,228
2566,957,290
2567,957,910
2568,958,731
2569,958,941
2570,958,1153
2571,958,1316
2572,959,765
2573,960,518
2574,961,1356
2575,962,33
2576,962,188
2577,962,190
2578,962,301
2579,962,334
2580,962,347
2581,962,405
2582,962,486
2583,962,542
2584,962,587
2585,962,590
2586,962,630
2587,962,636
2588,962,689
2589,962,701
2590,962,921
2591,962,1030
2592,962,1339
2593,963,104
2594,963,1013
2595,963,1281
2596,964,136
2597,964,342
2598,965,110
2599,965,391
2600,965,730
2601,965,1389
2602,965,1420
2603,965,1460
2604,966,211
2605,966,458
2606,966,1063
2607,966,1260
2608,966,1492
2609,967,838
2610,968,603
2611,969,529
2612,970,14
2613,970,152
2614,970,532
2615,972,391
2616,972,730
2617,973,563
2618,973,568
2619,973,823
2620,973,1235
2621,974,539
2622,976,493
2623,978,132
2624,979,589
2625,979,674
2626,980,118
2627,981,636
2628,981,689
2629,981,921
2630,981,1339
2631,982,100
2632,982,465
2633,983,344
2634,983,377
2635,983,488
2636,983,497
2637,983,603
2638,983,607
2639,983,720
2640,983,901
2641,984,145
2642,984,243
2643,984,1021
2644,985,773
2645,986,12
2646,986,69
2647,986,743
2648,986,811
2649,987,74
2650,989,145
2651,989,193
2652,989,243
2653,989,401
2654,989,694
2655,990,468
2656,990,696
2657,992,529
2658,992,709
2659,992,1344
2660,994,64
2661,995,556
2662,995,1230
2663,997,143
2664,998,120
2665,999,117
2666,999,129
2667,999,259
2668,999,305
2669,999,446
2670,999,448
2671,999,459
2672,999,464
2673,999,481
2674,999,524
2675,999,525
2676,999,760
2677,999,770
2678,999,784
2679,999,801
2680,999,1000
2681,999,1094
2682,999,1270
2683,999,1358
2684,999,1422
2685,1000,770
2686,1002,1173
2687,1003,281
2688,1003,805
2689,1004,496
2690,1005,301
2691,1005,791
2692,1007,211
2693,1007,467
2694,1008,675
2695,1008,708
2696,1008,779
2697,1010,216
2698,1010,230
2699,1010,305
2700,1010,363
2701,1010,450
2702,1010,474
2703,1010,561
2704,1010,688
2705,1010,1194
2706,1010,1325
2707,1012,117
2708,1012,120
2709,1012,180
2710,1012,259
2711,1012,270
2712,1012,324
2713,1012,459
2714,1012,486
2715,1012,522
2716,1012,523
2717,1012,549
2718,1012,555
2719,1012,578
2720,1012,626
2721,1012,770
2722,1012,784
2723,1012,801
2724,1012,1140
2725,1012,1227
2726,1012,1270
2727,1012,1358
2728,1013,759
2729,1013,974
2730,1013,1384
2731,1016,468
2732,1016,990
2733,1017,404
2734,1017,418
2735,1018,154
2736,1018,328
2737,1018,515
2738,1018,758
2739,1018,1009
2740,1018,1215
2741,1018,1286
2742,1018,1308
2743,1019,116
2744,1021,145
2745,1021,240
2746,1021,243
2747,1021,733
2748,1022,256
2749,1022,949
2750,1022,1004
2751,1022,1266
2752,1024,217
2753,1025,832
2754,1027,401
2755,1027,569
2756,1027,570
2757,1027,584
2758,1028,6
2759,1028,109
2760,1028,573
2761,1028,655
2762,1029,395
2763,1029,426
2764,1030,280
2765,1030,542
2766,1030,581
2767,1030,620
2768,1030,689
2769,1030,717
2770,1030,763
2771,1030,764
2772,1030,931
2773,1031,942
2774,1032,201
2775,1032,973
2776,1033,546
2777,1033,663
2778,1033,831
2779,1033,1232
2780,1034,184
2781,1034,976
2782,1036,601
2783,1037,1153
2784,1038,428
2785,1039,513
2786,1039,759
2787,1041,870
2788,1041,1344
2789,1041,1355
2790,1042,561
2791,1043,296
2792,1043,345
2793,1043,359
2794,1045,407
2795,1045,684
2796,1046,65
2797,1047,130
2798,1047,343
2799,1048,110
2800,1048,205
2801,1048,391
2802,1048,411
2803,1048,500
2804,1048,562
2805,1048,598
2806,1048,730
2807,1048,1334
2808,1048,1389
2809,1048,1420
2810,1048,1427
2811,1048,1473
2812,1048,1482
2813,1048,1509
2814,1051,898
2815,1052,375
2816,1052,494
2817,1052,1152
2818,1052,1235
2819,1053,804
2820,1054,689
2821,1054,717
2822,1054,763
2823,1054,764
2824,1054,931
2825,1054,1328
2826,1055,1432
2827,1056,32
2828,1056,321
2829,1056,382
2830,1056,391
2831,1056,510
2832,1056,730
2833,1057,840
2834,1059,622
2835,1060,520
2836,1060,545
2837,1061,953
2838,1062,321
2839,1062,510
2840,1063,58
2841,1063,742
2842,1063,826
2843,1063,855
2844,1064,226
2845,1064,282
2846,1064,329
2847,1064,334
2848,1064,353
2849,1064,424
2850,1064,446
2851,1064,533
2852,1064,543
2853,1064,568
2854,1064,606
2855,1064,619
2856,1064,638
2857,1064,658
2858,1064,693
2859,1064,700
2860,1064,841
2861,1064,1080
2862,1064,1115
2863,1064,1143
2864,1064,1293
2865,1065,233
2866,1065,1493
2867,1066,498
2868,1066,612
2869,1066,622
2870,1066,679
2871,1068,27
2872,1068,338
2873,1068,572
2874,1068,577
2875,1068,743
2876,1069,29
2877,1070,395
2878,1071,326
2879,1071,599
2880,1073,913
2881,1074,339
2882,1074,341
2883,1074,628
2884,1075,107
2885,1075,123
2886,1075,227
2887,1075,266
2888,1075,310
2889,1075,382
2890,1075,440
2891,1075,879
2892,1075,891
2893,1076,56
2894,1076,58
2895,1076,254
2896,1076,330
2897,1076,458
2898,1076,1127
2899,1076,1157
2900,1076,1401
2901,1077,127
2902,1077,299
2903,1077,456
2904,1079,745
2905,1080,138
2906,1080,1418
2907,1081,1076
2908,1082,485
2909,1084,644
2910,1086,761
2911,1088,687
2912,1088,728
2913,1089,653
2914,1091,127
2915,1092,28
2916,1093,42
2917,1093,65
2918,1093,256
2919,1093,453
2920,1093,496
2921,1093,1432
2922,1094,784
2923,1094,1270
2924,1095,544
2925,1096,539
2926,1098,82
2927,1098,193
2928,1098,240
2929,1098,661
2930,1098,912
2931,1100,102
2932,1100,164
2933,1100,166
2934,1100,312
2935,1102,143
2936,1103,1400
2937,1103,1474
2938,1105,49
2939,1105,642
2940,1105,699
2941,1105,1065
2942,1106,304
2943,1106,321
2944,1106,364
2945,1106,510
2946,1107,263
2947,1108,392
2948,1110,362
2949,1110,1267
2950,1110,1282
2951,1111,310
2952,1111,879
2953,1112,742
2954,1113,239
2955,1116,75
2956,1117,511
2957,1117,515
2958,1117,690
2959,1117,1390
2960,1118,286
2961,1119,788
2962,1119,1349
2963,1120,129
2964,1120,524
2965,1120,591
2966,1120,999
2967,1120,1000
2968,1120,1012
2969,1120,1094
2970,1121,924
2971,1122,161
2972,1123,47
2973,1124,158
2974,1124,272
2975,1124,315
2976,1124,350
2977,1124,353
2978,1124,469
2979,1124,520
2980,1124,578
2981,1124,596
2982,1124,659
2983,1124,669
2984,1124,710
2985,1124,711
2986,1124,747
2987,1124,749
2988,1124,1125
2989,1124,1276
2990,1124,1289
2991,1124,1538
2992,1130,466
2993,1131,284
2994,1131,302
2995,1131,954
2996,1132,252
2997,1133,34
2998,1133,275
2999,1133,591
3000,1133,610
3001,1133,637
3002,1133,1208
3003,1134,761
3004,1135,79
3005,1135,315
3006,1137,69
3007,1138,540
3008,1138,1215
3009,1139,124
3010,1140,0
3011,1140,88
3012,1140,120
3013,1140,579
3014,1140,703
3015,1140,853
3016,1140,1357
3017,1140,1358
3018,1140,1508
3019,1141,254
3020,1144,1349
3021,1145,177
3022,1145,366
3023,1145,432
3024,1146,765
3025,1147,348
3026,1147,561
3027,1147,658
3028,1147,689
3029,1147,754
3030,1147,770
3031,1147,1125
3032,1147,1340
3033,1148,57
3034,1151,480
3035,1154,662
3036,1155,166
3037,1155,357
3038,1155,1459
3039,1156,601
3040,1156,1485
3041,1159,759
3042,1159,1096
3043,1160,1321
3044,1161,164
3045,1165,270
3046,1165,1342
3047,1166,314
3048,1167,326
3049,1167,468
3050,1167,728
3051,1167,1230
3052,1168,633
3053,1169,56
3054,1169,1456
3055,1170,136
3056,1170,161
3057,1170,214
3058,1170,328
3059,1170,514
3060,1170,988
3061,1170,1536
3062,1171,165
3063,1173,348
3064,1174,309
3065,1174,609
3066,1174,665
3067,1174,823
3068,1174,1069
3069,1176,83
3070,1176,753
3071,1176,977
3072,1176,1197
3073,1177,473
3074,1177,777
3075,1177,975
3076,1177,1006
3077,1178,509
3078,1179,311
3079,1179,371
3080,1179,418
3081,1179,501
3082,1180,1316
3083,1181,446
3084,1182,341
3085,1182,396
3086,1182,1267
3087,1184,666
3088,1185,855
3089,1186,242
3090,1188,577
3091,1189,938
3092,1190,366
3093,1193,580
3094,1195,942
3095,1196,1078
3096,1196,1343
3097,1198,293
3098,1198,586
3099,1198,714
3100,1199,114
3101,1200,531
3102,1200,702
3103,1201,8
3104,1201,298
3105,1201,370
3106,1201,511
3107,1201,623
3108,1201,1192
3109,1202,321
3110,1202,510
3111,1202,1062
3112,1203,549
3113,1204,245
3114,1204,714
3115,1204,824
3116,1205,428
3117,1205,1013
3118,1206,481
3119,1207,838
3120,1208,85
3121,1208,120
3122,1208,524
3123,1208,564
3124,1208,1197
3125,1209,15
3126,1209,1361
3127,1210,451
3128,1210,616
3129,1212,533
3130,1214,926
3131,1217,658
3132,1218,656
3133,1221,718
3134,1222,572
3135,1222,1444
3136,1223,287
3137,1226,889
3138,1227,853
3139,1228,578
3140,1229,1401
3141,1230,490
3142,1231,555
3143,1233,186
3144,1236,905
3145,1236,938
3146,1236,944
3147,1237,544
3148,1238,1136
3149,1239,0
3150,1239,120
3151,1239,579
3152,1239,853
3153,1239,1357
3154,1240,310
3155,1240,440
3156,1240,762
3157,1240,1075
3158,1240,1499
3159,1241,353
3160,1242,393
3161,1244,305
3162,1245,496
3163,1246,486
3164,1247,662
3165,1248,540
3166,1250,474
3167,1251,646
3168,1252,334
3169,1253,45
3170,1253,905
3171,1255,226
3172,1256,529
3173,1256,870
3174,1257,714
3175,1258,377
3176,1258,711
3177,1259,695
3178,1261,1545
3179,1262,201
3180,1262,281
3181,1262,674
3182,1262,1488
3183,1266,453
3184,1267,650
3185,1267,734
3186,1268,450
3187,1272,302
3188,1275,186
3189,1275,554
3190,1275,577
3191,1275,700
3192,1275,702
3193,1275,726
3194,1275,841
3195,1275,1235
3196,1275,1243
3197,1279,35
3198,1279,91
3199,1279,575
3200,1280,136
3201,1280,780
3202,1280,900
3203,1280,1353
3204,1281,364
3205,1282,754
3206,1287,0
3207,1287,19
3208,1287,215
3209,1288,253
3210,1288,432
3211,1288,482
3212,1289,283
3213,1289,350
3214,1289,1125
3215,1289,1158
3216,1291,601
3217,1291,884
3218,1291,1292
3219,1292,434
3220,1292,601
3221,1292,1485
3222,1295,857
3223,1296,432
3224,1297,233
3225,1297,418
3226,1297,545
3227,1297,610
3228,1297,1117
3229,1300,830
3230,1301,390
3231,1301,745
3232,1301,1029
3233,1301,1045
3234,1301,1210
3235,1302,120
3236,1302,1529
3237,1303,78
3238,1303,79
3239,1303,545
3240,1303,608
3241,1303,641
3242,1304,526
3243,1304,675
3244,1304,708
3245,1304,779
3246,1305,6
3247,1305,106
3248,1305,162
3249,1305,355
3250,1305,373
3251,1305,475
3252,1305,481
3253,1305,498
3254,1305,667
3255,1305,698
3256,1305,712
3257,1305,926
3258,1305,1078
3259,1305,1340
3260,1306,279
3261,1306,879
3262,1307,194
3263,1308,631
3264,1313,1078
3265,1314,770
3266,1315,238
3267,1317,215
3268,1317,579
3269,1317,691
3270,1318,956
3271,1319,301
3272,1319,587
3273,1319,1339
3274,1320,713
3275,1322,913
3276,1323,559
3277,1323,925
3278,1327,65
3279,1329,453
3280,1330,621
3281,1330,713
3282,1331,2
3283,1331,5
3284,1331,199
3285,1332,23
3286,1332,32
3287,1332,110
3288,1332,123
3289,1332,227
3290,1332,321
3291,1332,382
3292,1332,391
3293,1332,510
3294,1332,594
3295,1332,730
3296,1332,1389
3297,1332,1398
3298,1332,1420
3299,1334,151
3300,1334,205
3301,1334,433
3302,1334,500
3303,1334,635
3304,1334,716
3305,1334,740
3306,1334,798
3307,1334,907
3308,1334,971
3309,1334,1341
3310,1334,1372
3311,1334,1473
3312,1334,1490
3313,1336,156
3314,1336,274
3315,1337,277
3316,1338,15
3317,1338,494
3318,1338,522
3319,1338,542
3320,1344,357
3321,1344,425
3322,1346,312
3323,1346,1041
3324,1346,1344
3325,1347,446
3326,1350,1119
3327,1350,1444
3328,1351,672
3329,1352,45
3330,1352,1253
3331,1354,840
3332,1355,1446
3333,1359,34
3334,1359,264
3335,1359,564
3336,1363,750
3337,1364,1197
3338,1365,451
3339,1366,753
3340,1367,925
3341,1370,1115
3342,1371,738
3343,1371,1089
3344,1373,1512
3345,1374,977
3346,1375,473
3347,1376,532
3348,1378,53
3349,1378,695
3350,1379,114
3351,1379,318
3352,1382,819
3353,1382,1452
3354,1383,481
3355,1384,731
3356,1385,533
3357,1386,75
3358,1386,775
3359,1388,245
3360,1389,62
3361,1389,205
3362,1389,391
3363,1389,411
3364,1389,500
3365,1389,562
3366,1389,598
3367,1389,730
3368,1389,1334
3369,1389,1420
3370,1389,1427
3371,1389,1473
3372,1389,1482
3373,1389,1509
3374,1390,704
3375,1391,769
3376,1393,1348
3377,1394,192
3378,1394,1451
3379,1395,310
3380,1395,414
3381,1396,310
3382,1396,440
3383,1396,762
3384,1396,1075
3385,1396,1499
3386,1397,117
3387,1398,82
3388,1398,145
3389,1398,193
3390,1398,205
3391,1398,243
3392,1398,327
3393,1398,500
3394,1398,516
3395,1398,598
3396,1398,670
3397,1398,989
3398,1398,1334
3399,1398,1473
3400,1400,357
3401,1400,736
3402,1401,1127
3403,1402,563
3404,1403,917
3405,1404,218
3406,1405,897
3407,1407,1286
3408,1409,263
3409,1409,1243
3410,1410,150
3411,1410,617
3412,1410,1007
3413,1410,1061
3414,1410,1184
3415,1411,353
3416,1412,884
3417,1413,180
3418,1413,451
3419,1413,1210
3420,1415,305
3421,1416,938
3422,1417,710
3423,1420,62
3424,1420,205
3425,1420,411
3426,1420,500
3427,1420,562
3428,1420,1427
3429,1420,1473
3430,1420,1482
3431,1421,486
3432,1423,309
3433,1425,474
3434,1426,489
3435,1426,979
3436,1426,1003
3437,1426,1032
3438,1426,1178
3439,1427,635
3440,1427,716
3441,1427,904
3442,1427,907
3443,1427,1128
3444,1427,1341
3445,1427,1372
3446,1429,334
3447,1431,464
3448,1432,1020
3449,1434,580
3450,1434,605
3451,1434,1521
3452,1435,83
3453,1435,306
3454,1435,443
3455,1436,23
3456,1436,224
3457,1436,250
3458,1436,304
3459,1436,321
3460,1436,364
3461,1436,444
3462,1436,510
3463,1436,1534
3464,1437,7
3465,1437,61
3466,1437,271
3467,1437,370
3468,1437,414
3469,1437,511
3470,1437,1002
3471,1437,1499
3472,1440,572
3473,1440,1350
3474,1441,326
3475,1441,599
3476,1441,873
3477,1441,1071
3478,1441,1084
3479,1442,837
3480,1444,788
3481,1444,1119
3482,1444,1349
3483,1445,141
3484,1445,444
3485,1445,594
3486,1445,984
3487,1445,1098
3488,1445,1398
3489,1448,425
3490,1448,672
3491,1449,226
3492,1451,192
3493,1451,944
3494,1453,20
3495,1453,264
3496,1453,564
3497,1453,611
3498,1454,542
3499,1454,589
3500,1454,979
3501,1457,1006
3502,1458,122
3503,1458,402
3504,1459,746
3505,1459,1058
3506,1460,411
3507,1460,562
3508,1460,1427
3509,1461,411
3510,1461,562
3511,1461,1427
3512,1461,1460
3513,1462,765
3514,1463,612
3515,1463,622
3516,1463,679
3517,1464,777
3518,1464,975
3519,1465,154
3520,1465,409
3521,1465,515
3522,1465,1286
3523,1467,450
3524,1468,127
3525,1469,301
3526,1469,587
3527,1469,1339
3528,1470,369
3529,1470,1089
3530,1471,760
3531,1471,876
3532,1471,1140
3533,1471,1287
3534,1473,151
3535,1473,433
3536,1473,635
3537,1473,716
3538,1473,740
3539,1473,798
3540,1473,907
3541,1473,971
3542,1473,1341
3543,1473,1372
3544,1473,1490
3545,1474,736
3546,1474,1459
3547,1475,675
3548,1475,708
3549,1475,779
3550,1475,814
3551,1476,125
3552,1476,139
3553,1476,371
3554,1476,418
3555,1476,1290
3556,1477,51
3557,1477,57
3558,1478,115
3559,1478,128
3560,1480,940
3561,1481,879
3562,1481,1499
3563,1482,62
3564,1482,433
3565,1482,740
3566,1482,904
3567,1482,971
3568,1487,153
3569,1487,406
3570,1489,775
3571,1491,195
3572,1491,361
3573,1493,1325
3574,1494,507
3575,1494,526
3576,1494,854
3577,1495,784
3578,1496,118
3579,1496,258
3580,1497,753
3581,1497,835
3582,1497,882
3583,1497,886
3584,1497,977
3585,1497,1197
3586,1497,1312
3587,1497,1439
3588,1498,840
3589,1499,879
3590,1499,891
3591,1500,127
3592,1503,177
3593,1503,544
3594,1503,664
3595,1503,824
3596,1503,846
3597,1503,1302
3598,1504,700
3599,1505,127
3600,1505,204
3601,1505,1077
3602,1505,1526
3603,1506,11
3604,1506,239
3605,1507,94
3606,1507,233
3607,1507,291
3608,1508,0
3609,1508,835
3610,1509,62
3611,1509,433
3612,1509,740
3613,1509,904
3614,1509,971
3615,1509,1482
3616,1510,729
3617,1510,766
3618,1510,791
3619,1510,913
3620,1511,180
3621,1511,1310
3622,1513,10
3623,1513,241
3624,1515,621
3625,1516,68
3626,1517,33
3627,1517,242
3628,1518,89
3629,1518,1182
3630,1519,830
3631,1520,926
3632,1520,953
3633,1521,381
3634,1521,597
3635,1522,21
3636,1522,487
3637,1523,597
3638,1523,853
3639,1523,1521
3640,1524,210
3641,1524,473
3642,1524,976
3643,1524,1006
3644,1525,32
3645,1525,123
3646,1525,227
3647,1525,310
3648,1525,382
3649,1525,440
3650,1525,762
3651,1525,879
3652,1525,1075
3653,1526,289
3654,1526,692
3655,1527,543
3656,1527,1044
3657,1530,781
3658,1531,51
3659,1532,144
3660,1532,190
3661,1532,589
3662,1532,603
3663,1532,689
3664,1532,701
3665,1532,1030
3666,1533,32
3667,1533,104
3668,1533,123
3669,1533,141
3670,1533,176
3671,1533,224
3672,1533,227
3673,1533,364
3674,1533,382
3675,1533,431
3676,1534,23
3677,1534,447
3678,1534,546
3679,1534,656
3680,1534,663
3681,1537,128
3682,1539,107
3683,1539,266
3684,1539,1499
3685,1540,709
3686,1541,754
3687,1543,1200
3688,1546,342
3689,1546,964
3690,1547,177
3691,1547,232
3692,1547,253
3693,1547,366
3694,1547,432
3695,1548,1052
3696,1549,897
3697,1550,329
3698,1550,493
3699,1551,53
3700,1551,143
3701,1551,997
3702,1552,258
